#2.diskStellarLuminosity:SDSS_g:observed:z0.1000    #4.diskStellarLuminosity:SDSS_r:observed:z0.1000   #6.spheroidStellarLuminosity:SDSS_g:observed:z0.1000    #8.spheroidStellarLuminosity:SDSS_r:observed:z0.1000
2147756.62572964    3261936.33640958   63962832.2247187    156239118.660739
27623489.5149449    57984335.7876648   50549575.271507    127961638.076804
20928571.5700567    52732993.060706   18441208.3731802    43387802.9182386
124489386.704163    170788028.240991   48784141.084642    122456839.685034
37851085.4206371    99886439.021036   29316515.2106875    74462692.5574916
0    0   0    0
439820.743770485    543607.651467798   65486922.5077437    161463639.754531
20881533.1903483    53665768.5486898   20118576.4344714    48147468.7780441
77427468.465519    111574051.693907   20695078.1709485    48833352.6688979
49936066.6238937    80657124.2580152   10240333.8811595    23194337.8573438
56770058.6216867    82804943.7075619   36628477.6475227    83514651.0145431
28929386.4996671    68443737.9425442   19385221.6168591    45820687.587181
23130520.8994218    32923692.4744643   25277854.5967549    60187275.4707753
10822695.8110568    13368331.8043658   38195125.9926327    82822189.004782
30074900.0573105    80024167.2915001   28756481.2820255    71692033.0948271
14583831.3345857    38766291.9580113   15990645.017077    39638193.5032652
20549601.3813226    46883478.3545671   33863705.8828623    83181582.8557001
4756771.06917969    6853779.22465734   43296769.5138274    105848696.795499
12619895.59916    31387785.3992161   10594956.0196447    24978630.5050139
25975816.8362958    68455760.6516025   23313050.9166726    57594860.0119202
26994020.4535354    38398873.8225066   12640291.2933321    28394247.2022369
56580882.2446749    92063287.4784636   18653636.6119658    45344435.7570398
30159859.051209    46463932.7605464   67774773.7458303    163137677.01448
23570671.4195052    62508254.9350818   23165325.9773698    58906603.8883922
22547025.0014837    58756882.3057601   17528177.5201271    43414368.6496337
89094298.9603995    138931475.430942   34454100.2570499    84677653.9979452
15999768.8870454    42337191.927606   22474835.6740187    55351367.8395587
16553043.354285    43708842.116864   14582891.7899283    35902213.0165256
36559634.5204397    89705723.082496   33436341.3619359    78755698.8751215
58302980.1630825    131831909.06002   33474890.2249324    80558758.7690706
73691679.9036983    108560781.108791   40882717.9056068    107892025.210605
51284423.1079304    94454511.8132758   14497477.1721518    36119097.8253278
13345266.5478564    29394904.0415939   29529787.450781    68203879.6283442
74012681.7282797    105062752.153165   11986106.3288689    26634151.9976874
8038309.75032881    7438425.89052971   0    0
20199648.9099681    51477009.2525151   14388040.4371651    35175410.4762698
54710068.6981059    92456444.996482   17597997.2853183    39674767.0040654
156445785.785956    225005065.043695   25083142.9125611    57911397.7350816
156796740.189982    227389071.369868   20295544.5281881    48667000.1429144
8931582.8491805    8425808.15367516   0    0
24920279.1914926    65671929.9972998   28125351.8206396    68889950.3017407
35356381.6900175    47389772.0339711   36627188.0037222    85975050.7283793
103644654.467506    151371346.762912   40872803.8060691    97180276.2735049
2848238.90145874    3385222.36587083   57349689.3804389    149284471.659356
81365454.652209    154829497.733908   26246182.6483403    65811708.7898652
5917363.19288675    7516133.02526823   37339847.5549515    92467635.216683
168919536.217179    251937628.065533   30555112.6282778    70814276.3321361
70506001.6203383    106997890.320134   13832672.1002483    31483849.7072035
14901760.8914592    24690010.8945875   64169514.9393921    161047143.589995
130724060.056103    183425462.818499   13800407.3992731    34411087.9348582
91310568.4809379    143850371.728514   21480320.3507717    48123250.1993879
132292167.775125    169399411.172139   62139817.9039173    153970443.256279
53828104.477556    90533505.6956422   12432991.8077308    28308802.0829375
57997387.2094711    69306206.3413548   48557582.0454348    116781060.708372
36221342.876991    62600385.8106095   16953637.7238241    38347435.3089739
24209104.3869637    63382557.0087375   25515676.1741912    63007095.2453149
72899924.4060709    103171644.168898   10031627.8330518    21788001.676423
14913216.5653222    19048020.8113409   34196934.5616645    77522729.639043
197750288.879957    289089436.689734   31791042.8451496    74960763.2147078
77707555.201836    168272088.455038   32882482.183807    78956158.1257588
38192406.0098396    72107952.9127312   16493815.3152453    37142780.0726681
85496570.3778782    97878482.9986977   50041272.4256325    118466271.55975
132075740.509635    216796490.583605   27445053.0113674    65696775.6976988
7191785.63737084    15401161.0869193   5342178.81460185    11671695.9807955
17452019.6449884    42906348.9322662   35365594.618305    87459521.5513149
21489264.9371493    56737651.1212936   16743658.5793975    43027505.1817094
67499090.1445239    111426866.370984   18705429.6697286    42795307.649795
37587844.1344225    96393652.8684889   25383930.8978382    64294136.6873249
116187152.416869    159012001.598343   16274634.2750766    39584128.0922559
12333902.3238119    33418751.011116   14516354.8881804    35560637.7636686
109021277.657474    157607103.807266   12693748.1941744    29973767.8954844
2046372.5547456    1892897.94855979   69431791.6949475    149874115.856394
130471467.312766    194188412.366112   23224381.9404719    54765434.002296
65468230.8091019    134370452.457062   28616660.5319148    67755162.7773526
24502354.4118606    43487128.6441055   6828199.23835297    14791986.8363648
17898711.9042422    46360158.9623179   17862868.9554252    42985588.4049117
46822117.2848266    86457396.0173545   13380588.8157626    33967832.4491245
28849482.5821555    35050048.0711093   21071610.3209518    46324269.0272183
111743689.115024    150930913.606341   21014394.8901052    48371904.0117009
223457956.384972    291226842.38394   32421970.6338987    67339327.0490836
98619545.4550764    146875791.750715   32573008.7737247    78909134.8070818
148231890.018974    172314566.605998   56577591.7287647    127364419.098469
59935770.7185723    91621959.8270099   41806586.3005304    103023720.121189
82380459.526277    143450529.161682   22637901.3858507    56751887.3186787
39822043.0443652    45866204.5455482   47000914.4865916    104643424.961761
10711170.2688901    28674535.5795822   12038211.7766118    29996880.8572857
158739068.699036    234941950.671672   28914926.9057703    69455242.2354877
20232773.0290605    51408637.2992974   23698076.0778222    57274551.4638436
33907384.1737338    87632422.8696505   26146195.1594218    65338006.1163008
291034240.989045    345969074.586147   46881434.7895291    85292491.9435436
14625075.6570877    37345892.7852259   31871643.8907084    76428834.3262289
25953152.3515704    63170773.2786255   24815254.2928528    57507535.8280497
755921.75308597    1463937.64919609   34205729.3963992    81303385.731949
19341514.5595872    50063069.4976158   19179226.7964528    46898481.9455247
109406933.284641    163828890.2739   18804720.7653761    42768582.1138413
88344513.331963    96894278.6927555   22959681.0247109    51213818.5515468
27145612.9249278    67637694.9177273   22855340.3585476    54827378.6892436
150827283.429598    206995337.630148   21622446.593166    50998625.2676306
13484581.8054253    29905100.2663727   28895454.5053596    65792449.1279755
27306612.2839438    59081117.5772221   17704347.0790579    43656070.085207
30483701.1773132    73149425.5954874   23686663.567256    54719256.3940575
26703397.5599974    59691386.636026   15368532.325989    34906214.08666
14726323.3265441    39575970.8113397   14207099.8511054    35863958.0683936
23818048.7483092    36623081.6901197   32357615.6798281    79229602.5763139
9179609.0663592    24743179.7101927   21409565.2965975    54024508.3552487
23800994.6507764    58451196.9986812   17828828.0698624    41154333.4147839
2811426.77438155    2559400.56281956   39945861.9130954    77682979.9351625
49196918.9991608    82849889.8354853   17428013.2054807    41551451.6194518
24454395.5229527    51096873.6323341   9056518.26017755    20848791.8442978
26031180.9597887    66249327.2276101   21950629.1782915    52283604.0455768
140920278.845044    228959753.697155   29501678.7685864    71400677.5330998
35278660.8440471    86174818.6541207   37271744.8453604    86310522.2152231
87651104.6006836    160817095.904787   27103150.7376781    63975847.3722666
51242818.4280963    58785346.5680172   51553614.1704539    129663838.782135
39338260.9501911    64258630.758888   9999537.23842406    23710636.1614635
26089381.6206376    61320249.0355536   14278232.7506211    33889573.8619984
21572574.7077443    53177419.4968565   18648846.075557    42945622.2251378
28811681.8598663    62756731.1691223   21157106.9189646    48804222.4678315
92764103.4226829    129567560.742169   16567638.7903755    38386171.5276724
48025800.1421036    89778193.0240756   12407855.8702719    29053544.5082772
18483179.4608232    25078670.6288311   19305912.4135215    43095059.5569026
27875459.8360434    69522461.3616935   20553429.8253795    48283984.1165789
46237315.1510447    51989453.3985172   55028646.3523975    134840839.641138
196504913.014818    266720091.588121   27647017.4586988    58522615.6207419
46677652.6637255    45707878.9512635   57122964.2407895    121339632.363894
23604049.341504    39091251.0448581   18810968.74715    41962109.6854007
33052919.1521773    82644590.2401   21712465.0186027    53490967.2224123
88834465.4226779    123723995.216565   11819994.6419468    30041203.0843595
1547.55080526082    2759.15630149505   97832851.1046502    218148325.014196
4847160.71847828    5143907.44214693   82365854.242682    170503361.642477
105939270.158183    162503790.163199   21566106.8583787    51450141.7130649
47287863.4106684    61325262.9859779   54301690.2734273    124008355.901824
65190007.4016612    88804020.0844511   28048175.8398435    62918242.9033123
24634897.4128428    33010386.6130313   82553901.0546392    189671892.060853
27373539.260921    50401062.9063575   7875160.66880952    18376375.5668808
19673312.6738353    47986409.916641   14984630.5956221    36354043.0965204
45263119.3079945    50648813.9122591   57936569.882959    131321248.756919
21013211.3318625    39948812.381814   10835672.0550027    25457410.5014192
25207256.1220925    44624835.1813332   31955060.8893729    74243657.9448656
52648465.810663    49131201.8882508   116523336.050144    246528776.971073
10794366.8801295    26525792.6584283   35166745.4682206    84923758.3064358
15249402.251807    28165777.1234247   14030614.3695866    30574973.8269409
106780550.186031    146914393.30109   21864052.7205569    41715910.7385108
50661288.1221973    77291557.1409186   28607835.0208126    64979092.0290043
58341433.3461163    139516506.838674   30901753.0026946    74010036.3883287
22993051.7778178    58455039.1546544   19069515.9433204    45852016.3931952
9568726.04576414    16728036.2351156   4794480.13211149    9649963.2284677
26830024.1563216    70351831.7489855   20402572.2071419    51974051.5546722
43330765.7240604    79137197.6496695   13700869.6550843    31248766.9429546
48899189.0573512    68766562.1064741   9382075.44575145    20419544.2461662
129812427.8187    174222990.298536   22886604.1749941    48909908.5824491
101870000.528893    172047322.003202   30599959.7035651    76460423.5499641
101775910.344046    151446128.128585   19498575.1937952    37065655.6369245
99089456.0941761    158898475.117983   18568928.0342475    45882098.2264684
22567837.8761622    53981270.6478892   13548576.892887    31459493.7325418
69428.4222794349    73065.8391241146   0    0
14214478.4410342    38226409.5093484   12407612.7594121    31403144.8530439
17472343.8480613    25261632.7871837   5095612.05842292    11595926.4148047
20006949.3936217    52884137.2609638   19763110.0206081    50298495.6608712
38340504.6225491    53381435.3864841   12172001.3553164    27711310.9866031
35213912.7694958    41894009.8412775   23233184.9702936    51774290.5904376
17589899.4416694    35700113.9663075   46137775.7282584    112436046.051054
14227431.9058093    36728594.7874609   14176611.3677016    34616662.90723
219967.644698186    241521.756414941   74697154.04026    122407601.812335
30324787.3753967    76738039.1319354   21087586.1633604    50825904.9558295
0    0   0    0
36919489.3388181    69489231.7438333   12960512.2245284    29404499.3052213
27497959.75027    59627398.530475   15421218.8338776    34020437.3463442
18882903.5211533    48775680.4769538   16781348.1257868    40613012.1941717
72179408.4070774    114011615.847458   17324047.4064278    39396867.9851912
28871627.1173312    70106329.8031397   20244812.2538989    46869021.2077298
64734534.7903262    104040833.06991   10418590.2045343    23256146.7191543
41966485.2349271    46532691.2647767   89052945.4209062    208349710.971909
57935947.6026422    62613638.5157289   97052490.2229169    233001609.165277
48714693.9909008    74639602.2051392   34007695.0721305    81960635.4241824
50353973.1760349    97267698.2007459   18428288.2279236    43809413.9526033
78661346.3147989    136673668.55596   20625463.4164853    48904297.377316
116200221.922773    150977694.525186   19543114.0738294    44554067.2397762
33531303.1419963    58695679.0469472   10198117.2438461    22255747.1979742
14961660.744851    39391175.4985583   13715040.603316    34124464.5298513
8508529.29112514    9760822.25892571   45146135.3472342    102245243.31892
39359751.7551795    69641635.9392383   8844818.3875689    19957642.3546318
22501033.191719    53197169.1298293   12876561.791771    29398980.1618586
130071301.513244    172770170.102182   20494816.9952752    49806781.7231517
26444334.5360894    45874344.8555843   6113194.47539405    13694798.2743312
62330847.0008805    114859864.114736   27034725.0028624    67257392.3417161
52745694.4609321    122368785.303728   24079183.5228755    59027203.5275574
28695319.3282849    53877489.5806443   12412245.6586948    27486006.008354
24597297.8069567    60174435.8674514   37483865.1542132    94237570.1036263
24269484.7968803    50159168.9349776   35301230.4987958    87506603.3619128
37102983.7793177    59991951.1508637   8914525.76040609    19965911.9294582
119726621.733274    169203635.651149   25294431.809814    46879267.2885343
8303981.08373285    11422131.5538404   2542269.14273268    5605933.26456082
46797001.2665367    74581674.6242188   22382411.285108    51368441.9914285
20233575.7836191    24780553.0273377   51161426.7817267    112388370.349811
20080002.2956079    36940292.1425395   18106315.0963741    41589373.381908
19772367.7659353    31100444.5912035   58146152.5873408    147350811.539251
22493026.7764482    55570849.4102975   17894867.3588229    42362217.2708559
55972733.1086752    96596469.5856248   14157571.1747406    32511222.3556235
39685458.2489261    94747278.3397509   21992116.909009    52014926.6056852
5091962.51781281    4689101.8524462   89972503.6188604    188777752.630139
13197115.4268917    25277585.2976549   5854062.97513954    12824267.1815978
1729696.59322187    4163339.65404217   38242797.5471168    93546901.5931169
106716692.107218    145230132.902743   21282713.2720252    37279355.0192122
24894702.1633285    65687826.6585201   20401254.3926803    51039221.7714989
18668239.8599175    45176116.7001817   13113833.2371989    30231502.2101981
8384436.2018228    17935743.4181151   44887426.6971125    107996761.886553
31810387.4820856    76070428.5306259   17259962.5120307    39897283.3070759
4334.03549719621    5773.30302557567   0    0
85667389.7005289    141792977.348804   21536359.2939776    52692341.8614691
28572010.7812134    70584286.418713   16868370.5528491    42016345.0971827
19743375.6304867    53803580.7821307   18894654.7233844    48534920.7590578
142818452.928688    199088169.332458   28695061.5439555    69710499.8745519
56340188.6367697    116408342.620392   20266966.5331679    51936217.1792221
21137023.7553467    57211797.6249319   20400836.4410398    52253956.7241493
23709171.4192008    57790455.2139523   14467383.0646952    34906481.7385327
56005783.480653    113669398.114488   27265565.5220737    65696461.2810792
109665556.43833    150514522.274504   22830204.3953973    53002844.3498054
48586245.2270412    89230177.4854923   16016015.6102661    39295299.299947
29820697.1728349    47531907.5855379   6104671.76917086    12555714.4370586
45805491.6600946    76376787.279219   7797271.37641101    17536088.4439704
21154106.880749    54577912.0590386   17710949.2000145    43606037.698096
7484987.02620674    6740492.65712016   0    0
89310581.3173479    152441217.840526   23553109.0146841    53142753.5907546
51688279.9785407    70071425.7687113   26650229.8379273    60501828.2600223
73809710.3912399    112628899.484217   25322494.9022686    57515738.8219611
77555121.8252224    92136755.0520353   12176003.1438867    20954758.5030294
69256930.3225747    110685636.105625   11771992.1767249    27010612.9374744
71373306.8804716    112033545.609431   19714321.2539681    46027875.6963422
70791447.0010781    136954897.19765   23566725.8166647    58624611.6948517
62922004.9019092    88155131.6379397   14282217.3233483    33766262.8762098
22002314.6267685    43749073.8215417   10172099.1393966    23694864.0150543
118318393.854492    161894720.820814   19128567.1690212    46019282.7356366
42347076.7249641    64856584.7821404   44465393.9344598    109173538.494558
78612622.4535734    91841160.2601397   51683391.2557255    119579449.348861
29828866.5354949    64142278.2770731   14420559.1557586    33456574.6762034
86653158.4377899    123121322.149204   39618914.7932453    92825901.2159569
2503928.07833559    2787924.58914474   37417128.9053775    87473227.4394657
18673597.9297454    23895630.0312513   32103982.3563688    74727051.3362212
47603214.0618397    90369316.0552331   15331499.9878068    36552328.2165064
26488706.2195058    39755212.0276766   10644515.3309729    23500266.3472934
58625023.6654226    73772718.8984355   39535647.5174121    93332204.6529519
24981602.769496    61564707.81311   14389920.3349906    35997041.7054627
108707109.090845    133582557.514482   59986905.1083102    145835909.403922
104365899.195526    166388618.778319   24060181.2160922    59525539.2430172
49387587.4728703    95493668.1949112   17947037.1557227    41753174.7962877
20355527.3330637    50550095.07142   21132267.2603    47760911.2518287
14735143.640254    38983558.8087347   15239353.4165387    37281274.1540028
24137361.46496    49075396.2948328   15746681.1908904    36599722.8231577
6650719.53672273    7888886.49230781   43856024.7647341    101774969.703452
50931057.0281264    85632348.1378504   13051431.9647329    29804153.3453306
57301981.3043085    103938819.216954   19318160.3545568    45288103.597234
9992001.4593712    23861617.7081373   13235303.9618992    30058077.2914669
965324.184210026    945237.069353479   83746455.8162003    191183003.075178
20805798.3058977    35545914.0522771   3588950.27308261    7936853.41900142
17990576.5215454    46836451.6470502   15911512.1054398    39021555.3524057
34798730.2709918    89435706.8654318   25134474.1581204    61905426.7953356
19122563.5821882    49301396.0309248   14249251.4228122    35134803.9542557
23380907.2059908    34710311.2332026   25200846.6946101    57474390.8614323
455503.431826437    574765.503441017   41609367.0067145    96775073.4596224
53415399.5069518    88754757.368765   16830562.4239293    38829289.8628732
32636215.2696069    70202517.8551416   12758142.4859111    30278505.0936526
120994458.320197    179107802.618772   24733973.018664    58257965.1751438
25130888.1844687    35428619.9617434   51147513.8489354    117556197.745936
38807405.222475    79510983.5335997   15781579.1692141    35607061.155805
25537826.6386034    68675128.830497   22003646.1454616    57396482.905707
356526.512629613    370078.512971411   36944358.6111669    74276903.845672
12207876.6546116    32938958.924059   12030775.1544476    30393561.8195358
50136206.7777053    97606826.9723815   23765185.3346435    55147625.2733112
28397217.0459574    35464112.5216357   18551071.4104949    42119560.31838
10496560.2005133    15794781.6529062   29322349.1230341    68278020.7665837
81252288.6966305    127266983.146037   11239187.5550131    26646754.3009314
23223163.7615979    61296027.9076171   19554406.8575555    49730696.7248018
13567683.9223332    34105537.7952736   10589145.755944    25820459.7269502
2242195.61249763    1865558.86412798   109366410.23756    186550380.226492
75424704.6759638    96491621.5543844   37917827.6656069    91618334.5062189
16240999.4641911    44007305.0677823   15973895.9800135    41396226.2662162
5206163.052172    4851523.65274418   0    0
23389872.2710109    61766112.6272688   18729512.9245182    47427439.8448258
18610273.4193879    33022422.7577157   5605419.86801874    12309383.0719116
88442667.1785973    158100714.57138   26849459.1215448    66425430.9880375
18927733.7753566    50706469.5976919   18350243.5928447    46546231.5565374
35502605.4847702    40868732.3713333   37240596.2802094    86174243.3154377
15842488.17449    25792842.6538449   64683055.715985    155549511.189698
76580668.9256396    83621530.2592644   0    0
27828131.4776704    69092319.1803645   21973241.1161381    52700349.7105469
18800594.0811618    46659074.4005554   13588048.4640847    32012255.4129382
4666681.55956058    12369820.3367146   31164630.2290933    78467905.796371
28164103.2295637    64584160.8019764   24917511.4713076    57374008.6071459
18103896.0957225    45010593.7724961   22882472.8674744    53911927.9642057
63297421.1401934    99023694.2005652   24161681.0577199    54320835.6030605
113631344.74972    162692393.598878   33561977.4237521    52843769.2833539
111890401.993716    187355053.219864   35220698.3186505    79459495.6207328
50177216.3424244    91509020.9338683   20708320.4654518    51375476.6200297
54060984.6444548    82427930.7808996   13033430.6877135    29965780.2222202
17039332.4071909    43553660.3003035   13278382.1502123    32623146.8658956
26430280.2578807    70562679.6319727   19531639.7767253    51048740.9419237
50487074.0186707    98250831.0012837   19223251.500749    45429089.0453892
75414478.9173324    137917198.162601   26589438.9279285    62940284.6186514
53771816.9997375    86977478.6409041   9280826.41987867    20507574.1675147
33884922.4546266    50670681.713163   44207647.1112816    108400192.821818
20254030.5552507    44737216.8941245   10101516.7380836    22934690.8403538
22431077.6724696    60797831.9175376   22017143.1764249    57304574.1669687
470994.576299919    449109.732099642   0    0
27140601.8481842    47825968.6452874   6761427.5826123    15823524.0536491
51185819.2393432    74120464.1830695   18078114.9163516    42560042.5999992
71224026.7234954    123464083.094458   22953337.2860317    57484191.7737335
29764157.4938298    76837450.9765415   21431016.2721771    52899559.1597555
24170931.9293191    49852237.5844123   16251899.3157528    36846488.4871685
61348261.4758021    96877133.5730051   38012256.2171684    95126110.7841923
65207875.8450296    101343835.382117   10700493.0502643    23771485.0399975
24044603.5030872    29779185.7794253   38333992.7429894    85075708.9306448
79403937.4406757    126027582.499718   15344255.9826784    34873608.4893117
17856983.8743119    44700893.1254929   14685963.2190342    34691719.5352141
16303547.8011322    35146920.3716139   32112828.8761831    75276854.5553457
60983106.4525606    81061457.4068192   20922506.064501    51512045.4201735
42498742.6439996    54186789.2996277   5660480.74118199    12374312.7035953
50632903.2159207    72712332.0319436   46730451.5149982    115628636.65428
0    0   60464817.2948162    134685201.830386
78848028.824717    127888267.479796   10617280.6031315    24575422.255346
22882100.4134775    59084469.7861557   19554349.8167725    47500897.9918706
5907381.94203229    11746458.3289706   62899964.3610238    155677426.619049
151268313.926763    196338455.476273   35902385.6311378    91042962.1672714
7336800.92753427    7782837.07657038   49762541.2414913    119675468.082304
347764.632067296    404997.488215824   36528654.835243    83375042.7574391
55551593.9834451    104002522.316628   22049051.2072754    53157174.487588
3330315.56674127    3039279.32355683   104845818.064679    210225947.748786
13051362.0017028    24421516.1311643   11755768.0955698    25714862.8702608
77255151.9457609    141865275.314716   23965581.9577483    60729118.8025859
41766130.2165047    73555403.8229265   12742007.2563567    29082396.2862582
16145395.2736137    41323494.9072981   15218616.9452401    36624480.0655469
27145762.5116863    71189493.1725232   24277194.9524666    60212797.0126087
81415296.4132255    101000709.312059   35889541.0220816    83843470.2921024
77024412.5811141    114114516.111028   39221828.9243723    96519244.5052196
0    0   0    0
48567009.6512297    94163589.3050954   26465310.1883439    64918354.3282043
111304895.569404    152445220.37398   19503122.2119826    40517337.7877593
18700163.6453934    47839890.1755491   16766031.2681361    41162163.3968776
14394936.2437103    15575011.0744202   87575252.9493499    190792298.354504
24376567.0915655    63908301.6753324   23065979.2665201    55874517.5221712
93040167.585621    137177877.830055   47031429.8175481    111732476.454992
122231186.571219    174373713.523697   24426713.8991402    59778111.0693736
31547115.9747811    49506076.8576039   25896723.4597517    58824421.2429594
1095465.75869756    1052855.61690058   0    0
17680350.468079    44108109.7173204   13339973.557946    31804659.9750151
7385250.04519002    7669567.15252283   59797457.6110337    124181164.693335
28639547.7091772    71358324.523733   20257778.9616589    48434304.7252189
10291865.971963    17037757.8600935   2219236.37720488    4503241.38474055
72335500.2796473    97508000.0329825   6701351.51543024    15277285.3873271
17965423.2660035    48384636.1637776   16065048.5557415    40569348.3646856
