#2.nodeMass    #3.spheroidStellarMass    #4.spheroidGasMass    #5.diskStellarMass      #6.diskGasMass
1258362430904.36    22608367309.6143    7.68666471867559e-14    13188723778.5867      7663280570.1731
1244906367366.27    26293700743.8569    1.90547787898982e-30    29474326815.3005      6.41026223203583e-20
1258420191396.49    40448388490.7633    1.03780200652725e-13    2513276408.04976      319667165.488359
1256624291568.64    19841245964.5024    1.13401792425729e-15    12152027116.68      5574063760.7831
1258747497229.21    24659414614.2739    2.13724686846014e-15    6704305121.0333      136344.776259124
1251189708232.39    20213899333.3757    176.022608815139    2765782377.67663      14183215306.2377
1261112737751.52    41480854319.6761    9.31676183317354e-17    26863691802.7987      13835404.1265314
1240841609716.63    40179275311.8562    2.99666069241834e-18    10534564874.7848      461224.958505033
821406377074.093    15302266122.6645    1.70924914331437e-27    18938965499.6782      3786.76500591896
1253796494513.73    27670069524.055    4.53475871838603e-19    33836916951.9777      0.0062200628547347
956108364947.463    43788763117.9115    124893.569613978    264112603.126949      4725390371.8724
1201138310787.21    44374465330.4653    9.44261319950398e-12    11680203842.6941      2652221690.75155
842599382770.936    5960986090.12901    220.262936011574    1826304275.18353      16415230799.8815
1241049578896.18    38333123090.8347    6.58472303339767e-18    11697899479.5388      139271433.970705
1217716174917.46    21985646143.5634    7.33708251866717e-14    10705755609.9731      6022615167.85296
1233974765590.6    32903802992.425    8.91616666959664e-14    7231034542.59618      1989610215.13402
1219876567179.1    16331710287.5537    2.70761046868198e-29    18437203166.0477      214.708604293769
1190720314331.08    13785230901.2157    9.19823550418492e-20    16139124059.5147      0.000988400265030584
1238905986163.44    17928711319.471    3.54272831190222e-24    19856224205.4079      149.270961464912
1234013570918.85    11334933043.0329    1.50326880971296e-30    13081557578.474      16707.8930541235
1234608390506.59    5278948899.69639    7.79404368111686e-24    7941403758.35567      2287191224.65585
1227923018510.78    8893542468.9128    2.3721062246599e-23    16061473485.4518      2597655378.46478
1195840698981.98    59381815026.2162    6.7651653128114e-15    13620007568.1838      1065937371.19748
1233093778768.72    22345691412.9486    6.71840213766463e-27    24051795716.3108      4.89315740022187e-10
1225932813408.73    15538576007.394    1.51650637290681e-34    15373103300.3583      0.00888221417902694
1231695999666.87    16643618328.9824    5126624.07718688    146822867.900095      4397481190.3782
1231106436090.53    34345415482.4231    7.70275098334157e-18    15600927553.6612      3433.86394282926
1225512477859.18    38246675967.4349    151.050529203233    582108605.368652      333567785.975213
1216091349943    0    0    54454918.8589915      9928421190.79324
1224972401727.55    19079500433.059    8142.18464463052    24526792299.0898      111912776.506325
1219519727755.32    21482572916.5413    4.25319682196792e-23    25593477207.8472      3981363.88070612
1214638218814.92    23792492855.6277    5.34457625781173e-18    27815317536.1885      860590.168494719
1218783887158.24    26457941468.9578    9.93054421445189e-17    18734247468.5375      890895922.936175
1219773548442.98    25310953540.3643    1.99236991661094e-24    26789741304.3778      2.30411135483397
1205154904249.53    15683908557.911    2586.70340714365    1710971480.62809      9933421339.70036
1213213951616.82    9277455933.95428    1.79734674165317e-28    9255977411.73441      2366822584.31816
1223085191082.29    40726001804.8178    0.000456577171346789    6564350476.59296      3565937131.39853
1211934878417.28    27907075123.6567    33420.2422899708    1235858842.01057      9962377372.21416
1201398482644.1    23238137342.8259    1.05032064113534e-14    9247384454.87817      24156507.0647147
1212001132743.39    11832697946.6953    463905.688757937    17860595399.0693      2324232420.81169
1187745197945.9    21587090164.2124    3.97379454952256e-18    17542480199.1551      296342386.42557
1218305055172.54    21904722413.5449    1.63879413417416e-16    30237466505.0181      36077970.3249361
1171818755690.81    15472149539.3414    4.12551821717107e-15    20112791452.6375      4742.29487713901
1200938054450.07    4170507412.64796    1.41671464544215e-27    7494278879.98747      4131692809.41185
1209267525551.07    25720510082.4387    1.37717264146152e-18    29376530108.1736      767200433.420482
1215239261060.85    20312897502.7246    5.69173850218988e-21    107195068.245872      11328670.074505
1204440974258.68    11986407019.0131    3.90725269662258e-14    17021748317.6988      138211.0977656
1208706964339.68    46432435386.314    3.35615167796667e-14    385164078.455973      3088910735.64165
1208869516555.06    5879783850.88632    0.00642135806922425    11309003576.6195      9773590569.93718
1199224819461.82    15010205227.5395    1.0507921446071e-14    31583560942.1876      2879900708.29754
1203096751699.36    10743162906.2301    1702102.82587653    2274120.18900555      70384285.4665626
1199543473356.43    33133177928.4248    7.83461485727172e-09    2388036937.82014      1142269552.74093
1195411941821.16    31048742453.2819    2.75483642850622e-16    2749535837.08921      10211439284.1738
1187361279101.99    26835981439.9507    1.14782264152298e-19    27790338278.1176      281.791110223982
1173339358565.32    5480826171.46648    2.72135905612393e-07    8402861478.4081      4707973202.22195
1182584248455.37    19625288738.1521    6.45418448176027e-22    26327609786.624      407.093705369263
