#2.diskStellarLuminosity:SDSS_g:observed:z0.1000    #4.diskStellarLuminosity:SDSS_r:observed:z0.1000   #6.spheroidStellarLuminosity:SDSS_g:observed:z0.1000    #8.spheroidStellarLuminosity:SDSS_r:observed:z0.1000
161304808.125537    228574879.896839   38103124.6498407    94337224.1049227
36560161.6292398    87976207.6035821   24026989.9895001    56298572.9836865
3599777.09491444    8472079.21961762   25636182.5682687    58581592.5523328
44012640.9716676    101381476.776917   23985812.4015432    59182295.2764224
65641476.6111696    81517115.2723265   53603485.2797268    123328473.584205
133419117.088111    176779615.93657   32283925.2804447    76283138.1572073
112883113.991913    156469471.817974   24251163.0685837    58828134.2359588
25670889.0844895    67592482.3466264   22664160.6464059    55386041.0723526
76673447.1337287    114244705.448806   18365647.9314371    42778186.7118377
9547189.37261994    21340774.0439559   10835724.2105721    23142775.1685885
77495478.0493837    144396012.778257   29996368.6463461    69528646.5100795
122683378.61698    162897135.576737   41394498.1844596    105042943.213504
18076239.9883897    42436846.3253135   12105917.8401228    27079763.109662
221574.378554398    220526.684866146   52513803.8233585    128585345.137869
36339.3904611171    43508.844880982   60605324.0474568    146214946.8681
25538205.1161585    61126927.5653333   49485837.0878941    124381060.45948
20321990.7266199    32119899.0923024   23958113.6141373    55281213.1462257
122797680.450071    172085071.912778   51112686.2308299    127859895.03276
34506119.0960721    92304322.3368817   30055956.1043524    76248136.9767717
0    0   0    0
64722.099562734    77173.846536914   49234693.3378939    118805053.633763
22156034.9096125    56715718.1451952   21930631.4075097    51555297.9363063
99673027.8401626    162778797.768025   28203273.4908941    66708425.5427473
109984184.164136    159042871.174646   23517702.9287164    45234976.2428521
80627697.1713921    110206174.332554   36685883.4111597    83655375.3974004
66297188.1934188    110511696.068069   21407429.3914537    49872375.5330761
62965294.6395325    79714282.1666967   29467860.2187266    71087266.1115489
10942343.888017    13529608.3570261   39888665.9593867    87392683.7046478
31032960.066302    82966974.1225508   29568011.8568737    73937203.317666
50371356.7131617    96468792.826182   18816325.2674208    46478036.0513145
18706027.5409454    47153040.9006811   30586840.7127701    73358722.3821725
0.00170129619332831    0.0025875282306109   62517288.7147613    148265186.684797
38484037.7716716    67096005.6691676   8990188.21052084    20050735.4741158
26187269.9718524    69111687.2911366   24312324.3584513    59927205.3110944
53920681.6209171    78409384.3588742   11592232.6392922    25676029.8392205
19855020.391321    51603936.3104052   18385186.3413502    44542620.8097055
32612537.9802081    50195596.5774158   70123788.8594465    169254027.920134
27755591.6100232    74127681.1200776   25223385.6258276    64421555.7890059
31350201.4901727    81243337.2156633   23068665.3871854    57740723.9263841
75874229.328816    127596064.435865   33514569.233939    80537841.2112349
108589378.450329    163150363.950559   27909408.238985    68481040.8098597
17578309.6778667    46827907.700307   15913811.7064286    39085634.9599477
9.0783587304261    18.4858123684176   47497856.7562049    112562362.396107
26325058.7329619    54372858.8153116   63955786.4262729    159260120.328062
75557961.6859499    109705866.694614   42070155.6587052    110858994.566991
67100254.9316557    111404341.611254   17415321.8943489    43443788.3164001
93366858.7274498    126249566.823647   39999457.2787733    92492156.7847421
74553268.8115819    101137926.531761   10052328.255803    21840261.9457043
19757806.9704653    19068589.7986683   0    0
36481470.8559391    90412190.0112083   21146775.0882075    52537551.2312672
24359321.6757009    43283190.5661829   28967136.3994729    66622216.1163522
129401541.01556    194657888.566314   24108388.421564    61380380.4433674
115824860.71072    138094380.664655   59090449.2579033    140329432.836257
21017677.9002748    20095731.0066511   0    0
66757053.9725075    122413023.42454   32022329.0156516    78927808.4375035
55987720.7674977    76714418.3114572   37697985.2956752    87928599.0057649
60930552.5040353    88390543.111469   51064236.043247    120696572.972742
3427590.96071642    4486985.82416006   58304229.1912955    151345815.623925
80268912.5813652    130539289.219308   39105509.1488419    100216982.123905
184822047.03726    267769757.660044   41269816.4742261    101555248.491168
188827259.033918    277804847.537622   31912399.9728852    73637630.564612
117686910.872318    173074669.223455   19340769.6249497    42263444.9834147
8401976.71163999    11025616.0304009   74615764.2854423    186285304.074357
148680815.802829    206373611.927295   15104435.2395946    37188120.3971519
11041345.5560533    12132861.0049186   49281297.8705451    107986017.836554
149767944.812012    191232929.207563   60645998.0606331    149618200.010364
101327068.682944    142442436.973503   20936587.5699134    40803501.1455914
71013991.621915    83798818.1844477   47993875.1960727    114728088.371066
90653794.069808    139781634.57197   16550203.4439659    37215294.022466
26771067.7897213    69373089.1236939   28173545.2241533    68437286.3995681
78924395.3275078    113295226.834169   10106989.1699835    21942580.4782492
43223576.8952977    49213882.2513159   39750438.5037793    87388580.6269339
179714629.347175    249761194.350742   49836903.2748279    126176758.230995
2374515.90137499    5774385.29456702   34387546.5413922    82283947.689272
18839744.4927021    25260697.2365507   38268927.8067739    88348916.1491406
137247444.692679    163256961.412643   47606490.8824446    112094799.743375
108606210.966321    154500162.283841   44293490.0356826    110286088.614934
46606871.0500537    62997259.2847751   6921095.55452569    14426452.7026227
15032037.322521    37717173.2013799   39558214.8425438    96741488.6434032
24936144.7300877    67850519.3783835   23094659.1733495    59971703.0363058
187198998.850652    261001772.254493   36688411.4457869    80463572.6188638
60721348.515806    126144555.987985   29985373.2019882    76456463.7607799
82358880.834117    148893298.061052   31314898.6643714    77167193.7135747
46398688.1384024    101205914.250946   29050298.6885592    74542734.554528
105551622.939265    159072694.870596   14415268.4186398    33492189.1876891
2884702.21771308    2796498.8194178   45197376.351215    98788981.9075621
119894397.780789    186957777.390398   28629988.7535738    69180437.4697996
41166747.0264551    78087511.8169156   58968970.4351024    143390107.324135
33876677.3757992    68474226.6625932   12266324.397038    27182739.6087587
18032730.2056156    46833249.1035425   19485932.0699691    46900805.5333969
42882995.4313001    86424608.7743863   14428730.9713054    36516197.4695948
23176396.8462718    25772355.9392481   21738334.4614962    47744270.1452998
101073767.893668    116729553.122812   37542870.6145278    86399931.2288119
242816536.735627    318208467.99173   33795509.4775401    73909954.8351196
126183519.987622    187134377.841236   28914439.1484458    68885563.5394711
133313992.089748    156801930.713182   55917861.3815479    124525402.322118
131757165.003086    192998815.768093   35659289.6117156    86779433.8832726
115934420.400901    182414344.719882   23813013.0635822    59658660.8461903
19328480.4516648    23130616.6329075   52767327.8412463    119318373.232649
113683570.433398    121648040.102283   12731910.5084184    31162262.8536649
181096982.71352    270079890.663593   33175508.9597035    78702853.908328
129668622.112862    209002528.575358   29204381.5538442    69225012.3465723
37860460.5564816    97136801.6672707   28052472.3781919    70088089.8490417
314753353.539123    379466047.22162   41970881.3575502    80177308.6947419
7767956.01513359    19199129.4760408   27314062.2607971    64216103.1027805
124557781.711805    180444271.933647   36962254.6290649    85758056.1123391
55845.3007523458    113698.695018335   31135970.1567259    74009878.8406843
39199826.5973224    100187219.808858   28371960.3388863    70749643.5633871
118576558.34446    179157893.250971   22043211.5545679    49864391.0649099
128399272.967417    181705751.838059   22977554.6646252    39138826.3073977
27156517.1697857    67588579.3423458   23687421.4875146    56937638.928209
170672662.903635    231572542.221023   24315676.5237229    58232146.9708089
25726694.7324628    35201395.8223351   50833369.5642411    114889914.448469
28591038.1547457    74444760.9845001   21209659.0898165    53187433.5922706
116388099.749196    184379995.768067   25883317.8754008    57378698.9333081
21745615.417898    51294444.823863   15181608.3759808    34141490.4987899
20860757.8034523    56593376.7506183   20289361.5412846    52019673.2890841
55348221.7594627    77527975.7325626   29879580.4786963    71695920.0312096
94261444.7613331    135022394.050812   21873774.894097    54944841.3796076
26959431.5881704    67037550.2411977   20624358.9138332    47922142.0185446
5733019.05008229    6912407.15918477   22934143.9339633    49249757.8486911
18752428.8273985    48903106.604272   15835372.3443251    38383884.2090892
51321307.7307377    90028139.4682102   17642137.7694592    40179334.3381558
24465445.3517459    61616226.9831796   20482030.1132063    47940455.9924665
119097850.599079    164049497.267281   52722426.0156796    129710195.443696
35873176.5318638    50751259.0519686   73104238.4822561    173358406.205667
116940250.885697    191356643.759345   29281383.7505207    68183414.5797648
64723764.5169039    77926090.0560544   43266405.4531283    107674565.374516
126679260.035731    178810442.47481   15795824.9500719    37193538.5134469
9920076.33649956    23648649.9476602   27443755.3499104    67774426.9440484
140653434.611008    193145170.399733   22117336.2674992    50583255.6556376
76294632.9340174    96281643.1340947   46519865.405076    114444685.158913
82921940.4550686    104603376.068113   29611332.2330771    68998479.0611933
17228880.9107717    45368228.3920906   16538374.5944388    40496974.1533147
25644554.1439569    32546355.6796451   19957122.9628728    44284548.0246335
89273416.8453237    110906603.915468   40169219.6171362    98689741.3776349
46864753.5548241    47850100.7918986   61964456.399221    150946655.064397
151090827.239624    182734770.403523   49879421.0939092    120837015.960079
53315622.1000089    52402979.2614098   53599009.1494944    111891132.77609
70544284.2521473    104093357.190741   17807675.6575528    39298579.1317557
10580798.9886514    22662726.4084806   46162796.5640085    115815739.824744
108927684.606422    146972121.641801   12467137.3282926    31550367.4226468
44714358.2597294    46242889.9898769   86854436.6096364    193838351.008522
13494470.7794067    14610798.8492309   72847912.8018662    152102026.595265
111572525.541574    169755260.349649   22432953.2471806    54181285.2541705
47375194.1200807    59776004.5408296   45877459.5393996    102638306.360504
15815594.6925206    15784590.5183403   49753246.0999093    107447989.128519
29139012.4062897    42647509.9329816   64116170.4848262    145876700.420487
14165611.8464736    37561924.9444882   16239237.9317519    39603298.5834993
14851548.8512466    38612693.6092315   18277800.823576    44332855.7358671
52897920.7110283    59445083.3955727   53559073.5077844    120514671.168376
30962896.7792568    53013194.9276478   10124702.593786    23421284.6086343
67219923.3234141    89068191.8214311   50029121.7727461    117950631.378977
141286482.343408    179624694.457722   33310787.2075915    78651322.9815138
79567843.9031661    126609437.752164   34886012.2854196    83476129.7523152
27546695.5121422    47913585.2197487   13695594.1515021    29767201.1413138
111262965.83012    157201792.2245   19247048.1991154    38639831.1607996
52537697.6776607    60696999.6295429   49646630.1831    113167143.503757
118693387.037172    203686501.535884   28897493.2810305    67772509.2433303
114551377.851153    166024905.566336   19318889.2712854    42494065.4712218
20820192.1364308    32171312.9622762   10126957.8456454    21575961.1533799
22165349.0153983    58952107.668191   19865480.3239505    49812847.8047504
160849783.580984    210367840.288689   21238046.8084444    42472454.0106342
67025893.5131485    105990998.885006   10428535.525798    22597178.3907897
160213434.821009    218752613.400581   26976550.2655628    64069862.5165143
91515897.0502202    164937379.984547   31714309.0522727    78391455.5950093
36887345.1758337    66415276.3044077   16208764.9555709    37048655.9662439
76918057.7252284    109415467.162111   31874427.932262    81800990.2349122
140825390.032391    194175850.436624   15916453.45627    37060300.9159777
137396.576545589    144746.402347814   0    0
10445072.0909979    28612668.4521458   11728118.3183154    29426324.9027543
62428656.518735    94815171.1415499   8761749.72265184    20096517.1605924
88153996.2520384    142101123.466746   24219596.0005423    62033439.9848686
43566334.979073    62980488.2706891   13409496.29367    30310674.1273386
34550251.7885588    42683112.6746371   26687579.0094826    59257631.6706117
6910895.13965554    14446844.8150092   56726526.8981289    138454193.792275
51591446.2159776    98950060.4776326   19895881.126039    48139081.9889092
41716.1505268619    49230.6247294023   66264887.2065124    107431648.488213
119850150.50214    175437386.54142   17868141.3075464    40181039.0098455
0    0   0    0
40102940.8430571    52560517.9719752   25668937.3382586    60611587.2527897
23662181.1436592    55157660.805223   15552739.8166318    34171132.7978461
71159775.5390984    113349161.949676   19078653.6786404    46475808.0741641
113917221.329093    157428640.102885   19786463.359049    41141553.6937528
93844289.1688117    150149592.889228   20908893.1615048    47550496.8795306
76091595.9698922    121853653.982631   12230164.432481    27769668.3427501
55694216.1892172    62572389.3261515   86091020.1499819    201072496.529624
59335080.999931    68752979.6901149   95500219.0747311    233425123.963389
87265.2749540957    203716.084692718   31616098.4496792    73996435.4094933
21239617.7242628    33030882.7464602   44721502.4329686    107622940.900291
28039814.0911208    69462704.5096964   20109099.413103    46950708.2307375
82167811.8459879    115995206.950945   16077304.4077292    35577596.4980384
62995940.0185753    80250065.265224   33352504.479881    70687196.8154121
18944375.5679054    49533136.109353   14626565.0759653    36100964.7040992
14549824.4853306    16560742.9567027   47583486.9607281    107477661.521937
6127143.34590135    14632430.060435   17750846.0004406    40813649.0809767
23140946.8540181    60170386.3667708   19119307.554661    46342024.3123888
142597480.348621    189908626.69275   21301760.7562977    51435799.9978016
14016209.9162499    20970088.1735369   17706130.1600925    40550571.8331725
17013308.8839617    21196273.8571772   55440547.1995481    141992023.145305
105849970.538158    181432008.111263   31938350.0607447    79167489.9893421
42441061.5594905    58153880.5461865   26059115.1992932    61389171.3417364
19141241.3642296    46152617.5287856   35298697.0910271    87796565.6043759
32501942.6020038    60449663.0921261   34868583.8824442    86040137.0398782
85290332.6380629    120232071.529404   13853650.9801516    31930371.7105974
97910990.2264744    146715382.967191   22449272.712537    38430351.2852026
12349818.5048157    16548728.2015927   2086658.10455937    4526095.61575289
81044024.3783522    115220210.031587   23343067.0170911    53476507.7874836
54583546.1622855    68799478.2273349   42570605.8801147    94385794.9288866
37263136.5637656    54655807.3985391   16758806.7143539    37960048.2165026
22096796.2975118    30497086.2364791   60143409.4341491    151670842.717712
9930662.82571518    24191500.3414921   32398029.1562553    81131300.687531
20396117.8986374    47455671.0381447   12924699.5912361    29199239.9796402
19909085.1289744    50260578.4433831   20535382.3999021    48415583.3194878
10739694.2334753    9994058.30901713   89643554.8286926    184675025.947384
88401435.1498752    135439083.379358   10312543.5418229    23057605.0364182
86796259.6985935    125552106.97421   42854918.6295291    106306291.666268
73227342.2260421    111416766.594742   10273394.0990665    23703093.2207723
25566926.7500107    67673176.1935412   22019503.5077179    54404394.6466049
74152520.6271572    103268673.26047   13387108.122172    30671356.942394
6410945.69459468    15565262.3412785   46528670.294343    110925916.041864
73415554.7660958    124472609.216741   17173379.3190062    38726049.8470227
6427.70666218023    8604.67652004616   0    0
72072569.6009896    97243727.1562864   42817345.0390471    107550646.316521
30471812.3479697    74827030.8356632   18288866.1385571    45463348.9269131
20145291.8687049    54047196.4645822   16790038.7105601    42794775.2753488
163230917.695094    227793963.876883   26839149.8182118    63541143.8254763
55651586.5744206    116306906.100123   21223642.4677149    54008502.0719541
19557086.5124661    53348147.7572639   21355332.6112202    54613405.8664834
15098760.1949267    37361083.9859613   13016461.665734    30715790.5591101
0.000405725599740051    0.000439351787803579   75255174.4033576    176881750.169485
129092458.304623    174261700.261075   18162666.5166479    41345664.2351874
69442227.077909    118124414.779316   18489872.6016415    45442750.2657242
31087003.6466853    48656393.0196588   8325892.50636702    14028558.0284733
82490068.0868654    128948119.303008   17812994.6148531    35960496.3887791
31324146.3202475    78985156.4803919   22404420.1241452    54709863.7602608
18521289.9202052    17808100.768442   0    0
76329552.0981883    116837114.821823   39542865.851882    90926023.6457576
0    0   35344257.6608755    79742879.145516
50866148.5420945    118768726.843182   29105615.1569148    71131614.2892158
96665410.5698965    110518082.192697   4322529.99591163    9859048.71821782
16448120.3294039    43081516.2905685   20115143.7282717    49007131.7025305
79574252.3983306    120454353.7235   20635633.6693848    48320457.0975201
65061697.6503869    119602253.047948   31442603.1764132    80031665.7395617
80072042.3592382    113751882.39627   14209583.2878504    33198697.7002401
42057348.2577939    72963166.9554415   8932636.36877636    20248356.6621743
140597839.33579    191694169.655399   20671697.8149446    50006049.2633542
63717358.4592787    93525177.0032164   41268169.5123468    98586013.037705
83243077.0906328    103940269.45932   39564572.21276    91436862.0100009
28870203.276774    59084832.9738149   17154609.5852966    39238922.217779
88757426.3123152    119621476.699325   36232096.7724795    83676551.2241662
5047809.00501131    5634426.39921748   45227819.9778146    105826497.064143
30670151.8412537    40108276.0806813   30615780.0869396    70307009.0624909
38776028.4662065    84468233.5460632   17510874.5181968    42269511.3231495
33995830.5363326    45718494.6923024   11082074.5368728    25280052.3510076
36898795.8189397    47171920.3763254   42765090.1075808    105019147.979412
27165347.0443152    66826544.4506157   16309927.7560687    40309247.4540005
93277637.458804    102747207.372675   79177553.371057    189711595.159969
113824207.254342    177648521.630502   25403603.5447728    62747712.939145
49450086.7957838    89429075.7577594   16806153.3254409    38261884.780193
98334.4233299194    202140.520295308   33817516.7557832    78590643.0000273
22375103.4980319    59677812.0309461   21978727.4974201    54212864.8588707
43511381.0881544    67828607.1747721   15927711.2196605    36531044.7213129
75393.0177776745    91812.3380935918   52908142.9906716    116029948.138022
25560332.5292916    62487070.9096014   19822465.7767865    45873548.4862426
145612.853565328    226968.875107204   16641748.2397021    37812195.6048307
30343842.0022775    74160073.9370001   23320595.2876461    54647528.7050756
1833886.48574982    1946879.19938956   82692434.7013145    189983312.8369
19995667.8882107    34980695.3902997   2997142.62009314    6390564.13296971
20290509.468814    52331679.0293269   17484672.0044204    42667940.3237541
38809235.2944827    101558556.48207   30546983.7249207    76564066.4884597
21195186.8835364    54677733.7886749   16094575.052687    39478744.224444
7425328.17367828    7915614.97101285   42490575.6546758    90769532.9954104
18629255.9468715    21985415.8672267   38818116.9683204    88497766.9310249
51199195.2745013    92637440.4313057   15843842.5030772    36117061.7853782
82016091.7109471    124852201.99602   13055696.8406767    30347696.9211722
84587412.2298544    81932374.0985946   74647592.6574742    179262587.242296
59132920.8211167    77958825.4464726   41680536.7280288    95193839.004634
24604993.4039228    50921986.3357066   30473561.2838036    69522449.6741009
26572243.0283542    71252963.7933739   23332768.075165    60548425.9385789
2757257.51370186    3004458.27875781   32524143.895194    67920508.5977996
111139493.330231    168664594.615256   21515266.999615    53924436.2968319
30165654.1257288    51243366.0345501   41387683.8790138    99474232.2703209
36303916.9080628    46754301.5005951   17020578.337687    38207380.0273744
13108985.663281    19734713.7391054   29101544.0139339    67335698.5015082
104174460.826799    152818774.720181   12855782.3678    29977767.5711745
24215743.7369488    64967223.7079033   21605198.0227985    55215993.9138151
39152897.6043997    66362633.7946775   12415201.2611088    30362090.2090264
10390223.9877435    8993285.3501076   111840730.743318    201010646.815654
86715475.2887065    113037229.236166   34318931.0424563    83079531.7339336
31699499.3483108    70224884.3072214   16283044.1690349    42061010.7737799
11533233.6713129    11157644.2328611   0    0
73638498.9085168    124612257.051504   19711799.5926008    49836353.4379515
25318206.5440808    37653060.0501746   11470011.6941637    25498756.566996
87695119.3035479    159278380.236082   28450054.1897926    70280203.4900142
21432658.5626169    57457833.1350581   20071408.2787361    51011388.8350766
41715938.4471964    51455278.050656   36393940.1857327    84506081.3527082
27191161.6377245    40375804.2021694   59255543.1684732    140747040.106827
84663691.5894185    98966234.8981491   0    0
1250660.27322322    3255135.15566406   41329225.9081831    101484304.928887
21306234.5672999    54279140.734157   17147429.2500983    41016595.2615307
13496000.181909    36453794.6730418   30630789.8361949    76973384.3316166
8994010.92253761    9463394.92235467   55787057.060858    127035475.690893
0.0385791326403411    0.0705970569130567   47779006.2982    115301515.839375
51904206.4632849    79145978.5620467   23530214.5231682    52599351.9192248
101509014.619936    122869458.601659   11145150.4968718    25359178.8575608
141833009.035288    223290722.672738   21234627.2336719    48381618.9392485
18298308.9761518    48791986.1725615   18341214.726482    45248351.1516402
86536259.0168948    122234782.238593   12515703.0039473    28624845.7969429
16542148.4712635    44056644.2242529   15967314.0834851    39935569.5004686
26721785.4150006    71450491.2542678   20373802.3519405    53028022.4822738
31399337.2017088    55781301.9713168   38168861.4903316    92090321.6852177
82875242.3449544    125281075.380643   43988063.4171241    107072059.850823
14308520.1564132    32508128.4560861   10252768.646359    22691833.3326873
8869487.34838139    14825807.5704334   63954591.2890447    157886555.444706
22460341.3767729    52586999.450544   10878607.2917646    24238962.3743413
22380640.9225917    60901951.1855392   22726475.0245504    58946754.3699392
921252.346407835    878304.995612136   0    0
25935336.1603652    44534932.2218475   5024419.97333101    11413002.560646
79227745.4689628    109890860.239356   18168635.7421788    42450612.4057175
103591705.552472    162888557.555834   24222319.7330352    60392860.1607347
30778952.9398577    79571360.0702206   21777276.8468948    53456945.501728
56193393.0405791    101119307.852554   19332711.0972365    44190462.8857062
64104376.8124247    101983179.643653   37748618.7614804    93834181.5899604
87820007.9103687    139562022.252598   17419567.2518102    39877515.5780984
19161096.4878844    21684047.2575335   39063354.6277434    85643848.1634606
93355291.3132322    148619825.190159   18447572.5502885    42186080.4575687
22327865.0640273    54926759.4768855   15843335.3502953    36628487.4700154
76255095.1108753    115393018.750369   34599536.2902183    80823272.6070004
83342881.1504816    107479926.529326   21092849.4863899    51470289.2796148
43958960.6560984    58494159.3374421   7332892.82471981    16011738.3212148
84679179.7747998    130398157.262073   37651492.0492275    91750122.7006353
0    0   58472098.5146198    128638746.345941
87869380.3505349    145789767.543757   11070656.3201809    25357601.0635398
19824402.3017222    49679412.4950241   30006415.6947002    74937534.846776
6655126.19036109    14856577.8664424   61058265.887632    151880232.062715
162891063.045395    213115768.013309   38743858.4315522    97339750.388257
13514281.6441451    15916588.0739436   49460629.8224745    119643083.540949
35067.7639539178    47607.02204689   37588178.1516917    84732436.8926794
55656969.1998807    83105751.1818549   39874408.6754755    98320651.6787581
5482083.2393877    5013733.55314996   97678521.0114565    194672873.431644
1816.02632663933    2066.72701805132   22371040.3024768    48992995.9227413
187834596.890312    260536123.492245   26532980.1118813    65349366.1745719
78565961.4604156    118242392.93573   16725425.9221097    35184326.3153792
18974431.0013942    50720339.5488845   20118157.6996847    49355497.373615
32678196.7693725    85505364.923981   27301940.0680953    67230982.9834953
85033672.297838    108859238.239579   34663861.2383933    80389436.4221274
56510075.8185881    78067504.6087247   54016349.3371257    132680338.517074
0    0   0    0
41267024.8769411    57320186.7623829   50013586.3016424    122470573.14787
15900872.375707    38440046.470805   8460478.47102032    19740620.2150041
17299801.4866882    44760925.4993061   18012796.6378202    44072681.8482786
14738006.6502834    15434986.7479369   98763775.8456716    206958641.684435
37344932.8643239    62496099.4260138   45232954.1117707    114129771.03909
102928433.741623    149254842.452216   48319419.3731095    113876922.601079
115247228.796472    163316119.002556   26654761.2310245    65584828.0207964
27966659.1384157    50087225.179781   27390243.4291251    62122629.7205204
2116786.15161233    2033755.5983561   0    0
57217277.47521    101745373.198775   18852522.7404263    44505098.6979709
3776482.04159896    4297765.38606235   100133764.793412    184588247.980447
29757024.2741467    74529341.2965572   21330867.8700631    50897032.5955426
14993150.7718372    25305367.245628   2223541.92067588    4448660.58989144
82071712.1646389    107098128.676862   5897385.54808132    13244772.1333509
13705507.5329747    36626600.1351622   28563208.1889024    73168906.863124
1812068.07505957    1647810.75587445   69155371.0774945    146392937.55878
17166577.4658936    45436821.2406373   20687151.9226872    51058035.1300489
8006808.23742609    18459985.4488912   5079635.95966435    11122657.0451478
