#2.nodeMass    #3.spheroidStellarMass    #4.spheroidGasMass    #5.diskStellarMass      #6.diskGasMass
1258362430904.36    24034549639.8669    1.25357020603608e-12    13549322024.4601      5011308088.14653
1244906367366.27    33993283068.2204    2.04571376478235e-29    42363150611.9977      1.15614324067322e-30
1258420191396.49    39572137560.5005    1.39600141623917e-12    2399095132.49101      274852124.179453
1256624291568.64    20060960237.8798    5.94332876593112e-12    6618508801.39724      5343836960.54384
1258747497229.21    23056601884.5532    7.56543365984773e-16    15388473246.0095      641670393.348113
1251189708232.39    20776807594.9711    36.8607823761621    5259657433.71387      8641125983.48526
1261112737751.52    50868488816.0823    7.58677502960922e-17    24454862278.1008      2.60934287164297
1240841609716.63    44094901515.1838    9.92305909051948e-19    12683269033.4218      0.0304263627650988
821406377074.093    20910909867.7474    2.81248936847337e-24    15651178797.0859      119748945.656929
1253796494513.73    27191791959.3863    6.24652955802065e-31    27132277627.2319      3.77591780411664e-28
956108364947.463    42214832153.5845    33446198.1101312    60897060.4263104      816520088.035478
1201138310787.21    39844145186.5349    0.00356180465923255    10092609096.1327      2975769650.14389
842599382770.935    13338384118.4091    472323483.449519    1655528.03439149      10540494.3045241
1241049578896.18    48854007788.5859    8.64074667537553e-13    244069058.961854      157017492.376882
1217716174917.46    14646775134.6246    9.2982083204789e-16    17293239277.7637      3831563631.04017
1233974765590.6    28634670866.0264    4.57025374811816e-15    11771731095.2675      1165033607.18038
1219876567179.1    19257307904.8601    6.02531779794317e-29    22909588816.7045      1936707.96590999
1190720314331.08    25572185694.4099    12619.1850446291    33358614271.0069      127402308.902228
1238905986163.44    12346524723.6544    3.74657793598413e-26    15943547893.2632      1.15201077243714e-06
1234013570918.85    16378204490.0904    2.19748791222381e-33    16535186738.5524      2.61164719146322e-11
1234608390506.59    6207775522.83687    5.02862490801376e-22    12393252566.025      2777868621.57997
1227923018510.78    9370673950.57522    2.14411641206649e-22    17463963902.7421      1337421972.26435
1195840698981.98    63806269585.1187    3.17307765115432e-15    11474253051.1452      613122244.136472
1233093778768.72    23402608786.3206    2.03332496607666e-27    24633590254.4823      -1.89018467677667e-32
1225932813408.73    13179733633.2847    4.94598700726496e-35    13307724049.2081      4.24710153688579e-06
1231695999666.87    20800418799.8018    3375758.55268311    301263632.958288      3816068191.51552
1231106436090.53    25855422492.7283    2.7841792831762e-21    18695816228.6634      51.1256397068634
1225512477859.18    33664669933.1127    2493.23375089523    194229023.211015      50884565.8508141
1216091349943    0    0    103197961.353726      9357457186.43481
1224972401727.55    18352642423.0335    9.9050122707365e-30    20610836285.5892      1.64645266635735e-28
1219519727755.32    22378738653.817    1.41167291713548e-20    26489771744.915      588249.40373147
1214638218814.92    26973897502.2137    5.25245490482645e-16    32252664834.4159      1148737763.52559
1218783887158.24    32503394276.7359    4.43475508071709e-16    17893373719.63      13843536.9358117
1219773548442.98    30811425926.3458    2.35801322813443e-23    32345956840.9923      1.58073686779397e-11
1205154904249.53    15322932386.424    6660.68252181344    1112429418.90321      5108248253.43952
1213213951616.82    14865023653.2067    1.51847303304907e-18    7195593589.1221      124.766179876423
1223085191082.29    41940539823.8575    0.156334135640033    6383880844.68761      2190478324.464
1211934878417.28    30163526808.7372    46460.0240551777    1818437977.99504      6664501669.42748
1201398482644.1    17913763349.4266    8.74315324272821e-16    16606220184.9381      2095521443.94074
1212001132743.39    15104554040.7444    1.66770150969963    20357266242.6419      1310414785.82233
