0 0.08 1
0.08 0.16 2
0.16 0.24 9
0.24 0.32 115
0.32 0.4 799
0.4 0.48 3253
0.48 0.56 9589
0.56 0.64 13808
0.64 0.72 549
0.72 0.8 164
0.8 0.88 122
0.88 0.96 106
0.96 1.04 90
1.04 1.12 70
1.12 1.2 76
1.2 1.28 71
1.28 1.36 65
1.36 1.44 49
1.44 1.52 43
1.52 1.6 19
1.6 1.68 22
1.68 1.76 8
1.76 1.84 10
1.84 1.92 2
1.92 2 0
