#2.nodeMass    #3.spheroidStellarMass    #4.spheroidGasMass    #5.diskStellarMass      #6.diskGasMass
1258362430904.36    20007679859.0105    0.114843187878091    11731221992.0628      8074204736.80466
1244906367366.27    25481361214.353    9.18361975058142e-16    27419763608.6193      -7.58780547044281e-36
1258420191396.49    40564376101.6838    1.09735771582913e-13    2392596688.10171      313197666.419211
1256624291568.64    16774323810.213    0.119417145619926    6480636739.26291      1830791809.92846
1258747497229.21    25115244311.1001    4.34170215822545e-08    6045677195.57913      247645.933584077
1251189708232.39    20798556985.6039    2372.67125884095    2772572276.59042      14062782213.06
1261112737751.52    42869205346.6299    3536.67782453901    23529658090.046      262866016.373367
1240841609716.63    41428757593.9195    2.92580224303876e-09    10716969638.4093      1400539438.8554
821406377074.093    15198245148.1798    3.6986274762776e-14    18718781274.1653      813.274840190619
1253796494513.73    22906202749.4886    5.68051247125529e-16    22365350898.2498      -1.99930302437584e-30
956108364947.463    42994474479.2058    2326364.02709532    271465495.852222      4808720087.77289
1201138310787.21    41078404340.4987    1.39837180903507e-07    12216302091.1777      3007629078.86267
842599382770.936    5968291143.48111    220.87901149522    1826612648.30488      16486655742.7437
1241049578896.18    37866400427.3407    53.5661400450982    11618393494.5688      232275660.153905
1217716174917.46    21034761100.9897    1.92685494477554e-05    9987814666.85142      6235487085.01367
1233974765590.6    32929920658.986    0.735113431179068    7184217444.91172      1928021529.81719
1219876567179.1    19865505434.9514    1.9919630874621e-19    23557676992.7217      1.42609699687758e-13
1190720314331.08    14216528692.7367    5.50539042516333e-16    15945327731.1367      3.21045645285288e-19
1238905986163.44    15516724281.2265    2.63193985626579e-14    17563406471.9593      0.0890600207307193
1234013570918.85    20203522652.0394    1.88726933359493e-14    22761209841.2551      1.56314453327317e-29
1234608390506.59    5870393607.95264    0.774942251689786    7743608755.38228      4298098093.87682
1227923018510.78    9006996748.46465    0.00174104674577558    15114365834.9171      2778073624.84503
1195840698981.98    56577139965.5848    1.97634080625263e-13    14721698662.7913      1280211291.25627
1233093778768.72    22173114498.9616    1.78168703214821e-15    23903296298.4696      3.87465548752558e-20
1225932813408.73    16330040758.891    1.93535033950092e-15    15817586717.9501      -2.80295319033491e-32
1231695999666.87    19644035498.4457    4510120.3695603    70188293.7393384      2425486791.19196
1231106436090.53    32807801907.8332    4.46969762621165e-14    17916885084.0658      383713189.845936
1225512477859.18    39244841809.1043    1546157.12764592    0      0
1216091349943    0    0    54454918.8589915      9928421190.79324
1224972401727.55    21121192396.9053    1.86420396556146e-18    23099228403.6307      -3.35031180823665e-31
1219519727755.32    22453505449.7249    5.93171748750776e-17    24827462993.9212      2513069.07957423
1214638218814.92    26962649504.1112    4.2990445481164e-13    28513653536.3981      16.9249578163401
1218783887158.24    28173921172.9958    1.52759672869266e-12    17728715472.4611      864134210.969201
1219773548442.98    28940337221.0536    1.08243525750185e-14    31254559099.9035      1.83166724089726e-20
1205154904249.53    15543096066.9636    3532.43469641661    1557765122.16799      9921072797.84587
1213213951616.82    11301636243.8608    8.26153669287143e-14    6610447262.95254      258339189.609521
1223085191082.29    42268936096.1436    113.123930944629    5979657256.45426      3521210912.87558
1211934878417.28    27641400382.2953    40404.6077137218    1205499510.31962      10042103282.7208
1201398482644.1    24323242147.9504    7.84512749535969e-08    9313696392.84242      23803862.4631188
1212001132743.39    11533968023.7013    2.47800776303456    11484281685.7696      12213352.0982477
1187745197945.9    21769909115.5141    0.00207793578275586    14276708843.2513      10176409.5315821
1218305055172.54    22313987356.5535    9.59179505075932e-14    30670117117.1379      28261862.6660622
1171818755690.81    14204092009.7624    6.55891276225201e-14    18774924998.0828      25.8394497406383
1200938054450.07    7000429072.7295    3.44289007122977e-07    12732001875.0154      6870461216.69689
1209267525551.07    25170014591.4079    2.50466461532071e-06    29260708468.9503      768391126.051109
1215239261060.85    23000229747.0671    2.49942345207194e-14    17414504108.9685      -2.14408785724328e-31
1204440974258.68    18460700984.5737    1.8257170469473e-14    22451623001.8651      4.76288713883989e-10
1208706964339.68    52498606579.5882    5569776.65790002    449595.607180417      144868358.815592
1208869516555.06    6007348548.92554    0.0034647077454321    11437992101.4777      9648637383.63698
1199224819461.82    25089123919.4974    3.94102786785567e-05    13742558135.4055      3799353.53665823
1203096751699.36    11921370208.3105    1599658.13472696    10924.6614022731      15127384.3218423
1199543473356.43    33392350148.3021    70.3281885298592    2246898115.27749      1145594319.098
1195411941821.16    31056910642.2463    8.81017378039455e-16    2699418945.13992      10223718543.8453
1187361279101.99    25552492577.2978    2.0964390112451e-13    21337861261.8633      1388526.04502743
1173339358565.32    4024395717.37189    4.06321664706048e-05    6538651842.39749      5278403264.35185
1182584248455.37    20365413974.2111    6.20834631595443e-14    27434792474.4599      1.6402861513848e-06
1129925771490.19    16423345886.0162    2.7369726814303e-10    20148757925.1061      336922477.614331
1190539704142.4    26820327394.1831    8.65014642708217e-12    36933576983.8097      1557890172.06669
1179978333229.26    35518973775.7179    0.0804325371941685    6105084807.88892      4333412573.31362
1194224805617.81    26050237003.3392    1.42661886243639e-17    30371763964.5893      -1.43731726817442e-30
