0 0.06 0
0.06 0.12 0
0.12 0.18 3
0.18 0.24 7
0.24 0.3 36
0.3 0.36 266
0.36 0.42 1114
0.42 0.48 2383
0.48 0.54 4298
0.54 0.6 10953
0.6 0.66 8833
0.66 0.72 201
0.72 0.78 112
0.78 0.84 129
0.84 0.9 83
0.9 0.96 58
0.96 1.02 77
1.02 1.08 51
1.08 1.14 61
1.14 1.2 58
1.2 1.26 56
1.26 1.32 49
1.32 1.38 47
1.38 1.44 36
1.44 1.5 34
1.5 1.56 20
1.56 1.62 13
1.62 1.68 20
1.68 1.74 16
1.74 1.8 11
1.8 1.86 4
1.86 1.92 4
1.92 1.98 2
1.98 2.04 0
2.04 2.1 0
2.1 2.16 0
2.16 2.22 0
2.22 2.28 0
2.28 2.34 0
2.34 2.4 0
2.4 2.46 0
2.46 2.52 0
2.52 2.58 0
2.58 2.64 0
2.64 2.7 0
2.7 2.76 0
2.76 2.82 0
2.82 2.88 0
2.88 2.94 0
2.94 3 1
