#2.nodeMass    #3.spheroidStellarMass    #4.spheroidGasMass    #5.diskStellarMass      #6.diskGasMass
1258362430904.36    3272939507.84089    2.53502831483459e-19    2254533600.97455      5166305214.19022
1244906367366.27    26407132515.6741    2.24570225638518e-14    32524783726.1506      222608581.604754
1258420191396.49    5500759158.26018    12.1402699539997    398073954.631028      2012315677.07366
1256624291568.64    4558062553.82639    8.40491562800525e-20    5050133440.13415      7288305532.44777
1258747497229.21    3653795934.55589    1.36800375056722e-21    3056259955.77248      2994975658.53493
1251189708232.39    4553384168.03772    0.000437046421799352    1316381539.25812      6229020196.41737
1261112737751.52    4138428784.21714    3.56070113866879e-25    9156335996.63725      7669905995.18268
1240841609716.63    991229663.519166    -1.35311494057974e-30    3096152231.39234      3290312655.3689
821406377074.093    750998211.584264    -1.33181099750115e-30    2240689939.2751      2587494158.00411
1253796494513.73    25524890575.3166    368171.108804465    35501504992.5276      1013575666.18065
956108364947.463    4391981709.82706    30253.7170205873    80993574.9967806      3176423986.36823
1201138310787.21    6836099291.94798    1.85427436412112e-14    4369435463.41587      5482425046.31538
842599382770.935    263515593.174569    0    1123971951.00242      6140520647.46769
1241049578896.18    4059771198.10304    1.54638158622854e-17    7371312336.47509      4685834891.3614
1217716174917.46    462360817.126589    -3.81603699908898e-32    1548538687.17432      3674196633.20326
1233974765590.6    4483331255.48246    1.43777534324843e-19    2869376045.06052      3286727285.12422
1219876567179.1    1072136351.97544    -3.4724715071633e-31    2769670058.52706      1703775192.99594
1190720314331.08    1679257892.66969    3.82280935098757e-17    3550956609.16404      3402747317.35622
1238905986163.44    6554206141.5461    3049332.90435181    11715656139.7284      4134167642.1325
1234013570918.85    1419461139.01621    4.89227186963279e-28    3234484931.82877      2852193505.68085
1234608390506.59    178670900.870866    -3.73188149615288e-32    849119743.641511      1750902919.82241
1227923018510.78    1123855235.0219    -2.15248730780066e-32    2993858593.56176      2095870374.31276
1195840698981.98    4074977732.90544    6.35634295717506e-18    8706423035.71809      7514364525.49189
1233093778768.72    13285213478.2731    8211903.35722776    19809863460.6173      3537982992.80441
1225932813408.73    25575305365.2188    1.3885341335482e-19    31822373562.7963      2.78716982528076e-07
1231695999666.87    268030395.39256    -4.45685900859847e-32    1610536489.57483      2880644209.72459
1231106436090.53    20623052086.6377    1348538.55020014    26964751696.4785      1343086340.65145
1225512477859.18    4441851052.30734    6429742.86760196    12964219.7222859      1393029513.39127
1216091349943    0    0    45742435.3212545      8350070256.53249
1224972401727.55    21878316084.9328    1019948.35609741    22902326446.4012      802795506.884397
1219519727755.32    2948643909.81444    2.72838285346501e-26    6273723509.22245      2872404801.43609
1214638218814.92    1443762776.66565    1.42764791921388e-31    3550487275.31483      5664326409.54007
1218783887158.24    4270806576.78361    1.24501118325327e-05    7627520788.04461      3404163647.25434
1219773548442.98    27279812487.0073    37917.4942715338    34795129399.3664      257816485.511642
1205154904249.53    330492466.020097    0    439974164.375033      2921516061.40939
1213213951616.82    1565402749.44063    2.23581444415581e-26    3877219102.364      3907026070.60815
1223085191082.29    3846621194.01409    3258392.90733341    25266197.6192472      2181822569.85718
1211934878417.28    3557548171.58025    3948.88800644852    225286727.145337      4229848192.13812
1201398482644.1    4438560323.73712    1.05853608576066e-14    2711628889.18447      3659173802.7396
1212001132743.39    281703983.64796    -7.91172948822374e-31    1251843533.73311      1662162559.83493
1187745197945.9    3028969041.12264    3.96667848849084e-31    4648132535.21344      2981373502.20421
1218305055172.54    2515048071.98656    3.14238904690248e-27    6268609213.21009      3289232455.08586
1171818755690.81    3612405293.61199    2.87387922884386e-17    8707154503.15486      4051325948.97917
1200938054450.07    871846488.004629    -5.18229766052203e-31    3099471202.20022      3916782915.16804
1209267525551.07    16775600739.1342    1.58155120490249e-19    29498485208.4385      2673073208.66063
1215239261060.85    26158248233.2613    5.98260005090875e-14    35379406195.8067      67768247.3723042
1204440974258.68    499259288.654282    -7.84246359657374e-31    1310890968.06104      1617460197.89121
1208706964339.68    7637915125.38958    9.67060841142868e-10    2083813635.61566      6956714782.54969
1208869516555.06    491132224.597632    -8.58289529346195e-31    1165738956.24309      2964087471.56172
1199224819461.82    2777291156.02463    4.66406721000164e-35    8923299887.09114      5814549542.16
1203096751699.36    1095351408.33629    2.15130095257185    24000526.6436233      455731355.090691
1199543473356.43    2746963537.80651    1.07549585958358e-14    5122270291.09117      2239133533.33157
1195411941821.16    4015045345.36742    1.25402126386015e-11    1175835484.478      12169273327.6464
