0 0.08 21
0.08 0.16 104
0.16 0.24 274
0.24 0.32 677
0.32 0.4 1506
0.4 0.48 2052
0.48 0.56 6173
0.56 0.64 15747
0.64 0.72 922
0.72 0.8 154
0.8 0.88 147
0.88 0.96 128
0.96 1.04 106
1.04 1.12 109
1.12 1.2 125
1.2 1.28 97
1.28 1.36 92
1.36 1.44 65
1.44 1.52 63
1.52 1.6 58
1.6 1.68 67
1.68 1.76 58
1.76 1.84 58
1.84 1.92 59
1.92 2 42
