#1.ID #2.spheroidStellarMass #3.diskStellarMass #4.diskGasMass #5.diskStellarLuminosity:SDSS_i:observed:z0.1000 #6.spheroidStellarLuminosity:SDSS_i:observed:z0.1000 #7.diskCircularVelocity #8.spheroidCircularVelocity
1000             16236167553.7388        21733904927.634        5290.20819590928        93035378.8757593        66875026.1310709        242.726608099512        251.152288037556        
1001             21469058965.5446        581493.79219193        296068995.270702        139570.473561396        170490171.464327        108.908939229653        96.7106910946498        
1002             6888674951.06127        5545083360.45766        2900790057.28205        83682822.5439422        41527831.2700319        128.115188936684        126.037470439617        
1003             27470435015.5661        32247852165.6514        -1.19675273180816e-34        110895664.106542        102278710.520184        414.435006662563        440.467832476541        
1004             33313974922.2        954668395.849517        969215635.00496        24669249.5103366        180665857.384771        169.516251111433        176.964337803299        
1005             25506335467.5217        1294944857.57269        0.69614912218945        6626673.32900684        121147904.53422        234.604246103602        239.589567699769        
1006             57427270313.2511        42678044.9015564        1139937138.76554        2056864.11221814        294366728.522314        166.490344847405        244.043689551867        
1007             49724335797.0277        261886530.769557        3940184.04604001        2297135.21690219        242480266.589571        212.373588676078        218.386691013779        
1008             38576328451.0434        9728777927.19942        2358768521.05984        131188174.958804        185399390.196867        189.290027364554        190.830534105606        
1009             11051306356.2788        7359781348.7266        4002452042.11603        164340015.027524        55222562.3862282        165.490843197213        160.51628633693        
1010             33754729603.477        107644892.337556        3951341368.5549        8789286.15233884        291148013.343633        138.278110646934        130.405805894008        
1011             37081620458.1613        2420089587.33352        1.06982359318553e-30        11037792.0370231        158674143.795421        371.314327788675        387.237467379656        
1012             21430957637.0547        1265488543.18497        132337832.550442        11974528.1260046        108855097.041719        152.728643121721        153.042882081847        
1013             18253077468.3146        26087166812.9437        39778322.3353911        110026173.795128        78906463.1903587        204.497010639633        206.861483159491        
1014             42510041031.9834        15585249094.9371        0.0485880951052334        72043622.0757705        178369649.947636        307.284767576874        337.159611501702        
1015             78129307470.3963        0        0        0        417175611.58463        0        255.968199033801        
1016             56281041987.0614        2910091942.88368        1096044375.5187        93516310.0816964        311181365.761211        244.153305418992        263.409616760779        
1017             57417711238.0851        681440.576104138        114852187.339057        26315.3818623787        247557363.210269        153.282320303478        447.651388193403        
1018             45973131300.194        3922363403.35358        112512204.468797        22596850.2363042        191370398.826421        175.527818979095        274.557271440509        
1019             19618556509.0501        72681886.2969316        1724626774.7144        4331386.67382705        116945768.31447        125.235908069969        123.009830997793        
1020             0        185986.786100043        452591969.529751        88464.1121070785        0        77.9077246968831        0        
1021             13444561680.5898        0        0        0        78109731.8317081        0        89.3796737650061        
1022             34799418833.8359        11661304799.328        1541585247.11649        152804665.418296        178485200.867283        223.358686544521        238.26717971146        
1023             42662420686.9004        0        0        0        242752440.995061        0        133.706611594296        
1024             36615242607.1989        2084816091.5548        2435853261.17704        131542275.259293        166362910.976178        230.005141442428        232.832596410077        
1025             14521606718.2484        1156368652.14502        4518930211.32169        39715801.0428481        87014908.8524752        120.07200006372        112.330187490861        
1026             17101513635.3444        24812987442.7676        1271672969.86407        210712040.924694        67363370.3005001        248.892231264223        256.688000485959        
1027             38256140884.2214        86296869.8975346        267032274.053823        1845307.90816976        192557092.204339        152.100955367097        163.112720280692        
1028             18847286379.2035        26502205049.2812        1096911241.46097        259583159.176691        93936698.4237092        246.117594587044        253.13714064949        
1029             33080680497.8809        19751741843.6369        9.57269144681067e-07        98449702.6699259        150748216.915384        357.482761317702        373.290646560334        
1030             27161936369.8174        0        0        0        140428449.555237        0        178.273974773186        
1031             20320317372.3359        13341250650.0372        4030552714.53944        290471262.183579        109387495.406172        204.755518109647        193.200702306363        
1032             38434682430.148        10061257961.1689        1879505241.17589        132785673.185233        150933140.471192        228.602605595844        256.663125409573        
1033             25315598555.8829        10085379994.7083        4950256707.63654        122395914.159989        127159066.79166        166.753187571383        167.020313677472        
1034             20089956567.5356        0        0        0        116827187.521197        0        129.477186951257        
1035             11990285204.8704        8098137010.59083        8579796850.18606        147899977.016543        67348905.9401028        149.199180664035        143.102850245695        
1036             16173330948.2761        29719163983.9143        4737646804.97839        240910933.76105        80725456.7757795        186.160989085117        180.963190507736        
1037             9014862067.98277        1429972132.18665        5601771848.67498        27569908.4616512        49395226.7510729        110.889954338175        98.9348639871542        
1038             24045329430.7283        26284794483.853        -3.78750414890391e-33        104080554.054555        94751412.4128685        629.723464116576        665.287286923381        
1039             15848267144.2388        21578543647.7453        2007375052.04012        259747228.685731        80515748.8841758        233.557046732482        228.821059567118        
1040             22423830173.6271        0        0        0        131632365.599344        0        104.32330298625        
1041             27207483891.8728        188427393.618361        1679730788.77032        6093329.39662874        123000503.5489        143.574147647257        170.012705376271        
1042             56095772814.2137        0        0        0        234211868.148552        0        250.134917514944        
1043             16335472536.3712        9290025864.15636        5032407439.33579        240783619.165911        100796764.211213        172.268881378816        160.330312630154        
1044             46756741411.8668        9312684057.21183        2827013611.92065        67789572.4254757        200431171.137572        180.720199995124        206.590998926189        
1045             21001808337.7048        13420964180.1815        1075612285.43259        146556189.174418        98028361.745498        188.772587985637        194.333212911511        
1046             18639018450.9689        28603066084.9535        4739994758.47423        359298531.592465        92109434.5741197        205.537852110736        197.388045017842        
1047             19503906238.8352        2626377674.74649        141112.144255255        13073231.0406439        91058111.6865544        171.721075739911        176.487958324803        
1048             16628446253.5153        22682187412.737        115.441327031702        111143283.955061        78633391.4516978        250.593256067159        257.063087299956        
1049             18024798034.0869        13993876189.5372        5502.21810356231        71503554.3771978        78398543.6740135        264.618878473665        276.775852886196        
