0.01   1
0.02   1 
0.035  0 
0.05   0 
0.075  0 
0.1    0 



0.01    2
0.02    2
0.035   2
0.05    1
0.075   0
0.1     0


0.01    18
0.02    9
0.035   8
0.05    5
0.075   2
0.1     2
