0 0.06 6
0.06 0.12 27
0.12 0.18 59
0.18 0.24 139
0.24 0.3 448
0.3 0.36 1575
0.36 0.42 2434
0.42 0.48 3280
0.48 0.54 5450
0.54 0.6 10769
0.6 0.66 2846
0.66 0.72 190
0.72 0.78 160
0.78 0.84 141
0.84 0.9 124
0.9 0.96 108
0.96 1.02 112
1.02 1.08 96
1.08 1.14 83
1.14 1.2 81
1.2 1.26 88
1.26 1.32 74
1.32 1.38 72
1.38 1.44 66
1.44 1.5 53
1.5 1.56 77
1.56 1.62 47
1.62 1.68 61
1.68 1.74 40
1.74 1.8 43
1.8 1.86 48
1.86 1.92 43
1.92 1.98 39
1.98 2.04 31
2.04 2.1 37
2.1 2.16 28
2.16 2.22 19
2.22 2.28 11
2.28 2.34 10
2.34 2.4 16
2.4 2.46 2
2.46 2.52 5
2.52 2.58 3
2.58 2.64 0
2.64 2.7 0
2.7 2.76 0
2.76 2.82 0
2.82 2.88 0
2.88 2.94 0
2.94 3 1
