0 0.08 1
0.08 0.16 6
0.16 0.24 38
0.24 0.32 197
0.32 0.4 938
0.4 0.48 3340
0.48 0.56 10157
0.56 0.64 12784
0.64 0.72 655
0.72 0.8 183
0.8 0.88 136
0.88 0.96 98
0.96 1.04 83
1.04 1.12 92
1.12 1.2 75
1.2 1.28 55
1.28 1.36 48
1.36 1.44 49
1.44 1.52 32
1.52 1.6 28
1.6 1.68 21
1.68 1.76 10
1.76 1.84 9
1.84 1.92 5
1.92 2 1
