#2.diskStellarLuminosity:SDSS_g:observed:z0.1000    #4.diskStellarLuminosity:SDSS_r:observed:z0.1000   #6.spheroidStellarLuminosity:SDSS_g:observed:z0.1000    #8.spheroidStellarLuminosity:SDSS_r:observed:z0.1000
115965703.700623    155346078.545071   26414035.9139064    62582255.0928846
22339478.5172976    60440083.0147512   18493623.4764332    47714186.6429012
16423255.6790678    44848243.6919358   19470698.6195581    50425816.504801
17784919.9889561    45120964.0429644   15031231.0023833    36335374.7609241
56720657.2122407    119081749.858132   25658717.15187    61423465.8128094
82883188.197141    123287080.522912   13880489.2750168    30772733.900691
69576179.8906774    120448954.665311   18574348.7735613    46091952.6810659
21156076.0353237    36983838.8934067   3469372.00582831    7998039.53820395
79728576.420127    119562503.84744   11253968.6328867    25877807.9121326
125569502.89381    176119084.273346   24715155.3613529    51233932.5431711
6974492.11274388    6417502.21423281   0    0
96221168.9265368    154103704.629037   17690094.2448498    38635815.0572663
20980138.4455654    35524380.3919666   22711313.4819571    50507649.7987841
67912453.3642734    99975009.2504249   23547678.1770809    52066873.7086206
49211915.1143998    57559036.9398605   6640144.69594561    12030774.1648356
14075780.1392457    34899733.3961494   14455944.0840253    34194401.2427263
67340675.7461142    101890884.395161   14505419.907788    33011611.8033451
72784966.2623236    127994499.729955   32452554.3440727    82770884.0098323
64418652.2951043    80056791.7989913   9234111.84609755    20542179.0358798
28883875.1968865    51035926.7493699   7596414.39179497    17221594.9471409
149478621.051531    200097785.278102   21582427.1486845    50386067.2227281
77725063.0933046    109906137.833249   35253821.442463    82260474.8946349
61207925.5662388    83211394.7279849   32104677.7597229    72085370.6917138
29999350.4264034    59086136.5615086   13505218.2723201    30515397.0047946
66841602.0548228    102241444.023497   28369036.2202036    64046257.8485923
3093907.56426409    3451088.76062318   41309814.0501636    95070719.1378745
27463579.6776982    32006495.1262095   25283373.8323297    56034708.3729099
55210549.5499237    94784761.846094   13464835.3218714    31722824.3479859
23101481.9471789    36706872.8202879   7794756.18168957    16636725.8057789
75866043.6725833    94824273.9109223   33451716.4615911    76861226.5045896
29444436.3643508    71338405.8723421   16841370.7544928    41461362.7198571
136035761.185237    166328022.543195   56845778.8008554    137660025.138945
112806957.251757    178999134.142102   26011828.035976    64892667.5809447
59430864.1689153    101839348.88054   13705032.9389072    31415587.6328931
223.044574872283    415.597043535882   28523193.4830386    66599559.9173888
22985616.4707698    60913618.1792529   21695105.3090673    53729259.3818689
35244697.2026407    59142517.6040819   12907153.8817185    29129425.5134687
3127851.41380888    3598682.13104153   37257030.8433444    84533207.0931498
87318258.4448492    145915773.172747   19035144.0042085    44255071.1319421
26360681.7592662    62004257.4427143   14667625.8984292    33991175.2071857
32829499.7227494    78167212.9230191   22534423.4807321    53287074.1966723
150275.096543353    129447.192779756   102550176.522486    197221105.993386
15588174.7527017    26275696.6267963   2490882.05499467    5531279.77920872
18469827.7666655    47853715.0978855   15701962.1118147    38612673.6935844
38872435.1311725    101590812.313963   29590876.2425582    74915437.6971459
19147073.7842351    49700278.204618   15165090.5580474    37759161.7098617
5541555.9179459    5318100.07723995   36542455.9038571    76783509.4543318
5153336.27168374    5867955.43460009   33512272.6888082    75928469.7364451
53226505.2078517    85649432.7211081   10832380.7194075    24198715.3516069
85228740.988849    124173156.507165   11829110.0644875    27294873.186945
162168425.990054    242612760.728578   35080246.0548843    82913195.3873646
73147727.8716867    104401384.755469   31954784.4553782    72414842.5538775
43637989.8063053    84037597.7132341   14466197.1036113    32375478.9483875
25971552.0246624    69770303.0813622   22447380.7705044    58550660.0003306
1877210.90481585    2030935.80396414   16228691.3229163    35962281.4706294
14863077.8541338    40229342.3032595   13309619.8402737    34205921.647551
31161299.6449032    78902735.4901029   23582247.4036043    55325427.8544554
28754706.9639114    33459863.5889235   14482622.5795824    31719077.4167868
12118593.516564    16645328.9122877   23995793.5672466    54434170.5582852
88423675.8269664    129570484.285129   11771256.3884844    26902160.3035297
30136538.6929873    79200219.9137888   22624012.4463034    58747674.6738643
17008531.1257027    42831623.3620921   12054745.0854485    29762886.4634222
7523317.77552415    6530086.10195332   111785646.929789    192911077.669618
67477379.2297245    94817413.5086943   30945126.8800166    75220190.4231501
30893852.5837534    72178194.0934831   17577237.8046259    45724618.0354461
4903600.67115781    4606258.57312156   0    0
64992147.0418372    112874355.0309   19228486.2579537    49239058.4850429
21551774.6340996    27577753.2332357   9364920.0119474    20451214.0378702
114781129.724764    193454502.508454   30077447.8581507    73554258.6923729
29714346.9061541    78245050.7776936   20355662.465486    52776057.511915
36718937.0863549    40892197.5026121   34525950.1938898    79145095.0453971
42195935.7312886    62637201.7149073   46566696.5654638    108355130.232227
63734906.8408005    68770191.3851885   0    0
40788991.650929    85036625.8641741   38065293.8765632    93257586.4412317
22307524.7073684    55552133.3370682   14822849.7672802    35604839.4213346
73465950.0903245    116013643.968397   29562252.180615    75261009.8604575
54842730.6552338    93072645.2929612   18250117.1602608    40638750.484419
0.0575835455579367    0.120424647161429   37276084.9590305    89027331.7187417
53755962.2318137    83675644.2410683   17427726.2732982    37579942.6342272
55426245.5083749    92167079.3044115   12012358.0003246    27910962.615825
2422399.44900023    2614918.05612957   149548113.862636    300905438.768708
22104667.3164151    58561804.0090261   19010888.3605859    47976664.1129769
58663992.7757728    85003047.1745113   10469751.9121494    23201892.1994217
75656100.7017357    136119889.506301   22236013.3223623    55463176.9689856
28208164.2605954    75177653.5271322   20271113.0297058    53363051.7743774
35592479.4957038    61269644.5429585   33505409.6502429    79921660.0262402
117133572.627004    158849896.995843   29679413.7049965    68598250.3507579
23636774.6404153    55360796.4489149   13594514.0189861    31068958.4379829
55743815.8673904    76845288.1953503   33390853.8001639    76474619.2372996
21373639.2519836    48976880.9988344   9948924.1278554    22934644.1578996
22330184.7377859    60851289.1191652   21815685.7356818    57328391.6248758
462458.642196287    440932.79799116   0    0
19342762.8311969    32642007.5532066   3741303.53370856    8429283.90923078
69419029.5067375    99570024.4050264   11754466.9238518    26463671.1357734
90222792.4909806    146297611.914519   23740931.3872786    59719712.1273665
30898147.7236217    79931226.9191041   22057593.1866058    54904712.8651343
24014032.8477617    58284829.6629388   17250638.1759855    39671745.6865241
87051459.489005    138223797.160491   32272096.2483168    78545625.9771003
62801692.3252293    101384519.671232   12232429.3703471    27471100.0242519
22094294.8737827    28445777.5174752   28062184.4764593    59887936.9717844
80407076.0325952    126865482.317121   19092000.7596335    44538474.9287452
94280925.4256234    145450155.258362   21549724.3731345    49206432.7140374
61920486.2596626    92517197.4270047   26264751.3476787    60552509.6376938
65147129.977741    86032387.6873683   20367905.199975    49582088.5115057
23631475.4951284    28383836.4607375   4000281.95213089    8613724.89219119
143821783.93977    213508979.664841   28659884.2544284    67242051.3535989
0    0   43579850.1153032    91202896.5516209
59080144.2808835    82409997.4506054   5667214.9027901    12628710.9238094
46893834.1035425    109563074.891146   25567161.4156207    63988008.2253795
8111065.26574161    17555317.6337787   60218262.460754    149823718.01623
158529936.297171    207457231.425008   38293188.5371906    96222895.1121353
14533916.995976    16835714.4543625   48646668.6263888    117089948.166178
4995.79924722934    5462.67667748445   31285379.347761    70936783.2383753
44484665.7578091    64936529.4745398   40637473.3869594    98157784.0616488
2010274.9293156    2052610.01511445   101215154.766459    192926443.921349
109.792221889227    114.260006203229   18440639.3250122    39669726.507861
174474285.501259    246387606.057631   27416077.2324272    67495578.7392937
50068194.5530097    63505650.7806028   24781621.3107057    57691659.7690851
18824885.0340041    50163181.7879105   18152406.4138165    45591829.3021353
33722250.5249372    87331929.1620735   26090238.241519    65038641.7363075
62554269.5068568    85818597.2700227   29702560.5795962    67225672.2341167
72929721.6669372    96193095.8822049   50618188.8845852    122894089.499771
0    0   0    0
4.63541377534317    9.54719359386019   44355661.9371415    108113888.965644
146363023.28998    194393315.806805   29016342.959549    57750965.3784547
18032855.6484129    46573842.1563853   18317305.7192539    45340248.7416692
10934141.9265347    10112363.9231578   98678910.0955302    200558822.171799
10972821.3602591    26535475.8948206   36485453.2358453    87306278.9430344
113935476.071566    161139707.354723   45994068.0140578    106919864.821519
124493965.093743    177312033.750239   24840366.0847201    61123768.5894246
2397294.00162906    4781051.81496655   21812486.0615168    49272880.7129707
1071247.82098381    1029346.64808961   0    0
60896362.4853814    106677671.709215   19035425.8666288    45055929.6561833
6584087.01332365    6342009.24076215   65951638.5196721    134725801.631862
31184770.2207578    78218993.4161128   20456545.0951317    49664905.5387464
10137057.9307959    15296983.8600359   1264943.41528269    2490575.47865876
44991411.349185    57766390.7132131   4493845.46616971    9446917.43204641
10393374.8850306    28173053.7093738   26845710.8847623    68728361.2964341
1078569.81014684    968043.457738312   74270492.9590698    148664941.65999
