0 0.8 22
0.8 1.6 6039
1.6 2.4 1093
2.4 3.2 515
3.2 4 324
4 4.8 247
4.8 5.6 168
5.6 6.4 135
6.4 7.2 93
7.2 8 85
8 8.8 53
8.8 9.6 57
9.6 10.4 56
10.4 11.2 27
11.2 12 20
12 12.8 19
12.8 13.6 17
13.6 14.4 10
14.4 15.2 2
15.2 16 4
16 16.8 1
16.8 17.6 3
17.6 18.4 1
18.4 19.2 3
19.2 20 1
