0 0.8 1475
0.8 1.6 4921
1.6 2.4 825
2.4 3.2 457
3.2 4 309
4 4.8 240
4.8 5.6 181
5.6 6.4 132
6.4 7.2 95
7.2 8 92
8 8.8 50
8.8 9.6 52
9.6 10.4 56
10.4 11.2 28
11.2 12 22
12 12.8 18
12.8 13.6 16
13.6 14.4 10
14.4 15.2 3
15.2 16 4
16 16.8 1
16.8 17.6 3
17.6 18.4 1
18.4 19.2 3
19.2 20 1
