0 0.8 21
0.8 1.6 8209
1.6 2.4 568
2.4 3.2 138
3.2 4 48
4 4.8 3
4.8 5.6 6
5.6 6.4 2
6.4 7.2 1
7.2 8 0
8 8.8 1
8.8 9.6 0
9.6 10.4 0
10.4 11.2 0
11.2 12 0
12 12.8 0
12.8 13.6 0
13.6 14.4 0
14.4 15.2 0
15.2 16 0
16 16.8 0
16.8 17.6 0
17.6 18.4 0
18.4 19.2 0
19.2 20 0
