#1.starFormEff  #2.haloMass  #3.gasFracMedian #4.gasFracQuartil1 #5.gasFracQuartil3 #6.gasFracSigma2#7.bulgeFracMedian #8.bulgeFracQuartil1 #9.bulgeFracQuartil3 #10.bulgeFracSigma2#11.starFracMedian #12.starFracQuartil1 #13.starFracQuartil3 #14.starFracSigma2
0.005000   2.050135e+12   0.003887   0.000000   0.078212   0.011407   0.405088   0.347083   0.481803   0.009659   0.023251   0.020626   0.026596   0.000018
0.010000   2.050135e+12   0.000053   0.000000   0.071026   0.006446   0.390830   0.295922   0.448544   0.010834   0.025405   0.022171   0.027671   0.000018
0.015000   2.050135e+12   0.000000   0.000000   0.016740   0.002106   0.414560   0.337733   0.453568   0.012302   0.025376   0.022737   0.028351   0.000021
0.020000   2.050135e+12   0.000001   0.000000   0.008670   0.000954   0.404144   0.342852   0.439413   0.010129   0.027210   0.024370   0.031033   0.000021
0.025000   2.050135e+12   0.000001   0.000000   0.009206   0.000701   0.386708   0.317170   0.434343   0.006636   0.029106   0.025295   0.031852   0.000026
0.030000   2.050135e+12   0.000003   0.000000   0.020843   0.001552   0.374863   0.311511   0.426134   0.010249   0.030394   0.027097   0.035474   0.000032
0.035000   2.050135e+12   0.000001   0.000000   0.008710   0.000738   0.386987   0.312132   0.432302   0.007251   0.032244   0.028764   0.037813   0.000044
0.040000   2.050135e+12   0.000005   0.000000   0.005444   0.000291   0.385330   0.338775   0.418172   0.005907   0.034066   0.030650   0.038768   0.000044
0.045000   2.050135e+12   0.000823   0.000000   0.015968   0.000490   0.371723   0.316099   0.422743   0.006289   0.036484   0.032435   0.040582   0.000045
0.050000   2.050135e+12   0.005307   0.000421   0.023830   0.000334   0.357435   0.271163   0.411989   0.006835   0.035816   0.032055   0.040490   0.000036
0.055000   2.050135e+12   0.004153   0.000397   0.016324   0.000395   0.370607   0.292362   0.408078   0.006834   0.037959   0.034770   0.043057   0.000035
0.060000   2.050135e+12   0.006917   0.000923   0.018161   0.000272   0.346041   0.293149   0.402853   0.005987   0.038200   0.034841   0.043070   0.000029
0.065000   2.050135e+12   0.008148   0.001698   0.024869   0.000343   0.341891   0.259185   0.396366   0.007127   0.038365   0.034693   0.042304   0.000032
0.070000   2.050135e+12   0.007312   0.001112   0.017330   0.000227   0.358809   0.286088   0.409736   0.006479   0.038839   0.035063   0.043942   0.000030
0.075000   2.050135e+12   0.005016   0.001250   0.015651   0.000244   0.360833   0.319236   0.409261   0.005928   0.038929   0.034382   0.044061   0.000037
0.080000   2.050135e+12   0.005565   0.001651   0.016690   0.000204   0.363249   0.305899   0.404294   0.005789   0.038260   0.034984   0.043080   0.000032
0.085000   2.050135e+12   0.006875   0.001550   0.019194   0.000186   0.349215   0.281586   0.403109   0.006693   0.040465   0.035370   0.044749   0.000036
0.090000   2.050135e+12   0.004897   0.002417   0.017025   0.000202   0.363991   0.286894   0.397921   0.006285   0.039053   0.035805   0.043178   0.000026
0.095000   2.050135e+12   0.005706   0.001473   0.014617   0.000161   0.377665   0.290402   0.409957   0.007036   0.038892   0.035350   0.042763   0.000035
