#1.diskOutflow  #2.haloMass  #3.gasFracMedian #4.gasFracQuartil1 #5.gasFracQuartil3 #6.gasFracSigma2#7.bulgeFracMedian #8.bulgeFracQuartil1 #9.bulgeFracQuartil3 #10.bulgeFracSigma2#11.starFracMedian #12.starFracQuartil1 #13.starFracQuartil3 #14.starFracSigma2
1.500000   1.435403e+12   0.000004   0.000000   0.005992   0.002659   0.480088   0.451290   0.532815   0.007484   0.029180   0.024852   0.032659   0.000030
1.575000   1.435403e+12   0.000005   0.000000   0.003854   0.001528   0.482525   0.447481   0.512069   0.009116   0.028176   0.024581   0.032184   0.000028
1.650000   1.435403e+12   0.000006   0.000000   0.007749   0.001387   0.471749   0.423901   0.524247   0.010839   0.028012   0.025241   0.030975   0.000029
1.725000   1.435403e+12   0.000002   0.000000   0.017386   0.002871   0.468927   0.435549   0.508608   0.004867   0.028828   0.024797   0.032619   0.000036
1.800000   1.435403e+12   0.000057   0.000000   0.029140   0.002416   0.446000   0.408948   0.493810   0.010363   0.027060   0.023582   0.030823   0.000035
1.875000   1.435403e+12   0.000000   0.000000   0.003042   0.001496   0.471212   0.430189   0.501138   0.012104   0.028163   0.022574   0.032545   0.000055
1.950000   1.435403e+12   0.000093   0.000000   0.013465   0.002729   0.444432   0.396678   0.494723   0.006113   0.026960   0.024134   0.032108   0.000050
2.025000   1.435403e+12   0.000045   0.000000   0.028388   0.004492   0.429158   0.375175   0.493920   0.009753   0.026164   0.022731   0.031331   0.000045
2.100000   1.435403e+12   0.000017   0.000000   0.040430   0.003496   0.427281   0.354300   0.473662   0.006995   0.028786   0.022842   0.032578   0.000043
2.175000   1.435403e+12   0.000014   0.000000   0.018913   0.002688   0.424076   0.372377   0.481777   0.005724   0.027272   0.022869   0.032596   0.000041
2.250000   1.435403e+12   0.001136   0.000000   0.057822   0.005473   0.407330   0.350297   0.448493   0.005602   0.026411   0.021836   0.033088   0.000047
2.325000   1.435403e+12   0.001065   0.000000   0.089326   0.009062   0.397454   0.329430   0.440300   0.006584   0.026768   0.021364   0.032455   0.000051
2.400000   1.435403e+12   0.002291   0.000000   0.058992   0.006060   0.388461   0.346120   0.440483   0.006467   0.026689   0.021866   0.032425   0.000048
2.475000   1.435403e+12   0.006755   0.000000   0.107375   0.007815   0.384834   0.306572   0.430566   0.007184   0.026072   0.021294   0.031440   0.000044
2.550000   1.435403e+12   0.016095   0.000000   0.136410   0.010374   0.376199   0.276329   0.435579   0.012110   0.026081   0.020669   0.031950   0.000056
2.625000   1.435403e+12   0.016123   0.000001   0.102968   0.007408   0.361538   0.290857   0.438926   0.007608   0.026470   0.020565   0.032771   0.000069
2.700000   1.435403e+12   0.041719   0.000000   0.162623   0.010031   0.343086   0.266893   0.410331   0.008335   0.024670   0.018861   0.032401   0.000076
2.775000   1.435403e+12   0.020724   0.000000   0.141320   0.010677   0.359936   0.280079   0.418667   0.007884   0.026024   0.018852   0.032836   0.000086
2.850000   1.435403e+12   0.020933   0.000000   0.136540   0.012819   0.373767   0.268509   0.432519   0.008256   0.028272   0.017894   0.038675   0.000131
2.925000   1.435403e+12   0.045812   0.000017   0.178178   0.013874   0.347698   0.252427   0.398357   0.008777   0.023041   0.016438   0.031025   0.000111
3.000000   1.435403e+12   0.068096   0.000838   0.215069   0.016787   0.325782   0.231936   0.401054   0.009374   0.020460   0.014246   0.033163   0.000116
