#2.diskStellarLuminosity:SDSS_g:observed:z0.1000    #4.diskStellarLuminosity:SDSS_r:observed:z0.1000   #6.spheroidStellarLuminosity:SDSS_g:observed:z0.1000    #8.spheroidStellarLuminosity:SDSS_r:observed:z0.1000
164891758.189187    219168677.61848   34599183.3046098    83480476.9456997
30363531.3429354    45400473.787631   19837047.6179654    45291096.3763996
0    0   23057629.8779413    50801930.1103697
12339.3817701333    20823.1347878596   50052566.3710001    124657169.637839
0    0   56081723.2848114    129954052.300137
5377448.19241129    10340454.2590625   26447408.9236742    61203334.8441926
88310829.2560155    117115614.623673   21708228.7561166    51654545.7276939
23904025.7850504    58245828.7061112   13081785.7233029    30944901.2419799
32382383.0954916    42118911.4489267   17851500.6184892    41042712.7296135
0    0   20619376.4644715    43079901.7671068
4119374.82177516    4753372.77701244   63894003.6984294    151769002.257866
87924608.8691674    117177180.003559   43016590.5027027    107757658.847234
12217059.8923271    26413780.5369014   11715084.522372    25854376.2659592
1941194.75831095    2662949.43581072   60113509.7385639    145470206.480242
1759037.4740741    2279573.07574674   57536704.7671834    136336835.237759
38235211.9061398    72038244.5085128   51979678.4847117    123418124.314693
0    0   22372467.4591227    51819565.0587432
75998750.3783794    109158132.920569   42162420.8895283    101351819.046862
97361482.5294816    175802992.807056   30930131.2036025    77554737.2409082
0    0   0    0
0    0   62214969.1627662    148227151.316539
35554087.3905535    56143971.738386   26663423.612493    61486362.6403483
1171062.53941489    2075021.38739827   54036273.3113282    129526743.358367
26540555.7843459    42899119.0558525   12735335.2344578    28856764.040097
8178130.46235111    7796347.10265736   71125566.6090744    147430658.218023
9209629.95520072    13619936.1495504   26192352.3180535    61088899.9376499
6332415.62232526    9282404.18387341   24140849.6710267    56964323.6712725
30315.6800433547    28551.4639487512   45308019.7998895    93860664.9794284
42881522.4764262    110447436.7387   30139566.0118791    73892064.0095577
43051924.2121703    84678358.4343035   16146243.6023792    38377030.9913668
10198433.4394807    25081507.6118158   34689576.8107951    83223705.2477989
1671472.00550505    2007645.28421162   27030369.1892181    61004750.1231047
11993829.6687006    29708681.4554035   10430885.4505793    24344552.9158927
16113353.1786295    41140827.7447247   37008426.3906954    91401443.8615847
7927631.19058726    15189806.8141465   11688554.8931251    25794596.8209675
41073259.7266623    63006698.8877404   17645767.8623853    41301924.2277395
46653132.5455115    60178339.0288782   60241836.9820064    140979971.896452
21269686.2217246    53447385.4036371   29509654.4960955    74609948.6726222
27839915.6489714    67219465.7654762   21145244.9483489    51685905.262263
47262784.6793024    83981368.5496615   30438438.4876957    72770957.0373646
12993188.4999047    33970951.7408546   28882995.4218898    70706501.281605
14668294.6645397    38641548.6068255   16833312.6235131    39508481.7549357
0    0   44033755.7362833    102782394.817908
23314965.8104431    39553135.4100205   58851139.7168662    143232405.356694
78883701.9203238    117301729.830585   41562579.8671079    107893749.998846
49457525.8232109    88729090.5899249   14040259.5770268    33503209.713832
48881272.8102559    69370371.334807   33565865.1864941    75533363.4122379
52172628.9621922    66122415.7288331   5961460.01021956    12625466.0579143
7811623.18566644    7243108.46140258   0    0
71787740.3202004    126485488.250041   18131853.3199469    43452583.9924059
22441256.788005    36238564.3854487   26122714.2979321    59262335.5470375
105532693.095587    152575429.291286   22267242.9826993    38413308.1316326
52242782.0920064    59728097.7286055   47520406.1860818    109044396.501253
8502067.38727876    7957084.40132296   0    0
53031221.743059    69519512.0465848   45930165.0899348    110797318.79059
43192424.6879053    56264441.1667298   31378497.0952822    72339098.8074576
52305456.6669989    67207131.5622839   40066770.5956006    93246168.5963146
18240673.8991058    48676282.1068205   18573449.5702685    46831412.8149155
71474630.7849925    110813890.24187   43048384.7478903    108382765.985724
179966419.70902    243636575.551638   42357462.3536688    102301225.575258
154249936.896167    229278362.224144   20740924.3937205    49171065.6456973
65569479.8909443    91895779.4671731   15794391.2712899    35418018.632266
8564063.38522571    11092463.0129892   67136325.3802889    162336879.034424
76084373.9072378    119571411.781639   10443196.8896493    24842777.3432572
743355.642754927    694840.176741292   45327463.4338804    95644937.3880548
65742641.1630378    84196786.0067755   28794901.514189    66950627.2378904
97780639.8945205    138327178.849406   12366441.7757745    27318675.751486
43533690.8724684    48385392.4076771   42759592.8853822    99665144.8812409
28655392.6022612    48936414.3887852   18534516.5409957    41333281.5929741
111015071.294013    155076592.274126   18113559.4727262    42461170.4922358
11628609.4490115    11600529.2314951   26694419.2612494    58060629.5840237
31715067.1541274    42670777.6085768   29908667.3239003    66989829.4147529
127374423.746401    167471242.873593   52174611.9442961    130982166.188343
103967587.176023    140340177.095863   32683827.8454474    71903266.4695563
7215099.52694619    10203646.7499417   34936350.8744069    78881054.1085864
73361927.3133628    91214749.778607   43691057.1501797    101401917.388403
87253114.4846361    106651197.563904   52323020.4468771    125733066.069255
4239091.50957461    8556672.96506192   6197632.41142308    13547352.7153828
5687403.18332017    8710242.67855668   36374755.1556197    86345660.2310382
15596864.5461547    41676530.6559553   16078852.3295085    40030983.7150865
109074207.989547    151846092.643996   21888221.2361503    51898979.3460453
45326847.2651225    113391086.944065   27475372.8521423    68213975.3521433
95470645.4394158    154266017.754505   22223666.4653999    52345036.0663742
62639175.4588332    104461238.59861   20008590.1930151    48801174.7870442
61375566.4604541    98430828.2248237   14192529.8419159    32694008.7113748
1529527.83743936    1415666.19002473   51107645.8000547    107819907.11723
107507236.227823    164551048.261829   23332851.0694582    55956223.6479165
34945898.6910554    54489305.0998444   46548311.89933    108471321.130958
0    0   18915372.6318601    41003476.2759864
56271470.2362192    103495391.08314   17420621.1666577    41191045.5339613
11794061.8399822    31449621.0808426   10940516.6590352    27319746.2646913
1408565.19040278    1825127.3684817   24242159.8005108    52827162.577257
42412220.9242433    51458196.2534931   34026867.0835199    77125522.7102356
166167091.741559    216190032.461596   34109148.4083203    59271267.5698213
28338701.0027024    56151633.7365179   28285418.2705159    66030435.6827875
67503123.3061858    78497856.1539252   53738676.6426981    117413870.30728
44606055.8289967    72863775.9846019   33259234.9166916    79112067.8792966
62624820.530205    88585577.3516816   35211961.8849038    89231917.6193667
0    0   35436434.3991495    78939288.7316806
26526096.6696563    57527118.238149   10893642.9630148    26093594.0756249
155088417.851436    225113512.261184   30721594.7019679    66547121.523449
12717397.8124059    21891775.6048094   42627820.1837991    101801569.27641
82147849.9157679    136892701.539214   26571470.3615264    64352369.0399457
199039192.350452    255149294.65933   32443076.035923    49135311.9233608
41986531.5558308    59159769.0124397   23329665.0050112    54285359.6370395
21625474.8163488    28909298.1559672   39242937.6900504    89489201.2205213
0    0   29888444.8205297    69556315.4254331
52890090.1869119    86349468.6235874   17434378.4623651    40496774.6985648
10977300.3724888    18076405.1943999   22053461.5818507    48002374.8126442
60140785.1122992    62315005.0709983   20319525.583711    45081956.5416071
28044408.4790996    66453330.1483387   19180207.9216592    45319303.7488942
163995679.30885    221924789.715309   26283060.4744638    56622078.9713457
8569913.18395731    11319707.7425674   36234436.58057    81249799.8414403
83135918.9031466    138727026.807937   22895984.2839616    54075471.6785611
0    0   28253191.8618969    64131699.5422617
14562864.0338242    33816112.704715   14504415.4547522    32665171.5222826
40084631.5890069    71442963.3264007   24285697.8095485    61274867.1037136
40473812.9680194    57470229.4641611   25237461.1315539    59076002.2046419
95070048.347273    139526528.84684   21409100.1699492    53422758.192243
25001650.0382087    59139732.9985509   16455622.2337753    37229801.2778888
0    0   31330065.2102946    62387578.3708524
26443880.9860665    59313991.7678306   13192705.1204776    31070210.5146043
2016660.8849162    1739067.83945023   67113742.0638961    118037000.966961
21174545.7969388    49804159.2166803   13842935.5439802    31435180.8691732
88849145.5112399    114929536.320604   54511265.8502173    130921175.647501
24173653.5949291    42427051.8286256   68968289.6259953    162575062.172301
103896418.271381    165974472.806357   23033313.0316481    52889248.9511535
35070766.2028207    42001446.6964592   39818554.2026253    95171207.5689508
56325423.7305334    91057219.7424524   9057092.04079327    20198542.355524
17829361.9755712    28857219.0861164   28391164.6012089    66501354.1182918
2104739.56675216    3058711.76305621   37805991.2590797    86363788.4372526
5620295.55212522    6469355.78051288   90376322.4516917    207846917.202512
34580592.0034046    41094548.4006968   28193241.7346625    64821285.5427278
40909821.3848009    78440970.285864   11545034.5402524    26861561.7692314
537728.954980695    519809.77953358   24655966.1290306    55334461.7768785
8522997.78070953    13199528.1342111   29134215.9206007    66201885.2104032
1949099.30440172    1903561.71864049   66663318.4022384    159954956.007252
93746194.6616391    115653228.692469   41792497.5485284    97167655.7451731
6732515.88899774    5985011.22396732   54734927.8444052    107922161.891237
20031619.9682064    36361292.7156196   21753728.7480013    48486765.1233492
9881190.40475167    15273250.9666351   48267109.5719743    119276505.068219
70845529.7095752    106442884.024264   10572478.2841645    26457753.2046529
0    0   69896650.2545319    158690523.645884
0    0   43074007.1154362    92452368.7492894
105600337.533197    157691857.152508   20697792.5824381    48929324.0254132
10150975.7421153    11310217.4733637   53346075.4741771    116261316.216059
494221.359422553    512056.768382982   54567265.2726138    108894944.102932
17007513.9821321    20772535.2447618   58083859.641797    130708169.693425
13095590.4907438    32873723.3887616   11369925.1618808    27037326.5180089
23010544.8866307    54456263.0079588   20481579.8034303    46671350.3813168
0    0   55676999.0745092    123942479.543171
15170716.3512738    23421945.5399376   17133567.2579216    39722049.3105276
46205941.8845163    59089783.9842443   42759468.2789788    98946837.3502232
101433383.077053    123383188.254148   30407290.3669222    70718635.7127388
57885488.9902237    81418124.2939318   29641998.9453662    69051482.6191062
14456481.6206782    25238635.0958344   16652131.0996052    36239171.4709021
57341967.9604636    84828922.705356   14242123.6071043    25491325.1302456
9456197.08767198    11373611.3942005   43232693.7520406    96893309.6700434
58835678.9335723    126648862.438717   21381459.9515794    50398831.5421895
6506952.2195026    13137810.1057984   12043165.8465224    26929593.2827257
0    0   18503257.5075755    39179253.3892845
28854569.9153717    69312465.1876392   16475015.2822071    39829832.2601563
26741211.4227346    24552443.2850923   58745131.6564073    126688279.944966
10760261.2725071    9859952.71889374   37437809.7565958    79414341.4262746
118880077.808212    165598842.246198   24388536.5320781    49966853.7008597
148667932.674568    224921149.087289   32650804.6482207    77469431.5452847
77449540.6917686    116741682.8536   16166005.3855844    36890857.7636727
62505819.6509593    126301077.578366   26085158.5104686    64180343.2090866
80126068.028907    120205654.78746   13061055.7549036    29967665.9248278
70625.4566645563    74282.0862105297   0    0
99257554.7379984    158795622.038111   19996719.7282385    50440896.0580631
11386649.3969715    21114093.1161198   5139873.14896048    11294297.4546268
107966065.052149    163180924.329088   24377960.0386777    59869722.7790256
27510118.5194871    37398017.1556977   15168446.1088766    34480322.932934
19810330.0426163    22281141.7330456   21456380.6084298    46731876.80125
23362064.0087538    37970939.5639776   42844600.3441372    102054687.389522
47133505.0122691    77689923.5156629   9629112.1395423    21664907.344027
0    0   86027123.4258477    128299851.642538
2778200.5560863    6123709.3603119   13148641.1713182    30008662.6043408
0    0   0    0
6524664.94629116    8624510.28162836   29785707.9822608    66564499.2712183
33572183.4640418    61067059.2453016   17138715.7041448    37741890.813498
42228064.4151805    56107731.2002733   22262146.4681819    51892924.9359778
62597696.4416086    97106876.4397704   26097741.515442    49629933.884577
28665194.5408394    31882655.8455889   30158433.1083773    68707258.2137076
55484969.2909538    88225737.7023437   7545244.37081587    16441351.6239763
0    0   48995153.6025943    112435426.349358
35406072.8038128    36426231.1341453   103195833.43495    237006022.941366
0    0   28002550.933592    64517648.1983376
7161267.82633628    8002211.76970944   48526234.5267904    112557307.901456
28810159.2027545    68564846.6701795   15862496.605151    36499227.1632083
356085.845831273    636964.343617029   18143404.6458186    40426088.9910929
69391135.4042918    108843259.208807   11903467.4581678    25783267.3187416
15704410.9334109    40557572.2657045   12827400.5173072    31044835.1215375
5407044.95381647    5966486.42220921   31840900.3290992    70569274.344923
8624063.93002057    19870945.4462329   8444522.54529326    18773481.3426817
69497836.6842792    101491148.408964   21692388.4639993    50017448.957744
101053287.019403    137750103.22442   18366015.7801898    43891436.1572024
10598418.673048    15145793.4184431   15226090.0621523    34501867.5492271
15752568.776345    18561099.0294919   54325924.6357361    135412153.416268
111718315.005273    174567957.232549   29685799.7521668    71231169.4764177
2208378.48266404    3690134.14256099   26858459.6177806    60355281.2552284
73014325.55045    117423624.832498   25880428.7927328    60162301.4144601
26129506.5216354    48423356.0650161   31270943.0514159    75485023.9674013
20421769.0754722    39337065.3377662   10226909.1897494    22899359.2919966
17074801.9811918    33017930.586577   10915613.1039101    24084801.9871562
9531592.28840059    12180640.9449604   2589804.50076859    5678919.9832367
24296388.5114375    35593680.1737211   22148052.382987    50523540.2813969
9193495.35386912    10412168.7776004   45070187.7926105    98248790.682284
10898508.6815504    13654881.6594219   25357284.8965859    57423119.8992386
25228207.5358755    34831822.0743318   54767730.2320438    134551704.493085
9862650.84957519    20525758.9269763   39209712.1954314    92564105.2823569
1720332.53650164    2104672.79812934   25776204.900482    58458636.0736164
21293034.7641867    37730534.9900462   29535162.5864263    68977941.9152472
9012677.05769795    10178922.6365678   74455578.1989631    161730452.969126
74828626.1824534    107161236.384775   10680635.2863274    23851392.1509568
7287.74545750799    16741.0982467031   34937454.6090763    83597516.2734472
69875327.3273215    103487403.860899   9931476.07021415    18586653.0511103
90198362.7473784    135950795.330377   15437903.0758257    36855048.5344555
7868004.5083731    14025754.0554293   20053737.3941179    45937330.6621289
6400104.4480204    9235061.69395272   31316347.1194517    72316543.132688
23022646.6969677    52300193.8484236   14211862.2298223    31730389.7555652
4522.48753523627    6008.19830141018   0    0
59527187.4738111    76596303.4882661   40858274.2290527    101410078.834864
40217594.2515464    86360497.7357665   14944830.0539146    36134656.4821739
21018630.2934256    52172538.9259101   17179044.5794954    41871208.2709615
467797.52536142    885270.143351335   27995104.2674191    65782818.8519466
31962906.8356263    53162598.3869015   32916443.4483382    83584911.2536311
19239945.4883354    50993643.5990404   19295198.5952932    48422816.3604718
13732815.108492    27064634.3767846   7866182.37183368    17725476.6128761
430.908849172724    460.58066356889   99815851.8485429    207278091.091456
10167821.9398914    13107786.0053553   18345029.5502023    41241018.8495785
48534919.4903188    88318888.2969567   14574276.142099    34866537.3931119
20617370.7243225    35913168.9602772   3540321.46908474    7922449.60159534
47966897.7653298    74638041.7919383   9891859.83667636    21919277.1487096
19838668.3723006    35478451.4970043   9282925.56129348    20734116.922871
7051481.14779578    6509760.41203183   0    0
48381396.9379367    76134610.4143668   40111009.7364603    92255588.672053
0    0   38209778.7670782    84800178.9359166
63671346.85271    91965322.814715   27129803.5175651    60324125.2139053
63984505.9063397    70978102.3932463   6239517.80264435    14316157.0040232
18058600.1077299    45375009.7162349   17786675.7895069    42398749.5405204
18264016.5582681    19201721.4715084   37889829.5570618    85693514.0448071
63943373.6400242    105360947.755158   33954130.0013734    85700404.8215067
39659909.3104351    53562999.4636317   13782736.5600762    32070401.6002429
10228730.7587562    20014156.1008551   8464497.01049844    19154239.5352399
76406576.3675052    120604491.747572   23244010.6760962    54127569.1847664
44479579.3268713    62805000.4376018   38970498.3694829    92084810.8494602
22929836.0134577    29199395.4297565   35765089.5978406    81607184.9407141
1851247.37988684    2143132.82693292   38051593.1049883    86667549.3639001
66948922.8705834    101852493.54135   26469025.1572703    60145724.7988681
60906.7115094454    63895.9526870789   38918339.8222607    84670020.4021796
15605522.640976    19520970.1686599   26869288.934458    60738947.2811584
44731963.9570173    72534494.4782948   8550893.273704    19097530.0898734
1898419.46552932    1986465.62780302   30406419.7557365    63163982.7922974
36806408.4728135    43239735.5373998   39982210.6924243    92420431.9345112
30212550.1963969    64061177.3346215   12081455.5648038    29124401.9298219
51251196.7538336    52340777.739004   83121398.0513764    189253649.960361
50745739.6307543    107601926.792682   33768748.950993    75251375.0736123
32763063.971932    64873344.2735472   20544991.89201    47204062.431171
0    0   36398840.9392    84777009.4101971
22651954.0267227    57288637.3848771   17654213.699398    42118351.9924273
30272930.9407292    48113618.5324667   15909720.528883    36235544.6401381
0    0   47484757.7212424    102233069.26684
28509793.4745525    53026406.9378177   12692249.4884853    28258193.4513885
0    0   17157967.467551    39009046.0569209
14812585.5856261    31774941.6370644   13806698.0090358    31026874.2294873
0    0   135740791.989027    233022520.456744
18610779.3560597    31124694.4624852   3317303.04268595    7293782.24909016
6120686.8178557    14660310.8881521   22191444.4452009    53397829.2008453
59921478.9220954    131211766.704388   25671319.7327243    61376371.9879941
46187224.7020187    87911971.2950187   12633543.3389781    30277864.5085464
20298746.4453465    30922031.1451441   17641895.0628577    40505760.6001486
0    0   31667099.0304814    71894949.4028613
18326460.7898999    22478056.471003   21753090.0572433    48319447.2086295
61698155.1936247    93456479.7840349   8503001.96342257    19234147.7899437
64409021.6675053    81148960.2791577   43656329.0633802    102834667.888581
23416534.0597984    34339700.1072182   38444838.602614    88338700.6089862
0    0   23536892.8671185    53047592.1586173
31725427.8940862    80798879.877396   26045587.0110395    64682364.4586396
0    0   28914455.6978375    63850462.0780196
111754553.106142    172586811.910458   24868206.6899426    58369779.5407839
0    0   47630197.3293515    109559385.806728
19861976.7430044    23753120.7387481   19728682.9260943    44804631.4421963
9094013.99105279    12192573.4489919   26969759.7275678    61743072.1664974
57611227.2461066    86806685.1262458   11187787.9592204    25963556.4229671
22258302.9453811    59002325.8842456   19309414.9927666    48453863.9170747
64122748.4285048    105741695.613299   7948811.5266029    18982629.0805587
6406515.57067812    5801289.33823726   60546785.2374347    127088137.639483
51344890.3325269    69123018.8759483   36378730.4979649    85932675.8715677
27912906.8260277    70260728.5072941   15529915.6102111    39683642.2334635
4996339.97952467    4700509.03497942   0    0
22094259.5517588    57282109.9428355   16745467.3867147    41150026.5700722
13337136.1120151    18669582.6317238   11188163.5348163    24787202.2638748
109987527.376863    177859829.057212   22705941.8670958    53973191.6560506
21312376.0626058    55858710.7695464   19392100.7006122    47848701.7999991
22435315.295592    24853272.2166159   37304570.6104373    84221498.9689046
19318587.5694452    24726904.8236825   49303145.1951657    113203071.780873
74833840.842977    80799498.7593276   0    0
4077673.50954023    10001393.8262181   37910790.6186176    91547682.818549
37330069.2901496    63694028.8988473   16309312.3896507    37475723.9877461
13160767.4343066    34010665.3426414   28188947.3753218    69597370.7467124
6425626.72654874    6677013.47540606   46616805.6207654    105364640.121948
0    0   34702331.0944992    81583308.4533126
1796826.13309312    2206654.12146331   35226994.1653769    77137339.443182
54991675.3979631    93621785.9786251   13565069.7180507    30203708.5688794
20037.2817024833    20614.8495114689   90944825.3674333    194903742.24602
13303720.2632451    33669468.466795   26945804.8278527    66562732.5486008
20422608.8235444    25572361.1129315   10971783.7922951    24551093.314322
92464840.0631118    145286607.613475   17418505.0206966    41445648.5201984
101098909.837288    163933984.409833   19087109.7145923    46312976.8638604
24512126.2423506    39284446.5677848   36724111.775025    85712183.377827
61195169.5728512    84990366.9263599   39933707.8886514    93989188.5108329
29766789.300199    54120506.3903723   11345524.9915123    25556500.694089
28415310.8566968    36450242.1107738   30666386.1632442    69064334.8070958
22893041.9700833    46094119.9468257   11568856.4566894    25331924.7773163
22641947.760471    60764944.6761862   22546156.6026621    57437322.7599257
454746.627649528    433479.74111175   0    0
10551158.7054015    17691441.0067601   8551738.0234511    19669508.2879027
20366372.9420096    31902357.6578048   13693971.4342285    31189806.5768538
60843683.9057559    86650330.532187   40506546.5858445    101690552.061743
30428239.0582745    73100303.6100648   18561122.1386482    44063030.9484573
0    0   30143705.632718    69134620.1948709
57337806.4647293    86352829.1283088   35688728.0298505    86926986.7016189
61838454.3671513    93931949.7884763   15277056.6250285    34099643.3018304
1794916.52102116    2258266.11787949   31395245.1704176    68987403.3137545
0    0   23054404.6434093    50706661.2563194
16756951.4447216    39775165.7383186   11130696.7687037    25227407.5494751
33876759.1323589    49427378.6343777   28247011.9928778    64937513.4915287
46036749.3475638    61534555.8975912   20408482.2609004    48964891.3382112
26155756.6596179    32250434.1765713   6579103.84361707    14519839.3179376
0    0   36878641.8874545    89705995.3520503
0    0   49175617.0218571    101558279.403981
75037841.7535775    116185701.686273   11547939.1845626    26034177.6387567
13420753.0957037    32446969.1649652   38221526.631529    94767375.7568317
10303106.8091111    15364385.1636738   59549300.1670807    145272688.145089
132335964.54033    176020221.103086   34365020.717465    83978505.1093609
0    0   53826603.9160795    128641659.917665
1108.33109467566    1386.25774128195   41605894.3542248    88144469.5070146
24040867.261339    43683799.104998   33084393.1554191    77563148.6459252
68032.3803747943    59764.4278311348   120427521.345332    217010331.670635
10543315.5575039    17991830.1340344   15316612.0741557    33469425.3760739
104483021.001185    169552849.284125   22740142.0158172    56429529.5353297
28405120.4245017    46242454.4637073   15965776.5583399    36314323.5664893
15595387.1403259    40824029.3513593   18715394.8251458    43338681.3378781
27905928.401007    72525562.9081516   24619620.7255662    59135833.1152445
54128874.7717307    72797735.8249617   32879332.0437025    75500667.6925418
73584253.825418    92786206.0389917   39688312.5519849    94237465.0644641
0    0   0    0
40356816.0590778    49685000.742717   45925234.371784    109828238.826491
118846898.07251    162009276.115787   20829551.2510784    41481196.1029804
30877153.9504721    61634380.6762271   16262651.5222204    38104832.8044124
6023284.05339874    5642209.3815412   95131574.2502155    193427190.705209
8414379.2171737    20164612.4317029   42246527.1401481    104046981.837338
1974588.09873208    2030763.69729841   120559204.102691    232834037.605662
116891182.383131    164405162.263234   22993459.6264973    55436333.3306415
0    0   25571519.5616603    57288299.1210179
1093110.47703763    1050215.94042771   0    0
48762558.2541739    83523663.4059517   13276015.8744872    30518898.3690523
11634207.4791104    14085921.9897983   33036277.3240649    64699483.9559867
34663865.7393175    73208656.71157   21166753.9472791    47840651.8312034
9031639.44007525    14181395.7997745   8699007.7952122    18773099.5936493
55962311.8587194    75785469.3486834   4992888.80169263    11336682.7915569
13276685.262955    34719897.9136401   22163922.4660448    54295215.6176636
44822.5920876317    37970.3102989224   89944712.1602644    170485455.923496
20772303.028246    51931166.7748346   14254635.416759    34311388.2000052
20052796.9755769    34666615.6361754   9202727.86743718    20237200.3889582
16905984.2921388    22886288.0728739   19461947.8215211    42373340.4902534
36161574.4681508    40679900.29341   59541543.7265579    135602179.994419
53880525.7987428    76109558.9623744   24439612.3963698    56678216.3472587
9184355.76090666    10593500.3129607   0    0
0    0   29900584.7688458    66952581.1068788
6023248.57641695    14086787.5043213   32422442.3702148    76088592.721207
12747520.6252261    25138712.5609215   5587978.49339196    12235599.2447416
26243837.0095424    56533517.784242   20361916.3298035    47596551.7186132
34783968.9425872    65327545.9572789   15190212.0340726    34312965.2750919
13565364.7873261    13286150.7937754   0    0
22974.0304488109    22329.0545448781   0    0
25737245.2105003    49453695.3004483   13190664.9887027    29428701.0109603
