#2.diskStellarLuminosity:SDSS_g:observed:z0.1000    #4.diskStellarLuminosity:SDSS_r:observed:z0.1000   #6.spheroidStellarLuminosity:SDSS_g:observed:z0.1000    #8.spheroidStellarLuminosity:SDSS_r:observed:z0.1000
39043911.0583579    85578079.9619577   22152342.0711927    52027430.2888348
202231934.635338    280213593.692438   30699395.8041308    73265166.6851436
51678904.9552487    70522294.1070948   43943341.0248505    98381260.8611934
137930692.628324    204755005.448675   27794765.9721685    68473160.6697734
190304847.333589    281436320.082417   40017945.0792061    92416219.1563076
28418343.4349449    68929824.7942596   17334066.7337316    39078798.7859703
68908043.7634446    120250649.17908   23676211.6630367    60406675.5510127
91697885.7895233    128628293.968217   26903335.5500496    63294965.6105735
129147565.759286    184000165.657217   23624163.6080371    57233977.7474759
146024742.963205    208663576.51186   28546556.8936107    65740195.7236923
33901789.1124706    37773725.6851104   28385238.8414232    60958539.5482651
63311897.2802645    118881279.720151   19772031.4749606    48612376.1088213
141182473.470383    194410982.573473   23682360.6017888    53578327.9140253
29061298.3428361    72932353.4529094   23830608.3392276    55697279.9150783
78171505.4404143    113612706.052024   70629896.6305021    177430715.839564
87906957.9635414    116391635.410169   74645866.9639144    174158942.619516
123898988.19039    203682128.597185   30435057.8739268    70937012.4296642
65165173.7519583    73483721.9865843   59657148.8687857    151389810.983903
151152225.631013    211937699.443915   17417574.0062337    41516058.8734032
119739952.168051    176878360.316459   27137618.4593941    65156893.1502688
74358489.7548976    125398866.993976   22125837.1940624    49793997.1535897
140171786.449232    229850010.696656   31946789.7236319    78455014.4345923
92189936.5450267    113043518.745222   28620441.2827614    65681526.6060067
40360346.2659814    91634167.31921   23727923.9460195    58430182.8495461
34840899.0841315    49918560.9796209   16100887.7461874    34690560.6830831
153545978.383489    225966130.364146   32585087.2960906    76036074.5859751
87948154.6390862    152572732.867196   28141905.0348383    69179860.7391656
213044597.703153    286493010.081118   37232997.1041004    82475467.535593
75121645.5054807    88583330.9075978   31751349.2650167    68700087.5877988
12756449.5316308    29159039.4830338   16659430.4882116    36412946.0578802
9828146.13573866    22810426.3905645   48535077.0481808    120865544.451452
134848697.343283    173861873.079041   13159878.6624528    33029346.1423356
83834188.3327101    93037874.408721   80816889.077339    184514059.068398
32894382.9666795    33304958.6476004   65976115.0245634    139400455.445383
120489653.141967    182640006.611976   23637433.215224    57079173.3156586
66871466.3344575    87067201.2496576   44120652.0848306    97860177.1524371
23002578.9933228    22772185.4940374   54557232.0562033    112253718.267655
28468452.2546513    48610985.1668444   52781681.9516841    119071594.081305
132827264.681122    217350421.494742   32389840.6814631    81158764.6833671
89578427.6291291    157144704.324752   25528366.5373585    62203617.8684693
67339457.6072781    79835798.4516951   51755910.0726093    115558444.283595
36103971.5439585    59273117.0019938   9435220.3372025    21166414.7117193
110710032.794307    145015149.235899   49522522.4565878    117032642.353956
172644196.987071    231270929.839086   20198401.3124155    43957476.9487168
104274630.28238    166214867.888766   29104244.4647883    67267328.6599676
41980328.4052368    65243211.8988729   11979859.4278683    25754921.6945787
122646090.197589    167315279.48027   13864115.2649078    28976553.3415831
75790520.9157741    88582630.8349929   47493781.548969    106117998.603736
146633784.995418    240198959.067509   29764508.7307785    69900902.1778829
149251046.668072    218601842.987078   27774926.6111016    63854992.009195
27954685.5620809    44700504.8145711   4330875.58341654    8733499.20819639
66609167.749057    147714931.618541   27678384.2635496    69088274.735206
156435316.819893    213428375.415692   16716177.4238871    35662372.4379009
78060912.8553841    121318203.16695   11845327.3328255    23103961.0909035
146817846.109876    203079623.72033   25868800.56726    63511271.9897267
137123674.361043    221697954.653007   36411072.2383395    90157654.2057728
154081529.971353    220351956.205191   17882028.7603244    37891031.3429336
61519259.996766    131707885.800071   27612536.3755972    69494178.8679
133985441.262554    183816224.57885   14252276.7144465    29335534.6962496
341457.041109191    363700.795058576   0    0
87831502.3849888    153610683.937192   23107949.4393011    59579645.8925911
68219789.678121    99608309.5589519   10325259.786086    21122939.1099339
66728974.0195505    130517782.472635   27967657.0686918    71380108.2545997
56813835.3911075    86518277.5746409   12506676.746128    27652290.6865193
57796151.6171081    74945837.6374921   24167816.763606    52985786.3973655
15616878.1253307    37823684.7614741   47003963.1534005    114648472.746489
69146073.2755313    121191527.364432   19213331.4719878    46373060.4077377
458902.813771279    400154.355628833   45546468.056203    77005032.6643491
124275604.120572    204792496.050973   33447768.2212825    80905937.7197816
0    0   0    0
91081145.251362    148051362.58615   17233507.3128327    39471305.6339162
130864346.112376    187785175.369286   27244910.2280763    58478413.2102626
88986238.1414727    136344516.419481   21257724.2410741    51214572.1413904
150623665.662638    193689076.114454   23907102.9274067    47954625.8457388
136121940.748125    212478290.305584   28967456.4152566    67537247.5051536
55787353.4897038    113287093.107731   20529793.425771    52466715.9888958
105066154.434706    137999190.130615   66526851.8502143    156637952.334199
58908771.4840489    72999204.9136809   94149907.5902621    230280524.509184
110702972.031824    158745699.938099   27967120.5202699    64182693.1635924
23922849.6233383    30795784.1758461   47734377.4749558    111939976.113405
109214167.549957    176921568.52407   19054913.201531    43789709.4388745
104553017.639664    146344721.617356   18888180.548888    39135623.6780213
78884426.5129143    114946161.387603   10384660.2138422    21102506.3734883
20461501.9624926    53317824.5963358   14903644.4394231    36470727.1930552
32794603.8638465    37895358.2850926   43613824.5589518    98352068.105705
80408982.567122    128199645.838145   15966582.3105021    35556723.2446258
78328529.9686197    145685618.041095   25002345.8802336    61492891.1829266
167145695.257224    219664266.943239   23295879.5196067    56033087.7137516
29937746.6360626    40340199.4653552   15797878.7437646    35696336.3547055
74006751.2849444    132304157.758692   28810602.8368943    71494950.0076078
116746258.487488    199538440.688496   29018890.7927509    71256896.5276716
51739253.3143977    77043042.1354069   24942076.6745916    58114086.3046967
66738519.1829853    126093188.273805   32563517.8329312    79518656.7643162
55060775.1796008    96427098.4052933   30904858.6392631    73636015.1543652
102188147.986923    144084945.368941   14456826.746298    33082616.5109718
159927346.030022    218023006.77704   26308920.9061068    53032618.4231404
21314622.6093346    27726011.7332472   306629.976617277    593858.286699366
86316748.8254321    120577105.914606   24223306.0432253    54829268.4690469
69937300.0710182    86475742.731765   47304119.4785463    104717057.365798
45851587.7574732    66873874.3972574   15089707.2067696    33696127.1284315
42182209.9143347    58489457.2628944   57826962.7978074    144114802.194314
48189818.3789141    117035455.812596   24740345.5437404    59893969.2319984
62299670.1368433    111291379.401432   14338154.9902897    32384883.9756857
119477353.37158    182122180.000589   22270014.3687399    51223924.1499973
13787425.0989286    13876428.9720073   77950377.2590327    155665952.160944
114973638.858277    170378432.315387   11745952.7285318    26339707.8458051
95876644.4907017    139925171.659973   46890024.5290392    116076429.163548
145499233.813476    192349899.642089   19699467.6211763    36985956.7467733
116171228.016965    179028127.773086   24770140.6600046    60716856.0779969
59757687.4127576    78221367.9808087   13869260.8282067    30442859.7062105
5483729.33471257    13332213.7068576   43234087.6401493    100258931.079756
82568356.3593058    152789525.203173   26016320.1334456    60604953.7046523
8475.42792504902    11664.5524136111   0    0
86893082.7196002    121335133.199906   41520066.0763332    102931241.737263
34254305.0074234    84545848.2152463   20707056.3763743    50407416.0605956
32263530.2197044    86518362.5081985   25705844.9675351    67126889.1583037
172767190.004012    245618423.653645   25995279.26214    56821437.4566729
56866220.6588016    119139694.377855   22433188.3336627    56733327.3474563
58704351.5883172    113104709.982777   22626460.8806057    57763584.6259826
162294359.716116    215172484.794388   27334485.8386627    58214537.4932681
4638964.83059271    5667143.78595796   66373869.7059632    157430248.605336
135116612.584928    182340055.28909   23979104.8836885    49253890.4891354
90990492.1589035    143270098.621763   19325392.7446085    47147612.000303
31856183.6411889    50163912.4690112   7006344.23254857    12684384.7754316
77016848.4056194    115777949.10648   9751156.23253563    20840599.0438319
89194899.5965727    160873849.599308   28609767.7353247    69823439.4027144
27490334.8099023    25694694.5500053   0    0
117335325.521535    180828077.941226   20450392.8230943    45259035.6116373
63612257.2405878    71900228.0705779   46138269.2323934    102522623.380664
88291292.3388615    163429163.927467   30193795.1851774    73629843.8236293
86856045.5454593    98343607.6965824   3017678.36761995    6572692.66390962
109684536.956935    183032150.42442   26830933.5842765    65009415.636091
87474652.4915032    130650088.508737   19070995.4576931    43954747.8551633
61992713.2330028    135842210.735476   27170778.9345645    67152210.8783588
87658929.4548    119738608.901713   10495765.8398526    23531005.5510758
49409499.0250585    78776371.5283041   6210676.82497903    13504782.4272507
150173128.416571    214465844.851116   26652150.3852516    63663005.8033433
75329209.5461686    110614433.683882   39392139.2423806    93302208.2157075
105404524.135472    137640718.079089   36294599.76945    82773364.8934366
32056189.0928756    62732668.9654361   11594017.2044328    25610939.4984585
102354776.95929    138357476.668834   29965075.9948261    67512943.1493482
16512171.1015279    19564134.3037333   42654822.475979    98616796.4340369
43090383.5526139    58016719.4458299   27016423.0123273    61252199.2196667
55034158.9852503    98921788.8085119   15540809.0859322    36419499.9071735
42217686.0036954    59257219.699478   10221286.2846152    22443436.3768342
66671525.3507778    85904640.8435303   49119783.0291246    119580478.914577
104293526.041341    155268724.698846   21904564.6600893    51471185.5221407
97692997.415269    110689017.681941   87829270.358681    208739511.188045
128699847.354536    198021494.525332   28488454.3606059    69223160.8704764
79228725.0564993    136400042.438194   15184668.6154715    34108337.6305686
44013201.6977785    104372118.861968   21865869.8936972    50213226.208933
28918012.2821172    76803038.227853   26189536.3474569    65102912.0765882
65495296.3830918    95478105.6593345   14229002.7603921    31809447.3280285
28557562.6367434    43138121.3349069   30042141.6617633    67000472.0106374
126719942.753279    208331215.119279   26489388.0671151    61814344.7236951
30155553.7552354    52736497.5335916   13692526.4860797    31040633.7652316
44462101.0149199    91328340.550609   22202827.2045592    51911062.8695194
9095583.72299247    9022021.39742551   83588643.4223649    188592198.50279
20651318.1473748    35595619.0026276   2338787.12984527    4966962.64398232
184880589.614104    244424423.281861   23643790.457675    55471733.4015026
79325050.0534321    160734917.251577   32845560.6525767    82241882.0965836
49011471.399552    114752899.277085   23397091.3275033    57400643.9159378
41225961.8084114    60864233.0650965   15457559.2672762    34705530.9853384
38810218.5999227    47119525.0562383   33040795.8903272    73632429.0651066
70349043.3821045    119463278.849904   18129468.0711097    41370025.9463982
88406329.3289296    127406854.250181   10055135.9204891    22628732.2888388
154187842.828624    201327443.441272   46039554.9542852    108925051.690376
75380312.2218158    102208619.579611   41856534.4908497    93798304.5225982
48435514.0524338    97903966.9481371   18657715.2579845    41767633.0081348
56580278.676001    137379650.290843   29005855.1633683    74310211.9274921
7772610.73865878    8550700.14575011   29441751.2150432    63316292.3673788
59458641.5877391    115105670.549729   23883241.3677433    61968164.8622071
34910336.6630593    58406047.4921597   42088730.1254002    98492279.6462391
43835115.9444695    56878589.2957431   14739737.4681189    32586217.0509552
17922080.3398746    26370720.8286212   26902973.3806525    61470665.7157241
121121259.221873    170097653.40758   12595629.7604693    29117508.0775364
67227059.7566036    135987170.212356   28087761.9496904    71582734.6452315
143380306.185688    212532863.392588   23107685.5105562    54881360.3122356
15737267.0684211    13461524.7479966   109000659.065407    196789372.512227
100012584.662331    127441233.744992   43335082.3474364    103777283.646412
34349905.9890918    77024020.4577012   18078311.6467388    46522632.7807178
20218779.63969    18335864.9842052   0    0
87868758.3822369    145263448.644767   21621819.9144987    54036814.7533191
25099487.7225621    37356412.3782415   10460323.0441615    22540529.0810496
104056222.020326    181141824.133391   30094936.9978478    73760623.6196577
51761883.1389468    102926400.276616   22192586.6857148    56419213.9116507
48510961.2172307    60825507.1907762   32333598.5626728    73798852.095968
54202975.4853315    75568511.4924884   45025596.6085722    103618774.451391
92201020.4544945    112036572.5432   0    0
139858096.913669    210772940.607131   31879864.2089741    74872532.5495624
157864146.551453    231593224.543587   34521378.8521738    82434159.9737446
60908137.654459    110719129.224209   30697566.9219747    77310270.8203167
94772663.5951107    109065337.16741   42728234.0884525    96043306.7378388
140749705.216873    182456566.964382   40331039.1226568    95889003.4817555
72824535.3575524    105266534.063445   20666172.0761195    45344727.1633666
88783445.9740413    142848182.699174   18631919.7932196    37103771.6640997
40674414.1055169    45869476.5318587   104109336.779346    234706965.92965
187429549.981356    272675853.662464   27680064.3755928    68082258.9269068
65656915.8887664    98767792.3927424   11190103.2652275    24942344.2369906
51833505.3207586    111676557.189575   24392069.6745662    60502215.8447051
69272082.9984003    131166525.029784   22368037.2727236    58219242.8856608
58108213.8058389    111885361.236284   20544703.1696687    47419350.7435616
111317889.566999    188146985.010797   32159155.3741748    75864447.1543747
62372635.4357104    121087329.218937   19324579.6979326    44473532.0423142
21034274.704463    31468064.0624004   61877814.0729531    153323373.497909
22196012.7580221    52941333.602416   10498744.8030932    23217985.1873118
57866434.1314603    112992755.672112   26703241.3453278    68596547.5420899
2039684.7448239    1844338.0410443   0    0
23441109.034324    40804241.8096463   4863363.11259039    10214700.8167245
83604760.9955342    119008906.378606   13333413.9196343    30082971.8102468
143905159.110974    216478846.217686   26858356.2867585    66166095.3152574
32820630.6252904    84793387.4977294   24156754.8519275    59174712.6082381
94959499.4400837    157621151.180987   20602905.9224421    46907494.6759567
94538434.3485807    149664662.200888   33993513.730386    82009143.2595325
91255936.4622222    137154236.584511   13827561.3958196    30901909.3043326
35657492.9786352    45200906.1339757   32928692.1041091    71388076.7192837
110119349.442325    154456168.342073   23954057.3613567    56332023.2106743
130202340.182139    188885293.56087   25546391.974025    59217089.3034948
154833340.648575    219068884.422964   30000196.5414336    69104513.298863
79536001.3860975    111248799.779   18941882.6092784    44422003.5605673
74149862.1235586    105205522.223852   8412640.30810162    18506897.1407697
135261200.676336    206818911.265586   30503865.8402249    71533161.2069168
0    0   56855280.6863035    126613799.669383
89829256.0073299    136918179.848283   6711459.48289135    14512920.3726247
53010320.9511805    116093720.148643   27995494.4980403    68659242.5580579
7286966.30829359    16515502.425931   60552856.4087811    150292419.650666
177247087.947104    234976547.223664   39086637.1561576    97554912.2581806
20282254.3381254    24436952.5994072   47688490.7946506    116144843.65644
1048908.87620731    1173172.72616624   30945342.3058381    68957254.9399258
101852142.406676    143522274.514887   32783655.7665189    76505767.3951236
19703993.3940369    17939123.6219485   87141147.1519781    181475867.007684
38556575.4746075    54972289.2692788   11680651.6091841    25074903.8964354
182861440.569181    259986772.121623   27595433.2416516    68383876.3546478
77476667.9676258    120818797.127826   17791005.3383579    39982878.9366513
110793417.313787    187173621.162418   30566201.3959506    76867411.5860521
88636033.1923276    155063233.675846   28927936.2443833    71432829.1877171
102751267.214534    135060416.205732   32827859.9028826    75132031.3365558
73045189.9507715    100094616.963942   50959048.0927934    122898737.478128
0    0   0    0
56957072.7710665    81002463.6650675   49438872.7842307    119839981.961726
162745763.030606    213622538.273631   23933787.008031    50581022.8848502
34682392.5903889    86627850.8897738   23748228.0560048    57842106.2378216
23060849.414606    24215036.3588321   85453683.0237408    175477382.586833
70127024.311722    139724899.126626   25690679.2206136    61932826.5844424
102836459.315735    128678112.406714   54244834.464569    125749885.757605
128914400.4048    186287076.846299   24694581.7420179    59444667.5210489
103515886.813052    141741857.707314   25723905.8990267    57686786.1052605
4637794.91464287    3773888.5851467   0    0
69517475.1001859    115948540.214714   20282834.6581082    47048286.9434468
9980297.22058453    10464264.3396091   66395335.4270143    136674686.444187
56383560.2467366    105499097.564815   19809482.9343032    46118902.5857896
17882026.9721347    30094859.8286624   1791639.97013365    3557360.81327829
81610719.6686765    104624478.976732   4456700.62734973    9804982.07209529
77860122.6331187    142584119.108074   26738395.3575629    67713496.361671
7364402.11239212    6727695.71276191   57654672.8530824    121473766.048842
70900109.5027355    132153336.571427   26134366.7274197    64508781.1462265
53414386.1979493    85514914.7155206   9568791.60784044    21435518.168098
58389616.1134326    82842947.5817597   11659389.3215842    25162973.4604042
92050944.5176296    112084182.551459   74597795.7125097    177819451.431465
94811694.8708964    124331282.68711   24948052.9844605    57507891.6383908
0    0   67796448.9070653    94942690.4092524
109028316.439088    154763731.940877   22218352.7187761    41994454.1236756
