0 0.08 8
0.08 0.16 24
0.16 0.24 92
0.24 0.32 585
0.32 0.4 3354
0.4 0.48 5692
0.48 0.56 11525
0.56 0.64 5288
0.64 0.72 410
0.72 0.8 246
0.8 0.88 211
0.88 0.96 182
0.96 1.04 166
1.04 1.12 127
1.12 1.2 133
1.2 1.28 119
1.28 1.36 113
1.36 1.44 96
1.44 1.52 93
1.52 1.6 76
1.6 1.68 77
1.68 1.76 95
1.76 1.84 63
1.84 1.92 73
1.92 2 42
