#1.starFormEff  #2.haloMass  #3.gasFracMedian #4.gasFracQuartil1 #5.gasFracQuartil3 #6.gasFracSigma2#7.bulgeFracMedian #8.bulgeFracQuartil1 #9.bulgeFracQuartil3 #10.bulgeFracSigma2#11.starFracMedian #12.starFracQuartil1 #13.starFracQuartil3 #14.starFracSigma2
0.005000   1.962384e+12   0.065987   0.016707   0.141683   0.008517   0.624493   0.553932   0.902266   0.035202   0.027096   0.024664   0.031535   0.000035
0.010000   1.962384e+12   0.065318   0.026235   0.124773   0.005552   0.633808   0.503204   0.887480   0.039979   0.028619   0.023858   0.033154   0.000036
0.015000   1.962384e+12   0.086170   0.039384   0.140506   0.004127   0.775237   0.485977   0.861729   0.039162   0.027800   0.023951   0.031830   0.000029
0.020000   1.962384e+12   0.075819   0.039806   0.125533   0.003609   0.777524   0.462019   0.851753   0.040956   0.028935   0.025035   0.032459   0.000025
0.025000   1.962384e+12   0.087199   0.047746   0.122221   0.002451   0.805066   0.468799   0.862787   0.036293   0.029285   0.026437   0.033566   0.000025
0.030000   1.962384e+12   0.074451   0.053735   0.099796   0.001700   0.816861   0.676042   0.857411   0.031192   0.030913   0.027868   0.033503   0.000019
0.035000   1.962384e+12   0.071498   0.049464   0.094835   0.001100   0.840635   0.799306   0.870989   0.027808   0.031227   0.027695   0.033684   0.000021
0.040000   1.962384e+12   0.069093   0.043350   0.089978   0.001009   0.835684   0.761832   0.872664   0.033506   0.031513   0.027583   0.034012   0.000021
0.045000   1.962384e+12   0.060485   0.040207   0.076851   0.000970   0.815912   0.504611   0.857800   0.037574   0.030877   0.028822   0.034131   0.000019
0.050000   1.962384e+12   0.060311   0.044215   0.076061   0.000798   0.818657   0.474663   0.861208   0.041025   0.030675   0.027076   0.033427   0.000018
0.055000   1.962384e+12   0.049375   0.034070   0.070367   0.000950   0.812294   0.687695   0.855075   0.034423   0.031203   0.027555   0.033205   0.000021
0.060000   1.962384e+12   0.056058   0.040796   0.069912   0.000686   0.819215   0.743004   0.865797   0.034330   0.030657   0.028142   0.033051   0.000017
0.065000   1.962384e+12   0.054046   0.037116   0.067004   0.000505   0.823340   0.778227   0.864481   0.026165   0.029671   0.027736   0.032379   0.000012
0.070000   1.962384e+12   0.051556   0.038305   0.070140   0.000620   0.830204   0.767644   0.867466   0.028835   0.029889   0.027743   0.032595   0.000013
0.075000   1.962384e+12   0.048392   0.033351   0.064485   0.000477   0.829006   0.763542   0.869197   0.024317   0.030579   0.027430   0.032673   0.000014
0.080000   1.962384e+12   0.048102   0.035622   0.062344   0.000539   0.834504   0.750597   0.875396   0.033102   0.029407   0.027560   0.031408   0.000012
0.085000   1.962384e+12   0.038753   0.028724   0.054388   0.000580   0.806045   0.732008   0.855221   0.032483   0.029725   0.026758   0.032638   0.000018
0.090000   1.962384e+12   0.043251   0.030132   0.063381   0.000489   0.827535   0.767706   0.871481   0.025464   0.029336   0.027106   0.032363   0.000012
0.095000   1.962384e+12   0.044895   0.030677   0.060440   0.000394   0.837716   0.743003   0.863238   0.031462   0.028552   0.026268   0.031348   0.000015
