#1.haloMass   #2.quartil1   #3.median   #4.quartil3   #5.quartil4
9.500000   0.319770    0.375802    0.433621   0.374424  0.009427
9.533333   0.305571    0.362073    0.418221   0.362508  0.009835
9.566667   0.276886    0.342952    0.403131   0.338399  0.010373
9.600000   0.261595    0.318648    0.383664   0.320138  0.011510
9.633333   0.241255    0.311544    0.377337   0.306378  0.011851
9.666667   0.221880    0.294255    0.360672   0.293309  0.012144
9.700000   0.195411    0.274273    0.349288   0.270207  0.012552
9.733333   0.185483    0.263959    0.335167   0.261450  0.011271
9.766667   0.166895    0.239232    0.308923   0.239217  0.010406
9.800000   0.141081    0.224621    0.311292   0.225196  0.012200
9.833333   0.145554    0.214671    0.281358   0.216088  0.009967
9.866667   0.121313    0.193880    0.275748   0.199792  0.010849
9.900000   0.108601    0.182089    0.256211   0.183387  0.009652
9.933333   0.099142    0.170547    0.246398   0.175169  0.009590
9.966667   0.086414    0.163010    0.227845   0.162202  0.009092
10.000000   0.073843    0.138521    0.200048   0.145853  0.008446
10.033333   0.060338    0.119770    0.189773   0.129217  0.007311
10.066667   0.048980    0.103083    0.174705   0.116933  0.007242
10.100000   0.043468    0.091952    0.158517   0.106828  0.005991
10.133333   0.036274    0.086266    0.151374   0.099818  0.005668
10.166667   0.025790    0.066586    0.118253   0.082380  0.004758
10.200000   0.024605    0.054112    0.104750   0.072896  0.003906
10.233333   0.019139    0.050488    0.098374   0.064724  0.003391
10.266667   0.015573    0.040431    0.084695   0.055612  0.002692
10.300000   0.008584    0.028302    0.063620   0.045958  0.002707
10.333333   0.005528    0.020292    0.053073   0.036632  0.001947
10.366667   0.003233    0.014664    0.041416   0.029982  0.001562
10.400000   0.002750    0.015100    0.042501   0.031796  0.002037
10.433333   0.001216    0.010134    0.035799   0.027826  0.001597
10.466667   0.001098    0.007721    0.027292   0.021410  0.001043
10.500000   0.000049    0.005671    0.029096   0.024427  0.001552
10.533333   0.000129    0.006007    0.025462   0.020128  0.001118
10.566667   0.000000    0.004152    0.019429   0.018655  0.001305
10.600000   0.000001    0.003245    0.018093   0.013633  0.000517
10.633333   0.000000    0.002592    0.016312   0.013423  0.000585
10.666667   0.000000    0.001784    0.017576   0.013854  0.000639
10.700000   0.000000    0.001895    0.012605   0.012379  0.000492
10.733333   0.000000    0.001653    0.010357   0.010329  0.000442
10.766667   0.000000    0.001099    0.011273   0.011808  0.000778
10.800000   0.000000    0.000316    0.009808   0.008198  0.000248
10.833333   0.000000    0.000190    0.007012   0.007737  0.000268
10.866667   0.000000    0.000220    0.007971   0.007888  0.000253
10.900000   0.000000    0.000455    0.010952   0.007061  0.000169
10.933333   0.000000    0.000037    0.008327   0.006877  0.000176
10.966667   0.000000    0.000000    0.002356   0.004440  0.000105
11.000000   0.000000    0.000000    0.001823   0.003688  0.000074
11.033333   0.000000    0.000000    0.003623   0.004601  0.000089
11.066667   0.000000    0.000030    0.003227   0.003452  0.000053
11.100000   0.000000    0.000249    0.003114   0.003965  0.000120
11.133333   0.000000    0.000000    0.000572   0.001295  0.000010
11.166667   0.000000    0.000000    0.001177   0.001877  0.000019
11.200000   0.000000    0.000000    0.001304   0.001288  0.000008
11.233333   0.000000    0.000000    0.001168   0.000970  0.000004
11.266667   0.000000    0.000000    0.000512   0.000764  0.000003
11.300000   0.000000    0.000001    0.001151   0.000973  0.000003
11.333333   0.000000    0.000052    0.001099   0.000776  0.000002
11.366667   0.000000    0.000188    0.000673   0.000425  0.000000
11.400000   0.000000    0.000038    0.000505   0.000512  0.000001
11.433333   0.000013    0.000137    0.000430   0.000420  0.000000
11.466667   0.000000    0.000000    0.000000   0.000000  -nan
11.500000   0.000000    0.000000    0.000000   0.000000  0.000000
