#1.ID #2.diskStellarLuminosity:SDSS_g:observed:z0.1000 #3.diskStellarLuminosity:SDSS_i:observed:z0.1000 #4.diskStellarLuminosity:SDSS_r:observed:z0.1000 #5.diskStellarLuminosity:SDSS_z:observed:z0.1000 #6.spheroidStellarLuminosity:SDSS_g:observed:z0.1000 #7.spheroidStellarLuminosity:SDSS_i:observed:z0.1000 #8.spheroidStellarLuminosity:SDSS_r:observed:z0.1000 #9.spheroidStellarLuminosity:SDSS_z:observed:z0.1000
1000             24653090.2611363        93469048.4297349        64154385.1190344        129450425.997408        18846624.5811679        67201438.4469147        46773079.1998729        90605834.803564        
1001             38415006.9215824        81880373.9807703        64558566.184202        102639846.955841        16213165.1734022        47348955.3354505        34648465.1153087        60077980.329739        
1002             65770362.3055186        113619753.124472        95723997.8510346        133144403.267809        12532719.6615375        37965630.8484392        27626073.0952639        47515426.4896572        
1003             28849917.9772254        116153637.624653        78503543.0041324        163247302.047279        25678163.4024375        96135388.5796749        66061242.4745065        131611092.661572        
1004             91035750.1721794        128372190.941493        114827971.735464        147275189.864975        45055624.0413941        147557464.920818        105097697.132684        192695906.931506        
1005             86745695.5143524        134499414.497061        115866138.277811        160978284.864909        35901560.269137        121426335.250008        85784353.7896095        160456307.668346        
1006             1587312.78636233        1599679.89873846        1624060.85171501        1680085.30336661        95635647.6190621        320881064.238701        226557526.331645        433504278.929945        
1007             72628350.1900826        149260288.69777        118509664.217541        188028525.938968        53531547.9540002        182046352.682604        128427771.508042        241534529.017303        
1008             82834548.741795        162731586.332563        131622413.128966        201112311.417662        52796175.4466024        178523061.522802        126097615.094139        236685679.052974        
1009             201271905.074967        317983394.882092        273166717.108378        378981069.906416        31545185.6890837        97872388.6706664        70498997.8231376        128422595.67835        
1010             9347882.39012721        9713008.18854754        9750740.74753439        10137199.0121026        100495240.835919        289901187.649264        213288934.549183        369595130.029366        
1011             20441708.7809836        74900948.421505        51865605.6039759        102634264.111937        22742298.1602611        75616459.0224033        53629642.8197778        98937862.954726        
1012             2776429.60871434        8402196.89903553        6100618.55077        11007049.2767462        32747687.2593953        109068239.621157        77381333.7382658        143405403.929634        
1013             64838599.885173        150893984.488232        115218751.095043        196287111.13331        17921967.2057689        61576131.3951663        43238883.0055109        81940288.8080727        
1014             21467685.6818356        80649194.261175        55519045.8651884        111426538.267424        49022491.2596463        174772601.295359        121737507.506524        235817304.077149        
1015             39766503.1300887        131451462.110989        93628388.4313615        176217273.560877        78760560.7339853        278897285.042043        194693268.304155        376675928.832581        
1016             132359403.266898        173029080.445811        159219093.064296        193474475.896387        37602600.2849945        134874875.084006        93802789.2045273        182374811.453647        
1017             8887.70934762248        10805.4601702779        10212.9442542903        12026.434143219        77259514.9260118        278381457.179387        193484780.644453        377607454.34125        
1018             31323649.5676767        117594436.968694        80938501.8291259        162306910.11081        25674552.2750301        89314012.8677436        62558605.4851678        119088817.440949        
1019             593264.029211233        830698.236143266        745277.957125992        959536.171474047        31522320.9120282        101081203.006522        72461696.1994877        131207855.557656        
1020             80329.5495193001        88464.1121070785        83701.071856726        89631.5815862773        0        0        0        0        
1021             31892902.5824851        58833543.0747898        48654173.5488776        69881178.578087        21568732.6127022        64861361.1550553        47295647.858848        81008913.9843793        
1022             121678810.321225        203049087.058069        171416603.383989        243836731.115922        37275668.8283635        119250312.090724        85520401.3252426        154117446.839756        
1023             72.331804767383        135.5040885904        112.956954864621        152.236927606967        73987409.7685485        239061816.377235        170568856.043351        316019430.471842        
1024             105699433.764805        105985099.777669        107639275.570547        111727641.398702        67432151.5501915        228933158.247143        161733397.676232        306925239.780248        
1025             30146935.5645281        51749222.3342984        43630509.4688355        61384475.0322995        21540603.0573456        69823998.2245193        49855519.3571989        90909344.0425116        
1026             136270414.573447        217449230.363239        185349619.608494        263157242.89244        18547899.9906731        65992248.9693224        45787662.9355982        90083679.028691        
