#2.nodeMass    #3.spheroidStellarMass    #4.spheroidGasMass    #5.diskStellarMass      #6.diskGasMass
1258362430904.36    40082403848.2424    1.23894570573572e-13    16772203191.808      817077596.622425
1244906367366.27    35542210222.1795    1.36201933781411e-17    43528959727.7986      -1.69453712125914e-33
1258420191396.49    33534091378.891    8.3690370195363e-13    4793256743.21924      5958292.41715857
1256624291568.64    31272553673.7206    1.63772379783904e-14    28524293378.2674      868619099.048271
1258747497229.21    19663985296.5779    5.53274674043071e-14    17188906502.4072      508510608.318815
1251189708232.39    18007508110.9275    10.6225275780319    7272470151.75025      3209908863.43514
1261112737751.52    35556956085.0053    1.81236101910931e-16    30969845068.2262      0.00624681866243455
1240841609716.63    51607203888.9291    1.05604218346365e-17    16093375528.1632      31465946.7274342
821406377074.093    14109826518.4791    1.10803939162153e-20    19999988781.0147      133732958.009508
1253796494513.73    32766729101.7362    3.46884271239602e-14    44116576125.0275      29560736.4119146
956108364947.463    28330170230.6462    26496.1171256062    2050004933.36795      1763086499.45664
1201138310787.21    29577128390.1308    2.33116489920097e-05    14221719605.287      1128870032.77163
842599382770.936    308599721.409785    0    6189811911.00343      5820165261.01388
1241049578896.18    25932513747.6505    1.02446242344669e-17    30777970444.1031      8.77265885898325e-25
1217716174917.46    9686193372.89632    1.95465735677857e-14    15790762175.1778      1911815343.70368
1233974765590.6    24423198761.8451    1.94488522246251e-14    13551564905.6408      502898204.478618
1219876567179.1    20486774148.1382    1.3860001547661e-22    25418842436.516      2258101.81023574
1190720314331.08    27099768751.8489    2907.16936360868    35324766235.4204      30495571.1360967
1238905986163.44    26412953703.2286    1769.87287600654    36253209532.2304      44595740.9023345
1234013570918.85    24286021823.3022    1.04052040878938e-15    34629140547.0152      38748429.1622108
1234608390506.59    4469013665.98214    3.25563582059932e-18    12257224159.0799      1596146620.21448
1227923018510.78    16260748662.941    1.39872810365397e-12    25983558114.5615      148011512.761274
1195840698981.98    66738959171.8547    5.31062712012477e-15    14806942467.2482      16546120.5608827
1233093778768.72    27776785088.2585    5329.52959946947    37313950057.9932      40417863.6081289
1225932813408.73    26289999144.1637    1.35866761412297e-17    32809654989.6693      1.27268545607477e-31
1231695999666.87    17873063259.7338    5.15168341809923e-13    24933804276.187      423901855.667264
1231106436090.53    24076408607.1362    6.42843452526498e-18    29759917698.3222      143677766.406896
1225512477859.18    23990201782.4898    402836.211507952    71759617.4364798      799111523.104236
1216091349943    0    0    292227003.85548      6932908759.9242
1224972401727.55    36585726698.7    190.712482130123    41014511502.5845      4510113.68287758
1219519727755.32    21055709940.7533    2.58079698091409e-19    28314695825.0297      37977.7443158211
1214638218814.92    36006092135.3904    1.67912495546635e-18    44933974728.0986      33167336.9909393
1218783887158.24    24390691080.2173    1.71111170457141e-16    22348775068.3179      153944158.563653
1219773548442.98    32575461857.6871    1.83742418236749e-21    39728854659.1662      12718841.9192241
1205154904249.53    12312063311.4604    24449.093081515    1949032833.87454      2678602317.38116
1213213951616.82    17216153261.8116    1045276.0713807    26061107405.9456      493653976.098965
1223085191082.28    31235560641.4019    16.6498926925802    6662116684.45325      1092787372.6837
1211934878417.28    26278226637.8621    338251.560844563    1777395142.87349      2663552801.56576
1201398482644.1    19100003752.8944    3.32912022356878e-13    16141566296.4038      729594395.019631
1212001132743.39    13368273402.1894    5.31654045824614e-12    13323142983.5941      882798766.924433
1187745197945.9    16848850276.1253    4.87853772038366e-18    22836870286.0238      257218986.110479
1218305055172.54    25130795007.5428    5.17566133680135e-17    33084541958.0607      1554.89116676374
1171818755690.81    28520035371.5662    2.66221653187213e-16    38054720415.4522      3850152.7028002
1200938054450.07    12783768063.8689    290537.495114758    22604514664.5916      517191562.397404
1209267525551.07    24087890037.4756    1.8583478140844e-19    32934258580.9643      189619434.902964
1215239261060.85    27491690672.5435    7.71145275499356e-16    37579006447.6078      31580.706545085
1204440974258.68    21237044107.0096    1.46836519467044e-13    30731671764.9259      54345950.7625534
1208706964339.68    66147192772.9601    7.79791730635664e-15    5454000.40936015      105446645.514454
1208869516555.06    17892457875.709    40651314.9227823    198821447.621904      2079551736.15713
1199224819461.82    18605511104.302    3.0005436543344e-17    26944126982.409      678712404.675259
1203096751699.36    10961898765.439    42141.1296770564    408343576.50485      290616406.50349
1199543473356.43    33229998130.443    1.78543306518349e-11    4624559563.47063      179728653.980692
1195411941821.16    26655232418.1056    2.45268586722299e-16    7853387881.15945      4952208900.14679
1187361279101.99    17100989077.4051    9.49150154408726e-16    24209305787.4563      453.859656890825
1173339358565.32    9976734209.67452    1637120.86282715    15099917033.0134      479612121.307381
1182584248455.37    18694576941.6688    3.59429754576678e-18    32742875746.7464      157057059.325707
1129925771490.19    24895092213.6051    33831.4627627671    30863022571.9364      66736488.9447889
1190539704142.4    31735120186.9168    1.18437759269919e-16    36368289854.9635      204974366.447202
1179978333229.26    41731633946.5072    1.30797382319497e-06    10749746187.6843      424978003.501765
1194224805617.81    35323182117.4518    1.09609690899755e-08    46753624951.4145      16976928.1519124
1202852270258.74    36134086559.1759    1041.90806311966    4468713829.52834      1057142289.27104
1195762070348.29    225590635.590716    -0.979870423991025    5231252203.1756      2860110531.58584
1185867823761.22    21030833048.2232    162779.699223275    27237315563.582      159236723.383639
1188028953142.84    17714170672.229    239640.940940869    31449302934.5241      433115370.309344
1181671189880.22    28846142408.2549    1.32450474557295e-17    36726451428.5403      15158645.9828949
1092274833648.58    8885747746.81586    3.23877030952158e-05    19129809854.6451      633434491.972155
1164082137953.21    40145329878.2465    9.32163324833251e-13    11250352483.9569      526828362.77735
1154856169982.66    45421237777.6921    5.71386165504577e-11    3527055450.46485      423103039.766171
1178179495369.46    22669738872.0336    4.33800645712229e-13    12911040384.8634      970113701.121288
1161345792316.66    20695708399.7904    1.50397879676561e-16    31246675763.114      238093310.505389
1175991162926.52    51933825811.9469    8.16314413380385e-16    17453867207.3822      148571910.288523
1178215544698.23    33114853431.7017    95452969.849066    88658486.1909055      1696296903.48073
1176544581494.88    12476613635.1404    2.88789582807966e-13    19750008204.1587      919294292.169756
1178391479413.04    22504140917.0665    7.17856173322414e-13    32178063326.3013      226581249.918049
1153191415228.17    18972858578.5512    9.08083248808961e-23    28601799659.1295      70687953.4686715
1128385192769.77    12704942473.3736    5.64506925769709e-14    22314082528.7562      588740116.895842
1157275627976.95    25585352529.2656    1.74804331823275e-23    32446570254.2554      6778666.38067278
1178070892636.51    36605232293.1203    2.07724385786369e-06    4390158701.91859      652375781.209345
1169950227194.29    9943712932.71683    3.83227213494484e-21    17514600130.5573      782718963.11688
1153112072115.78    33426472693.9041    1.14836807055397e-17    40077308330.5341      51107.3124310373
1171865313479.16    10667974411.7012    4.14127498406275e-05    3768690972.20904      2031813704.24547
1169972979764.53    19763024387.6719    208692.903741855    27408483410.8007      185260060.335629
1158630683100.8    13070721019.6694    900610.928087994    20330373842.3235      465867452.911163
1157665226369.88    32117536593.8423    1.3296201681915e-22    39023132061.1149      737872.041645395
1155729113225.96    21042215478.5075    4.39081264664568e-22    30301986615.1996      7011039.30954146
1160510325906.46    35220116720.1504    3.22540762685165e-17    28276644728.5124      39726245.9909004
1150606055982.36    13995822339.403    2.54886548876744e-16    21199781202.5071      85922039.0707011
1101529389944.86    10898317954.9199    1.05437352347119e-09    18607148651.4601      566169050.20803
1156383980246.67    22785443491.0064    1.50056233991238e-20    32440309172.7812      29535766.5457594
1155112430648.16    18060635291.7535    1.19299463212042e-07    8074859491.20878      1058636720.78862
1142854925160.15    22197445462.9905    10961.5258909196    28672931629.8836      47338551.6141854
1146501287739.05    53281444242.4016    2.52134264766334e-12    5869988922.94887      187101636.54774
1149334003433.71    30985226702.4777    1.68459389227579e-14    38015670973.1036      5957480.44132877
1152978110112.44    7092320904.73623    2.47249236389676e-14    19562644667.4852      2437787482.38128
1065250131294.57    5366707411.0387    3.66162577938236e-21    8738281172.22923      886380955.65719
1152824838032.73    14124652646.6069    1.89909182848916e-16    28491538532.1133      555253674.303576
1153321575640.51    51657056520.1818    1.92210494204138e-15    12179225225.545      479129543.339516
1140282827844    10975328969.1792    28737.8869069632    18470274922.5177      225996597.368137
