# Workers using these data in publications should cite: 
# Bell et al. 2003, ApJS (in press# astro-ph/0302543) [STELLAR]
# Bell et al. 2003, ApJL, 585, 117 [GAS MASSES]
# M_stellar: line 3
# M_HI: line 5
# M_H2: line 7
# Masses are log 10 in solar masses, assuming h_0 = 100
# FORMAT: (f9.5,2x,f9.5,2x,10f9.5) 
# LABELS: ra dec M_stellar(r-band derived)+error M_HI+error M_H2+error 
  0.35977   -0.02882   11.6525  0.0223  0.0000  0.0000  0.0000  0.0000
  0.37589   -0.24611   10.4509  0.0087  0.0000  0.0000  0.0000  0.0000
  0.36866   -0.22438   10.5804  0.0109  9.3714  0.2835  9.5176  0.3000
  0.39895   -0.39528   10.8173  0.0083  8.8691  0.3000  9.4711  0.0546
  0.41729   -0.56416   11.3926  0.0238  0.0000  0.0000  0.0000  0.0000
  0.46202   -0.65388   10.8341  0.0085  9.7405  0.0559  9.6038  0.0559
  0.55313   -0.30259   10.7793  0.0107  9.6562  0.0543  9.8024  0.1631
  0.65662   -0.37435   10.8360  0.0085  0.0000  0.0000  0.0000  0.0000
  0.68607   -0.50963   11.1875  0.0230  0.0000  0.0000  0.0000  0.0000
  0.64468   -0.68241   10.9243  0.0114  0.0000  0.0000  0.0000  0.0000
  0.67940   -0.40963   10.3004  0.1984  0.0000  0.0000  0.0000  0.0000
  0.22293   -1.11533   10.6960  0.0098  0.0000  0.0000  0.0000  0.0000
  0.22072   -1.17227   11.2399  0.0121  0.0000  0.0000  0.0000  0.0000
  0.17208   -0.95533   11.0528  0.0185  0.0000  0.0000  0.0000  0.0000
  0.12861   -1.21316   10.4680  0.0120  0.0000  0.0000  0.0000  0.0000
  0.05609   -1.21344   10.3936  0.0206  9.4538  0.3000  9.7091  0.2988
  0.75594   -0.31709   10.7159  0.0254  0.0000  0.0000  0.0000  0.0000
  0.86704   -0.64550   10.8131  0.0145  0.0000  0.0000  0.0000  0.0000
  0.51123   -1.08565   10.7679  0.0108  0.0000  0.0000  0.0000  0.0000
  0.51566   -0.90676   10.9472  0.0132  0.0000  0.0000  0.0000  0.0000
  0.32424   -0.93660   11.4293  0.0261  0.0000  0.0000  0.0000  0.0000
  0.37619   -0.81305   11.1197  0.0128  0.0000  0.0000  0.0000  0.0000
  0.34897   -0.85188   10.6595  0.0224  0.0000  0.0000  0.0000  0.0000
  1.30046   -0.15074   11.0685  0.0123  0.0000  0.0000  0.0000  0.0000
  1.02495   -0.22581   10.5813  0.0086  8.6100  0.0000  9.2121  0.0000
  0.66692   -1.13074   11.1076  0.0166  0.0000  0.0000  0.0000  0.0000
  0.53760   -0.71232   10.6697  0.0088  0.0000  0.0000  0.0000  0.0000
  0.81517   -0.99653   10.9560  0.0168  0.0000  0.0000  0.0000  0.0000
  0.54428   -0.96648   11.0086  0.0130  0.0000  0.0000  0.0000  0.0000
  0.68914   -0.99352   10.9372  0.0084  0.0000  0.0000  0.0000  0.0000
  5.35144   -0.11511   10.4699  0.0089  9.7085  0.0536  9.5718  0.2819
  5.13731   -0.14637   11.2501  0.0093  0.0000  0.0000  0.0000  0.0000
  5.09315   -0.04978   10.7895  0.0085  0.0000  0.0000  0.0000  0.0000
  5.22657   -0.18901   10.5140  0.0092  0.0000  0.0000  0.0000  0.0000
  5.10731   -0.05665   10.6649  0.0114  0.0000  0.0000  0.0000  0.0000
  5.07843   -0.07478   10.5184  0.0082 10.0384  0.0713  9.9017  0.0713
  3.79107   -0.03134   10.4670  0.0082  0.0000  0.0000  0.0000  0.0000
  3.91603   -0.26696   10.3636  0.0084  0.0000  0.0000  0.0000  0.0000
  3.92687   -0.29641   11.1106  0.0327  0.0000  0.0000  0.0000  0.0000
  4.12681   -0.26737   10.2776  0.0082  0.0000  0.0000  0.0000  0.0000
  4.16314   -0.35808   10.3790  0.0109  9.3166  0.3000  9.8080  0.3000
  4.19758   -0.64447   10.7782  0.0099  0.0000  0.0000  0.0000  0.0000
  3.96326   -0.31418    9.9470  0.0085  9.2034  0.3000  9.0667  0.2044
  3.99270   -0.30363   10.7300  0.0094  9.0341  0.3000  9.6362  0.1802
  4.15870   -0.39919   10.2108  0.0083  9.4356  0.2083  8.8980  0.3000
  4.88969   -0.72793   10.1830  0.0085  0.0000  0.0000  0.0000  0.0000
  4.58915   -0.60807   11.1798  0.0169  0.0000  0.0000  0.0000  0.0000
  4.61720   -0.57001   10.4248  0.0142  0.0000  0.0000  0.0000  0.0000
  4.61941   -0.33417   11.1512  0.0530  0.0000  0.0000  0.0000  0.0000
  4.83351   -0.74463   10.8874  0.0098  0.0000  0.0000  0.0000  0.0000
  4.40667   -0.87839   11.3972  0.0146  0.0000  0.0000  0.0000  0.0000
  4.46028   -0.61505   11.1543  0.0121  0.0000  0.0000  0.0000  0.0000
  5.01982   -0.20145   11.0450  0.0090  0.0000  0.0000  0.0000  0.0000
  5.08899   -0.25311   11.3742  0.0214  0.0000  0.0000  0.0000  0.0000
  4.99928   -0.51784   11.3410  0.0230  0.0000  0.0000  0.0000  0.0000
