#1.treeId       #2.nodeMass      #3.diskStellarMass     #4.diskGasMass        #5.diskCircularVelocity     #6.spheroidStellarMass      #7.spheroidGasMass
272              5492389707776      39891262109.099      1.23813108381352e-22    410.329979625072              33678374026.3401          7.12576607474833e-14
273              5411229925376      2708624845.56572      220086911.285677    231.605397024536              80934216572.7497          102.860209661451
274              5410289876992      27325976173.4022      3239276963.09748    270.41674710839              90191422880.8339          0.88464934253233
275              5366779740160      463091954.128955      4860157432.64419    196.963536081715              102026569848.684          817780.236718058
276              5306280050688      8370843179.46543      29493048863.9462    189.909155212433              85005446452.5434          243255.63618117
277              5275869773824      7611339487.04016      4367081844.41732    230.609170938061              107273606336.645          69174.9664645118
278              5219339993088      0      0    0              109778864610.703          0.16941031008817
279              5178350108672      24564685603.8419      0.813959926313474    345.504611017523              59063742009.5768          5.75934350380843e-13
280              5174859923456      4881168062.20441      1579933871.37217    198.67435216055              47109869458.5843          1054.6011656181
281              5118199595008      14112720135.931      2147330280.89048    196.347391489266              67026447963.2122          1.77832606102651
282              5087469502464      33026239627.5988      16205423179.6571    217.061612180048              60116551394.0512          0.0044534880200214
283              5074179850240      59080848532.8471      -2.79857212897518e-32    979.817533617959              66846162872.2903          6.11987382051655e-15
284              5050919813120      38535489719.4632      362.458683055672    372.054459530778              95262393250.8003          1.84565587820779e-10
285              5044899938304      25702552277.9609      6058020740.98033    225.645481972051              109655017757          45219.6724583171
286              5002800136192      8131410337.69127      15765290012.949    205.964674647188              120075703012.571          37914.0993657326
287              4950729949184      19062497034.2637      8526254467.70752    237.299429156003              131684775777.253          796.512871803299
288              4935740030976      6292738632.49667      21411253918.9248    181.384988063393              57909715824.0522          13589.7697176876
289              4932600070144      1357867959.64589      31480251.9929998    281.985106466936              113055933601.427          0.000919359970433978
290              4911479652352      58407491985.7117      910720445.336681    262.00196087773              46971508089.1275          1.17438805471416e-05
291              4868949934080      10517731105.9734      4519346039.46544    201.776165091157              80751529496.5749          99379.6529436448
292              4859169865728      24229945899.0386      3569879836.34367    251.669826176185              111300558163.301          978.502097520225
293              4854849732608      14924695889.3718      657843415.267071    282.538619226095              127010424438.32          43.2724918872714
294              4841719463936      0      0    0              127333932755.182          8.87136231114275e-13
295              4828889612288      49058850202.6772      2.21779929307352e-11    420.284884048656              46901356251.8198          2.62444046698012e-13
296              4819060260864      60505406675.9776      329822.152675241    274.637860048678              36829844628.3427          1.35626094147618e-12
297              4814339571712      11809856216.6029      1304772554.01296    269.777243349413              116377177941.171          0.000418323511796273
298              4810989895680      12520537.1365759      2067597627.09846    143.2636914985              54946850766.0126          896011658.045538
299              4800540311552      6112374119.41472      8728927281.09893    173.773719321861              53292052758.0891          30859.0847537961
300              4798289543168      24166924467.2964      4523133242.93461    290.961113093424              67721607374.264          5.98103258939824e-08
301              4782309769216      24866969962.0694      1992034939.38539    233.125672965376              119306140677.761          127556.138966788
302              4765319692288      45107495404.288      495378675.40756    164.534625813436              33010120737.0202          715923.883875347
303              4744869838848      5092369293.92144      103269506.964722    231.934722560937              69656361282.2731          1.80442008363007
304              4706310029312      46556778320.9986      38.192054385271    354.590153543052              43936452708.2282          3.56689781441621e-13
305              4691669811200      17365873661.7103      2241285706.33198    260.135909730306              90560819356.9792          0.0016156906631229
306              4659829800960      207166883.616589      319192392.700033    218.731445834711              97761508103.3265          89.8176547901103
307              4652879839232      18948644643.1046      30217686802.1023    192.954328586508              57713652772.6108          2406.20528759723
308              4650289856512      219885616.1138      4932420608.414    150.923460268005              45302926292.7286          200270575.003805
309              4648639922176      37474603084.9243      0.0898542496514343    437.34068083084              76428865794.2022          6.08069092270725e-13
310              4645350014976      8705973349.50593      3794497526.81202    222.14539683811              70697719044.4372          1.98436657426656
311              4633739657216      4711405352.954      5132044425.67525    232.293268285027              154494580075.224          52.1674582934853
312              4626549571584      26992535683.2958      8897754044.98639    224.251329483376              89956041412.4332          679.975134433696
313              4619580211200      20786462564.0478      2478654899.77169    254.710307422182              130632115462.752          0.00112267286473514
314              4568190025728      6208292307.17043      10577423493.8383    181.070189001652              73143008002.1918          38557.5943803954
315              4563299991552      9489534751.77332      1325875.68104246    313.833021320269              128868450977.688          1.31950815137619e-06
316              4536080007168      0      0    0              0          0
317              4528269688832      26781038695.0937      12295322606.2182    169.131971307221              44158667417.3733          21328254.9481781
318              4498399952896      18518000526.5481      9656950849.00011    249.255110102282              126457710468.319          9.30798138244543
319              4460639682560      327144830.424968      2071550037.23692    238.632534198297              115405423638.286          624433.108280941
320                                                      
321              4450249867264      26965710044.6529      16888794.2056093    239.054767408298              42415787062.2509          7.3182429359796e-05
322              4375809884160      88921584.152355      3852964713.30115    187.137706723189              59828181599.1517          25211.9828612598
323              4361119858688      0      0    0              110774789880.55          1460818.68428493
324              4343999758336      3570644855.40441      15948221691.944    182.039125510949              67535157713.8961          33412761.3658658
325              4338489753600      12237323269.8298      6642606596.34043    216.044897163024              97375660636.7405          277.42598501117
326              4320419905536      11443296470.0897      6607860748.07587    217.870904954351              113499270965.123          15322.8413480185
327              4292200103936      14190204995.4904      3.51438575787267e-13    413.278937227099              84959235228.1388          6.22504769549512e-13
328              4279769759744      209484406.988167      2518395375.19908    157.655702503616              61225440025.0268          15490190.7483639
329              4262250151936      9042573548.13658      212515924.515867    407.934080524094              103543079262.991          1.14863093448389e-12
330              4241040080896      27910911031.4331      4368625589.64973    271.762856096379              127728059919.186          71.8187154653984
331              4216979980288      13620433451.9381      10298796991.6902    205.642496655417              51812760122.3977          1085.34113801027
332              4183059857408      40518037046.4755      2282708054.90646    195.393541417288              77572556237.7063          614873.871673545
333              4154650001408      0      0    0              133013107194.308          155428.734956673
334              4100770234368      0      0    0              0          0
335              4081669898240      6340673343.81626      1247136943.05763    212.077330588886              98391989606.6361          150905.245966682
336              4079349923840      18599015285.2231      0.00715005428102453    448.695877745944              103289231507.144          3.36764937528454e-09
337              4060850159616      41930957685.0769      3.78779165408587e-20    474.025698524687              66364763045.8885          1.47247097556315e-13
338              4056499879936      46550366483.6146      1511434484.90291    229.392345696078              27796039263.3124          1.39579675999519e-07
339              4048020045824      0      0    0              102876650514.049          1.63929390399292e-14
340              4046289633280      2641063544.586      13437994455.4645    181.547117562409              60373644183.9336          1010424.2135383
341              4038430031872      15104398149.678      10191329657.2173    219.151000581719              63476828056.0787          546571.966194008
342              4009640067072      1062633446.05792      10610862982.0413    128.155079127822              32481065734.511          455347.675302038
343              3975590182912      51317389823.3255      11263827017.8442    183.643733905437              24213091814.4671          3.84898499830164
344              3965940137984      23403587025.2201      413.325227486411    329.608822098321              60515079493.2401          1.03293111585083e-12
345              3953519755264      1208677402.34347      9939412322.41371    198.240586583741              92277652558.1302          6929051.5139565
346              3952009805824      61277518508.5715      6427154935.39916    217.457523210919              32143912390.9193          4.61237915705768e-06
347              3945929900032      29125827673.6018      9059944632.30023    200.906090987673              54946042917.0026          9.82789230769475
348              3942150045696      6617.90140927434      53288270.3981318    118.020300463882              80248175908.7613          32670513.3023092
349              3934969921536      0      0    0              106248477203.537          85240.1054227781
350              3928110137344      12447014016.5196      14557786183.4732    201.457042806958              68889743230.5596          8.15888692981523
351              3923650019328      12542844455.7555      16239625995.2077    186.529985397375              35366869068.586          943.587623221803
352              3913359818752      23000754708.8736      -9.99858320495807e-31    544.14383705722              106367742675.292          1.86332557135447e-13
353              3902609817600      23782285935.3369      434497692.792813    190.480292573849              22400892846.134          0.068361863055924
354              3897100075008      3357864974.80454      3949902179.70901    218.719522791583              73079710587.667          37029.6586012757
355              3887779807232      9217721.1227896      1599381313.78037    191.212451394105              138915951200.556          64169.6768638973
356              3874869739520      50550856638.3809      3.04105194462909e-21    521.844120966784              49264066770.255          3.37665909168943e-14
357              3874199961600      63849275050.2613      3514922376.99123    240.448930963716              38760021040.8118          1.4488806549034
358              3864959909888      0      0    0              108505237659.107          10365705.5966547
359              3845029625856      2609068323.56569      29068857730.6364    152.738192035257              28952005859.3614          139750.379509995
360              3813430001664      7641992997.81457      15996835012.7413    180.672018438162              68804992784.1004          68348.7377124501
361              3796769964032      0      0    0              146155766577.971          778766155.607405
362              3794279858176      64687683527.7643      314810602.362009    256.45607131899              47974326446.6465          0.000183465386067193
363              3777939898368      29032882932.1738      12435883789.7675    187.34968251562              49009709100.8431          6810353.36977976
364              3776620003328      32451059588.5178      300879917.737737    248.529135832054              78590131054.874          82.7285845070824
365              3769629933568      40586453912.1695      -4.15199473910341e-31    515.427476757937              45372348979.3164          2.09699952749715e-14
366              3755739971584      1240268.16077304      1128101869.28291    190.572581710365              113154793221.983          8086860.24752078
367              3742750212096      0      0    0              80041205019.6174          12780.6971503125
368              3734680109056      2606982.05827461      828740865.472945    177.99425710793              139799314623.072          0.345244175666757
369              3728359817216      33628080405.8541      398198658.697264    287.009618932549              54252751721.8674          0.000285441346443313
370              3719419658240      46343924479.8943      159.408959457664    329.535297101841              34119215623.9029          2.45105526131709e-13
371              3700759724032      1606599479.37689      6961928063.39646    176.678180700927              80090478340.6298          82302.3827292267
372              3691820089344      17308422250.5935      1865375423.50249    241.625976282589              85458968648.1129          372.304094418681
373              3686769885184      4807396.93324306      138023098.101791    182.668994848739              67888770280.8106          31269893.6107013
374              3683280224256      11018793930.9829      3144848310.76231    179.979156389711              40876598877.9448          115084.979997074
375              3676829908992      460629255.401772      2777635699.70795    227.492573131502              96479164764.5828          22.1761788135379
376              3675210121216      962390869.345019      10717249271.014    160.86648104243              75267811256.1802          75628534.3435045
377              3654650167296      43145779181.2323      8150748.63330077    278.377003215497              39076916604.1866          1.62166588334599e-10
378              3639829856256      36914616.278487      739087508.909661    213.883938310562              111675510097.418          9801639.17350585
379              3635879870464      27106479490.652      17217905556.043    197.489188550982              71359609523.54          401423.773404241
380              3634149982208      35180574242.9022      1728881674.58584    222.035272782117              40954871345.102          6.17512427123565
381              3630020165632      17585502124.2014      5070934312.55591    188.26187100287              35692947797.3174          6.77886209446381e-07
382              3616030064640      0      0    0              49440523390.4349          38532.4832482949
383              3602230018048      30354976474.2114      3384183128.86782    183.283656034461              16251113501.7848          256662.502959156
384              3590129713152      27459736160.8259      -1.96428526901178e-34    565.727040997043              54717680914.2795          1.52415833691811e-14
385              3579379974144      26000450338.3885      -2.30915353106476e-37    508.760376812864              68215124298.0374          6.3498321456207e-14
386              3571929841664      56068182800.2311      1774889.51576123    300.198909005388              45235350476.4165          3.94913890517215e-12
387              3571009716224      15964744544.4115      6382329667.82866    209.3104900569              72417116059.3523          7445.5026816649
388              3559879868416      11384313273.5399      344031.861256391    322.28058235852              57314355961.9709          0.000282843325744709
389              3523989733376      8857975629.09288      5434368085.69747    191.792881921762              87678205701.5674          851712.157041802
390              3495740047360      48517620840.7985      1329467554.3987    279.55396920791              40398374295.7324          7.89064267733558e-10
391              3482400063488      2271.67620419086      89033657.9995736    180.350909255336              54777966202.6502          210364507.738436
392              3467029774336      57748661976.9001      -3.78690307059903e-32    840.352697080993              52301684463.8508          2.17305609845264e-15
393              3464950185984      58528266787.3285      4838040275.07646    247.295139120274              34182022625.6711          1.46500307995041e-06
394              3456819789824      77558662948.4899      1256950314.28547    270.318478074593              43966370637.0602          7.28230250334628e-11
395              3448640110592      296946016.903663      4344557507.04667    206.781435990316              79448607379.9708          92839.027723563
396              3434840064000      3302564631.87372      4164021014.68657    227.493750345983              87159044283.8001          48.3105850754991
397              3399129759744      23516011655.9474      9040160086.91168    211.472403411732              72105812146.1789          26.606762971611
398              3397999919104      13335963289.7437      3858585260.10582    232.773112487126              86856278118.0913          26801.876374501
399              3393219985408      4363043288.92854      14984968971.6339    203.456706705539              63522636726.88          9852116.8737157
400              3392250052608      1028532522.04125      6877133228.79347    194.130986228898              58674059762.3726          15308247.5617683
401              3391789989888      0      0    0              92365767272.8851          2822.79958419121
402              3389679992832      47758926816.7907      28414806.7253159    213.499238927778              30547412921.1804          0.321017318368163
403              3388840083456      36889111305.3534      6652866403.00158    233.574620164392              68112148264.9587          25.4292176165206
404              3372880232448      55641569193.8823      5.98834471602845e-05    400.685730370263              49173366901.1428          1.77138984310171e-13
405              3357189865472      11555065473.2751      17543236816.1072    189.051214884545              69351637752.2159          4659.46261329126
406              3341770031104      3416764.70320267      347769930.780805    195.55789633781              101351546076.906          107579803.116081
407              3341039960064      6596292369.75869      8595516111.98308    174.706225517858              62451377288.0466          178910.606437749
408              3331639738368      9417611303.20339      19695036735.4955    170.288550951936              56160834171.6328          124187.33480867
409              3323460059136      0      0    0              110631851006.568          792301704.330792
410              3318870179840      7096399403.64511      34632075269.872    163.085817596562              24248083507.1882          12863.1657210317
411              3308980011008      25858522913.8052      5573425224.92357    197.312247245986              46195498869.1379          3058.74703474975
412              3299660005376      246861656.675584      7432628130.39057    166.128241990731              61957555772.2628          181439155.516734
413              3296829898752      4842137683.70873      18844463220.6105    139.33497355048              14410391118.9921          352.014615874636
414              3281349771264      53319211445.0631      5881723882.61137    221.132412974463              28119254519.8211          8090041.37302975
415              3249729961984      169289943.629978      2283998999.44601    201.517581864702              80486125830.3284          150.681993052697
416              3248049881088      5541710.05336675      294812550.285694    159.575937831578              35882313971.458          151684138.280618
417              3227800043520      49966.594860921      83312074.9133396    154.589281648745              81464258089.2072          76061140.7326891
418              3216289824768      10699619611.0247      7789800930.03572    172.358408823133              40630466909.4109          54700.3206653478
419              3207409958912      28360038803.8465      5496108760.16244    219.626941632787              46418470854.8149          0.000989115251613149
420              3204600037376      14101129510.1207      15898926046.5018    205.409792122178              85996106509.2041          1312.64173912942
421              3201299906560      16756551840.8621      263553458.82622    228.441957494134              98736688904.2142          11181.1811591134
422              3197759913984      19694039574.7412      3735491707.09368    225.412756659383              52230011610.4061          0.00649740312132371
423              3144479932416      49935591352.1327      1260905989.38813    267.377766037753              31124496905.6027          4.61776088916032e-07
424              3141969903616      20385304747.649      15204919212.8738    178.893222203563              35929804547.8313          109.648769954676
425              3139859906560      11418371478.2118      156.216830575777    308.002182896042              63000687609.7538          1.42452041120383e-12
426              3132410036224      4803876059.12349      24436089508.6068    154.475567527021              33315230057.1431          9813.59493381053
427              3130650001408      15679898565.9673      450307526.756253    296.712106047008              91558069020.8555          0.0579589273274343
428              3120770056192      13581895719.057      1589599889.38963    158.745025238166              45084256904.9168          23940.7522015459
429              3119629991936      11457257678.9674      1.27525438953033e-14    415.551189003552              81794161588.3886          1.44238417180604e-13
430              3119089975296      42198378689.2894      15352828807.1925    217.077635232294              52442116657.6659          0.145069043483416
431              3117769818112      1054416.67153656      373491721.531872    118.947453714608              37901261991.5042          767582548.471465
432              3107290087424      13502705369.9437      14215121592.3763    175.34046378525              42060035504.5239          459.619688964778
433              3106209792000      59680622870.9751      0.358982493745603    370.083228471524              45936770828.408          2.69271860161067e-13
434              3100830072832      48232862198.7755      10033987377.2423    217.998909263594              26636782044.9569          2.6141599023328e-06
435              3095569891328      12562980319.6596      10480788523.1727    205.341996121497              61932365830.7401          300.801697765093
436              3090300010496      3232608623.4913      8315087617.59202    162.636695889129              38567985081.2143          3541.38005382007
437              3089249861632      3280986228.43616      15422685463.8699    158.037406051367              40217276479.4449          176736.848858135
438              3085569884160      611022773.968103      8482323292.96501    145.702995638257              38055445622.2437          14395415.8230528
439              3067049934848      32793596833.6762      147.052062275128    304.724820732322              29497894965.2171          2.46338568947333e-13
440              3063939858432      78841788763.4599      1758461509.40974    329.784793185778              51601385116.5993          317307.537568502
441              3063699734528      25295273576.5572      1324214228.9852    290.558864591131              70856823949.5731          0.00121970791100901
442              3057949868032      0      0    0              0          0
443              3054459944960      10724670296.6471      19937407723.6591    190.415569341498              66562004305.0038          359.198773332294
444              3045739986944      41288767545.7655      32270904763.9706    159.304146883569              9446476981.31666          0.00500496631260733
445              3036449865728      30856833986.8278      1525042046.30544    220.800600903695              58513922681.2804          47.9603755479125
446              3034259914752      15779971687.8509      0.0097225952607782    311.464926075425              31866958758.1154          2.94677726131884e-13
447              3029610004480      13721043.7783943      1644081165.0076    157.329169481906              55894810938.1232          297337736.456225
448              3023829991424      10998811.93169      2234484372.15174    202.640279245039              66796423614.5835          103088.370454136
449              3022399995904      619467766.001859      9001429075.45531    151.707738094969              42587231108.9558          559026.773151661
450              3010010021888      85890650.3891501      7116561659.59115    82.6991657248431              10624340.6412757          -1.13549462890637e-31
451              3008819888128      23855474003.3338      21790837358.4818    216.797663676033              72678777761.1888          9.47203866143287
452              3005899866112      523568499.766364      3899593419.38199    205.23755812153              80698896836.0248          16637377.0843375
453              2991179956224      6908073110.4939      16470332915.6694    161.12424317484              30906523497.8303          10525.1249053469
454              2979409952768      12438790515.8921      10899425707.321    181.014153844088              23364634218.0221          82.7792819372742
455              2957579911168      1128467412.5318      10839785339.4501    153.943647319951              44945713247.8715          61416.2257985067
456              2956719816704      3602084891.90271      9843895866.96048    214.89494200953              107501834392.988          137533.175330171
457              2953179824128      8846142375.97937      14660888315.9498    178.910336228324              51751940639.622          5.95503014071525
458              2937109872640      34583588537.5699      16974323359.7312    176.032319965361              29835206602.621          43.94475344592
459              2935329914880      0      0    0              48752683904.2187          1506121098.93421
460              2929199939584      48704762542.0235      3.34709170972458e-21    424.377549903211              42927547342.4514          1.08106103619312e-13
461              2923929796608      0      0    0              0          0
462              2922449993728      7941483934.14098      14804012811.605    173.045504535438              55725188012.4923          8371.56054056956
463              2911319883776      14936474473.2563      5070460306.99715    192.170807731497              54255911668.2102          133553.694198681
464              2908160000000      1143479465.39811      10749329145.4046    159.234723954107              53078062570.4135          827723.18111186
465              2907029897216      8860628952.73989      8150987521.65553    194.598634732198              61404067484.2608          0.453336878926332
466              2905430032384      218459943.936597      1570982886.39794    196.974769648531              93139198684.3499          37747.255786843
467              2901979955200      60373872469.4491      4548133823.51681    200.774797725641              29489875812.7432          852.514025702039
468              2893930037248      3605.90580963612      218112931.114877    95.7956809166468              79006211216.7385          1210286737.95293
469              2890689937408      0      0    0              35299471732.0611          969170627.82932
470              2879070142464      5983767311.5273      3784465053.52606    190.720599289831              82244753422.3256          8182.47212342896
471              2878290001920      0      0    0              0          0
472              2871649894400      0      0    0              0          0
473              2859599921152      16420895493.8758      -4.69446143193288e-32    676.857649153317              23504807835.6715          3.96514401112356e-16
474              2858439933952      0      0    0              69301472432.8298          124839.342033539
475              2851040133120      32610469034.1538      3090212580.2729    166.267394373552              16702885164.9857          1.79508772273312e-12
476              2844479979520      71462580312.0664      352447326.742806    227.399886895014              35378761049.6831          3.87216937221192e-06
477              2837079916544      42744407357.1761      -8.12197866787508e-31    489.642706254981              37004961043.4162          8.77983133947156e-15
478              2835779944448      64712646748.1386      1698675477.65304    271.704039312233              39398112264.3821          1.7891380861933e-08
479              2830730002432      0      0    0              64850162727.5803          830048567.812538
480              2814069964800      14305315697.5824      15775426225.9183    188.544000701897              38189056257.9835          22.7718922147267
481              2788380114944      3009099966.88224      21277874671.7985    154.82873905762              35999886750.4292          1503792.68845163
482              2779739848704      40993038874.2252      2999648282.49932    220.847132346785              24089284987.6303          2.86511169481769e-07
483              2774339944448      42181450832.3802      4417417997.54227    205.227697710363              35076059505.2956          23.1737234344679
484              2773989982208      8303892132.10899      11413207886.9788    154.435095754092              27800158301.0157          10878.4814585334
485              2761539977216      1038338211.60045      10519061987.9633    167.735556135101              55920537568.2621          14990.4929995554
486              2756459888640      18800613861.6295      16864961774.0841    163.323244287129              31448856100.8924          29673.6059111693
487              2748250062848      27138652135.4622      8931128813.30663    183.150880211549              26251263595.6335          6.04459463709154
488              2747220099072      12718584202.9659      16120836752.7702    172.312841151923              24040431655.1854          0.0257356124486718
489              2746709966848      0      0    0              0          0
490              2740010090496      57260281954.899      4246553507.02412    243.669117506839              33683451652.0562          9.15424064080396e-10
491              2738469994496      14895210040.8121      10560792502.2123    186.419273547029              67743127939.678          388.456363919837
492              2731640094720      8088527492.78329      17367911726.3802    187.663572481465              59734188505.2432          609.348909632918
493              2722509881344      4097.73663434379      110029923.964028    104.428627293294              82103393675.5667          856126384.582801
494              2716379906048      786521296.60948      10948229621.8913    148.217377178452              33745124751.1268          51452.2652412334
495              2715699904512      0      0    0              52409811278.4843          52644333.6945126
496              2714729971712      37558492174.7646      51000.735630258    266.570343885256              27947672493.5399          9.11407397967711e-14
497              2688939982848      0      0    0              0          0
498              2687319932928      33077083430.572      2.2621643429521    364.364946830045              61688533410.5783          6.11322833822569e-13
499              2682029867008      9930940609.96508      13793017061.9161    165.013409874881              42791683713.8807          4727318.40285844
500              2679270014976      40554595796.2727      -4.08011859318311e-35    568.59063460417              52311539253.0869          1.27282974834926e-14
501              2677300002816      0      0    0              68386633107.3254          12.7556073695844
502              2669930086400      29439190256.4686      2.01068461103832e-20    434.088409756066              52954634682.3294          1.00179461307577e-13
503              2652989816832      2178231738.95599      12278748216.0873    161.989126688777              39371989843.1549          72311.0626109362
504              2647430004736      18206836954.181      18749336037.3272    197.811567983476              80387715610.3515          6606.01703532455
505              2646750003200      44744818488.4947      -1.50446454956571e-34    572.681248438285              51755701938.4255          1.03920515017211e-14
506              2632120008704      3790231498.48025      383247021.791227    223.89862135765              86758022653.373          2110.45923311327
507              2621960093696      14801378010.5217      13220116.3959402    248.156591292861              47554502173.2873          1.02294496708839
508              2617909968896      603900935.744084      5087082926.36105    154.412544868205              48214520821.4773          49079663.3872546
509              2615589732352      36961733433.9326      1546818453.32585    192.12279035394              30462538102.923          5.29631961310699
