#1.diskStellarLuminosity:SDSS_g:observed:z0.1000 #2.diskStellarLuminosity:SDSS_i:observed:z0.1000 #3.diskStellarLuminosity:SDSS_r:observed:z0.1000 #4.diskStellarLuminosity:SDSS_z:observed:z0.1000 #5.spheroidStellarLuminosity:SDSS_g:observed:z0.1000 #6.spheroidStellarLuminosity:SDSS_i:observed:z0.1000 #7.spheroidStellarLuminosity:SDSS_r:observed:z0.1000 #8.spheroidStellarLuminosity:SDSS_z:observed:z0.1000
output/run-v5/10909//bad not found
                                                                                                                
95382451.5730404        284470119.26391        205466017.956433        379427888.656078        49294143.4511011        186775538.423821        128058143.055946        256352542.562894        
2726282.22266507        4464558.94382596        3907332.32473913        4999078.69281771        39990676.0335649        136936225.473155        96356908.019859        182433345.118411        
15988857.374152        31566029.7386819        25698627.2824505        38374580.4995827        58663270.3556469        196567474.60459        139113156.662297        260269166.35469        
13608.0186967278        24052.207758686        20261.3727520028        26211.7514281867        8774230.2749877        23687591.4643245        17750214.0978027        28514841.1004163        
88843100.9403717        217198652.833662        163981508.953117        282647853.110336        41084061.2051586        131386340.061614        93591651.8055267        173900221.036962        
120077074.21585        241211209.637866        193737196.453605        300387979.767594        76128612.1920272        285232647.72409        196185875.088401        390523984.899029        
21743766.8954558        64617712.2137349        46963901.9251074        84215049.5358433        7903874.43016663        23800178.2731002        17301838.8525157        30008755.0632773        
155363154.706661        362289095.270747        278378597.56379        464001333.4192        49424711.0155039        175283495.084018        122181073.450596        236344034.616434        
20784119.0886642        44338524.1355093        34985414.5654022        55561015.8871216        125059938.509055        435514751.439903        304382872.579032        581118489.474686        
1256.20883188715        1029.9878378014        1115.39215216592        967.380664934284        22010367.8812928        45842282.557119        36501248.8450388        53539670.6425075        
31.4476643569935        35.9129098014856        34.2819565500514        36.5724324386209        17155624.5663674        46727287.4930831        35089512.4648838        55836616.6292471        
0        0        0        0        60146.7370315473        153749.26508024        117169.371347258        183343.029940424        
120817626.909758        270510132.348297        209930145.36716        344774108.586896        41892134.8523729        135907569.937881        96576185.8511305        180506975.34747        
0        0        0        0        8034676.49552984        19458945.1807748        15024850.6413964        22875906.4859389        
16914982.7453027        49866558.6420072        36301852.1246945        65836910.5363228        36939939.2301461        119043336.251387        85106193.9160281        155191034.290444        
90292642.6897947        230006157.696746        172797734.085239        299263278.368252        31537387.5037326        112437029.875482        78219662.9021893        152401338.733627        
205474782.347984        392847551.223836        318710176.543312        486929687.659403        41744460.3238546        148833797.761059        103701316.029856        201629850.386638        
232549648.432333        418125224.952733        347788188.037085        507616924.497979        31705137.7995362        105389456.558314        74742335.2227293        139689044.359493        
138181902.950971        321681145.630761        247331819.275215        412506936.885912        35356149.9866278        118977251.676094        84004518.2511636        158336521.161828        
90880133.9143366        127560240.156822        115723079.373791        142162408.159645        218097129.742034        774774636.209536        539722027.699488        1042573006.97992        
139.504237234641        96.5281619171016        109.17894285714        88.1624115751961        7528542.60832069        18123919.7987291        13999110.3382705        21272184.9613623        
103463557.172577        233564311.414943        182030260.033007        294898183.013424        17395106.102141        56822835.4944372        40384077.2207338        74499331.2957812        
228454845.836523        419649004.391806        345797667.120109        515069598.908071        34928229.0461762        119840809.606763        84225653.2858203        159219651.546852        
205151086.169066        401719659.105998        324451158.092527        498742358.695854        33565208.6479257        115033463.473071        80866221.223078        153045898.617412        
83066750.0132798        225313433.90893        167242077.85877        293865781.711142        21351375.778421        70395815.5166706        49975716.0724219        92165833.7595849        
0        0        0        0        21123165.2782965        49261789.220937        38223145.7194343        58886833.7424615        
223158262.988427        408981375.577477        337489462.390305        500012516.361914        35498180.9253024        122158583.439637        85742070.7428239        163206991.769635        
0        0        0        0        34413455.6600402        109653197.506578        78630737.1268944        142491500.224056        
0        0        0        0        0        0        0        0        
142007911.029645        265463093.174384        216835098.492301        326824226.396668        36381634.5362931        114111472.995994        82087448.8815964        148378631.236677        
569702.475527776        638652.655046942        614281.583294986        649291.625914009        41770686.0205893        116301457.808262        86377831.997336        142531699.445436        
100539577.251465        251370965.410968        190080312.3636        324801666.583454        37414217.8737129        128522557.168909        90248767.3539021        172335790.215256        
161279785.043513        357738429.129336        278781934.367132        453848205.676484        40125406.1365611        131426786.362231        93561697.3035726        172276469.336967        
9510.37625612192        8645.66200852659        8891.15856030773        8434.34246430653        14936676.549798        39809770.0646763        29994078.3535365        47705357.6675018        
158456835.433831        377492241.936966        288858207.201009        484352751.734633        55391671.7921387        200806276.901689        139242715.96054        272495195.057925        
177.497683916919        170.817370543272        172.319310134113        168.639952296115        7966978.33064683        20144599.9754666        15416421.9135059        23813245.357569        
295293.462955992        452036.101305751        396631.988591731        489192.429594045        13042012.4228868        36558750.5992603        27160507.2696821        44692833.7337111        
0        0        0        0        6322474.5964711        14817733.1793313        11531898.4512687        17295278.495056        
0        0        0        0        11561639.7714467        30142464.8999157        22908284.7304954        35684682.0636316        
537730.114101532        1280937.75519427        997684.964632231        1495177.09644913        16282934.9255385        47967358.7176281        35091392.1930345        59916676.7833736        
0        0        0        0        7425665.85952707        19878358.1007306        14954476.8558691        23768869.9314599        
0        0        0        0        7851776.22434824        17078612.6521175        13592104.3467655        19553646.8736685        
12063656.9441202        16693018.2516296        15245562.3838741        18653645.4894524        32419662.054824        101803101.947911        73271801.3220887        131394618.081492        
36416366.1148214        111036683.921672        80283004.4854935        146220256.747226        8917527.42610192        28749589.7228873        20502654.9944195        37362625.0367212        
149030460.295997        364020926.471745        277101301.600248        467978718.878961        34866099.6460711        120927158.605254        84767553.8057462        161631210.688158        
49438125.0183701        107755620.211624        84569350.5815645        133198120.496074        5497600.02133939        16974355.4111206        12242549.9669898        21713693.9031889        
