#1.mvir(z=0)    #2.firstZ
7.590700E+11   0.081000
7.587490E+11   0.085000
7.584270E+11   0.081000
7.582760E+11   0.081000
7.574250E+11   0.081000
7.573500E+11   0.085000
7.570280E+11   0.083000
7.568200E+11   0.081000
7.562910E+11   0.081000
7.549110E+11   0.087000
7.539470E+11   0.081000
7.527370E+11   0.081000
7.518480E+11   0.089000
7.502980E+11   0.081000
7.496930E+11   0.091000
7.484830E+11   0.085000
7.456090E+11   0.087000
7.452120E+11   0.081000
7.448530E+11   0.081000
7.444940E+11   0.089000
7.438890E+11   0.081000
7.430570E+11   0.081000
7.424520E+11   0.081000
7.412800E+11   0.081000
7.409960E+11   0.081000
7.405620E+11   0.081000
7.396160E+11   0.083000
7.395790E+11   0.081000
7.394460E+11   0.081000
7.386140E+11   0.081000
7.384630E+11   0.083000
7.382740E+11   0.081000
7.365541E+11   0.081000
7.350600E+11   0.087000
7.340390E+11   0.081000
7.340200E+11   0.081000
7.338500E+11   0.081000
7.319790E+11   0.081000
7.318270E+11   0.081000
7.317900E+11   0.081000
7.310140E+11   0.081000
7.309201E+11   0.081000
7.289350E+11   0.081000
7.272900E+11   0.092000
7.268170E+11   0.081000
7.265720E+11   0.081000
7.264770E+11   0.081000
7.260420E+11   0.081000
7.258720E+11   0.081000
7.257970E+11   0.081000
7.245680E+11   0.081000
7.239250E+11   0.081000
7.235470E+11   0.081000
7.234330E+11   0.081000
7.233770E+11   0.081000
7.230360E+11   0.081000
7.229230E+11   0.081000
7.220720E+11   0.081000
7.186310E+11   0.081000
7.179130E+11   0.081000
7.178370E+11   0.083000
7.173650E+11   0.081000
7.173460E+11   0.081000
7.168920E+11   0.083000
7.166460E+11   0.081000
7.162870E+11   0.081000
7.143780E+11   0.098000
7.142450E+11   0.081000
7.135460E+11   0.081000
7.134700E+11   0.081000
7.120710E+11   0.081000
7.108610E+11   0.081000
7.084790E+11   0.081000
7.079500E+11   0.081000
7.078360E+11   0.081000
7.053030E+11   0.081000
7.048120E+11   0.083000
7.029590E+11   0.083000
7.029210E+11   0.081000
7.022970E+11   0.081000
7.018240E+11   0.085000
7.011060E+11   0.089000
7.010311E+11   0.089000
7.004820E+11   0.081000
6.977980E+11   0.091000
6.972490E+11   0.081000
6.967960E+11   0.081000
6.966260E+11   0.083000
6.950750E+11   0.081000
6.939790E+11   0.083000
6.926740E+11   0.119000
6.925040E+11   0.081000
6.920690E+11   0.081000
6.896309E+11   0.081000
6.893280E+11   0.081000
6.884580E+11   0.081000
6.880610E+11   0.081000
6.879860E+11   0.081000
6.869650E+11   0.098000
6.864540E+11   0.081000
6.860760E+11   0.799000
6.849990E+11   0.091000
6.849800E+11   0.081000
6.849610E+11   0.081000
6.832970E+11   0.081000
6.826540E+11   0.081000
6.825980E+11   0.081000
6.806690E+11   0.081000
6.795350E+11   0.081000
6.791190E+11   0.081000
6.777390E+11   0.081000
6.775690E+11   0.081000
6.774180E+11   0.081000
6.773230E+11   0.081000
6.772850E+11   0.081000
6.771150E+11   0.081000
6.766050E+11   0.083000
6.754520E+11   0.081000
6.748281E+11   0.081000
6.747900E+11   0.085000
6.740340E+11   0.081000
6.727670E+11   0.081000
6.716520E+11   0.081000
6.715380E+11   0.083000
6.705550E+11   0.081000
6.700820E+11   0.081000
6.698739E+11   0.081000
6.691370E+11   0.081000
6.683429E+11   0.081000
6.680780E+11   0.081000
6.667740E+11   0.081000
6.659990E+11   0.081000
6.658660E+11   0.081000
6.654130E+11   0.081000
6.639760E+11   0.081000
6.638250E+11   0.081000
6.636360E+11   0.085000
6.635030E+11   0.081000
6.631250E+11   0.081000
6.615560E+11   0.081000
6.613860E+11   0.081000
6.605350E+11   0.081000
6.602330E+11   0.083000
6.601000E+11   0.130000
6.597790E+11   0.081000
6.588340E+11   0.081000
6.563569E+11   0.081000
6.556390E+11   0.081000
6.549960E+11   0.081000
6.541830E+11   0.081000
6.534079E+11   0.081000
6.524060E+11   0.081000
6.524060E+11   0.081000
6.505910E+11   0.089000
6.505340E+11   0.083000
6.501180E+11   0.087000
6.499480E+11   0.083000
6.498720E+11   0.130000
6.492680E+11   0.081000
6.490220E+11   0.081000
6.481900E+11   0.081000
6.479630E+11   0.081000
6.477930E+11   0.081000
6.477930E+11   0.083000
6.471500E+11   0.081000
6.468670E+11   0.085000
6.468290E+11   0.081000
6.467530E+11   0.081000
6.463559E+11   0.083000
6.453730E+11   0.081000
6.447870E+11   0.081000
6.444280E+11   0.081000
6.440870E+11   0.081000
6.439550E+11   0.081000
6.437660E+11   0.089000
6.429721E+11   0.087000
6.420270E+11   0.081000
6.401740E+11   0.081000
6.390960E+11   0.081000
6.379430E+11   0.081000
6.378860E+11   0.081000
6.369980E+11   0.081000
6.364310E+11   0.081000
6.360720E+11   0.089000
6.360530E+11   0.081000
6.360150E+11   0.081000
6.360150E+11   0.081000
6.357880E+11   0.081000
6.356370E+11   0.081000
6.351070E+11   0.081000
6.330280E+11   0.081000
6.329330E+11   0.081000
6.329140E+11   0.081000
6.315530E+11   0.081000
6.313260E+11   0.081000
6.312510E+11   0.089000
6.308160E+11   0.081000
6.294920E+11   0.081000
6.291710E+11   0.081000
6.291330E+11   0.081000
6.291140E+11   0.081000
6.288690E+11   0.085000
6.288120E+11   0.081000
6.281500E+11   0.081000
6.269210E+11   0.083000
6.263920E+11   0.085000
6.255220E+11   0.081000
6.254660E+11   0.081000
6.241610E+11   0.081000
6.233290E+11   0.081000
6.231590E+11   0.081000
6.227050E+11   0.081000
6.226300E+11   0.081000
6.224790E+11   0.081000
6.224790E+11   0.089000
6.219490E+11   0.081000
6.217980E+11   0.081000
6.216090E+11   0.081000
6.214010E+11   0.085000
6.212120E+11   0.091000
6.210420E+11   0.081000
6.209470E+11   0.081000
6.208340E+11   0.081000
6.205500E+11   0.083000
6.199260E+11   0.081000
6.198510E+11   0.081000
6.197750E+11   0.081000
6.196810E+11   0.083000
6.196050E+11   0.081000
6.192460E+11   0.083000
6.192080E+11   0.081000
6.184330E+11   0.081000
6.183760E+11   0.081000
6.178090E+11   0.081000
6.177900E+11   0.081000
6.174310E+11   0.081000
6.174120E+11   0.081000
6.173550E+11   0.081000
6.171280E+11   0.207000
6.165420E+11   0.081000
6.163150E+11   0.081000
6.155210E+11   0.081000
6.154840E+11   0.081000
6.154840E+11   0.081000
6.151810E+11   0.081000
6.150300E+11   0.091000
6.138200E+11   0.085000
6.138200E+11   0.081000
6.132910E+11   0.081000
6.132530E+11   0.081000
6.127420E+11   0.081000
6.123640E+11   0.087000
6.116840E+11   0.085000
6.116080E+11   0.081000
6.109840E+11   0.083000
6.107950E+11   0.081000
6.107760E+11   0.081000
6.106820E+11   0.081000
6.106060E+11   0.081000
6.073920E+11   0.081000
6.072220E+11   0.081000
6.064660E+11   0.085000
6.062390E+11   0.085000
6.060690E+11   0.081000
6.057850E+11   0.081000
6.052370E+11   0.081000
6.049340E+11   0.081000
6.044240E+11   0.081000
6.040460E+11   0.081000
6.038570E+11   0.766000
6.034030E+11   0.081000
6.027410E+11   0.089000
6.012100E+11   0.081000
6.009080E+11   0.081000
6.007750E+11   0.081000
6.007180E+11   0.092000
6.007000E+11   0.081000
6.003030E+11   0.081000
5.994900E+11   0.207000
5.991300E+11   0.081000
5.988660E+11   0.081000
5.988660E+11   0.081000
5.985630E+11   0.081000
5.984120E+11   0.087000
5.984120E+11   0.081000
5.979020E+11   0.081000
5.976750E+11   0.081000
5.966350E+11   0.087000
5.957280E+11   0.081000
5.956140E+11   0.081000
5.951040E+11   0.081000
5.937800E+11   0.087000
5.932130E+11   0.083000
5.929110E+11   0.081000
5.928730E+11   0.081000
5.926650E+11   0.081000
5.923060E+11   0.083000
5.913040E+11   0.081000
5.903210E+11   0.171000
5.903020E+11   0.081000
5.903020E+11   0.081000
5.897910E+11   0.081000
5.879010E+11   0.092000
5.876360E+11   0.081000
5.868040E+11   0.081000
5.863500E+11   0.085000
5.857450E+11   0.081000
5.853480E+11   0.085000
5.850080E+11   0.081000
5.844980E+11   0.081000
5.841760E+11   0.081000
5.829100E+11   0.085000
5.828720E+11   0.081000
5.828720E+11   0.081000
5.825690E+11   0.081000
5.822290E+11   0.087000
5.818130E+11   0.081000
5.815300E+11   0.081000
5.814920E+11   0.085000
5.812080E+11   0.081000
5.802060E+11   0.081000
5.797520E+11   0.085000
5.787500E+11   0.081000
5.786180E+11   0.081000
5.783720E+11   0.081000
5.782020E+11   0.083000
5.781270E+11   0.081000
5.779000E+11   0.081000
5.776920E+11   0.083000
5.771440E+11   0.083000
5.769170E+11   0.081000
5.767280E+11   0.081000
5.763680E+11   0.081000
5.760280E+11   0.083000
5.755370E+11   0.081000
5.754800E+11   0.098000
5.751580E+11   0.083000
5.735330E+11   0.092000
5.730410E+11   0.081000
5.729840E+11   0.081000
5.722850E+11   0.083000
5.719260E+11   0.081000
5.712070E+11   0.081000
5.711880E+11   0.081000
5.711320E+11   0.081000
5.707720E+11   0.081000
5.705460E+11   0.081000
5.703190E+11   0.081000
5.698840E+11   0.081000
5.684470E+11   0.081000
5.684090E+11   0.098000
5.674260E+11   0.081000
5.673510E+11   0.081000
5.664620E+11   0.081000
5.656300E+11   0.081000
5.651760E+11   0.085000
5.647600E+11   0.081000
5.646090E+11   0.087000
5.643070E+11   0.081000
5.641740E+11   0.087000
5.633990E+11   0.081000
5.630400E+11   0.081000
5.627190E+11   0.081000
5.626240E+11   0.081000
5.620000E+11   0.081000
5.619810E+11   0.081000
5.619250E+11   0.081000
5.616220E+11   0.081000
5.614140E+11   0.081000
5.610550E+11   0.081000
5.610360E+11   0.081000
5.600720E+11   0.081000
5.595620E+11   0.081000
5.593160E+11   0.081000
5.582950E+11   0.081000
5.580680E+11   0.081000
5.576140E+11   0.081000
5.569530E+11   0.092000
5.566310E+11   0.081000
5.564610E+11   0.081000
5.563670E+11   0.081000
5.561770E+11   0.081000
5.560260E+11   0.083000
5.547410E+11   0.081000
5.534360E+11   0.081000
5.532090E+11   0.081000
5.528500E+11   0.081000
5.524910E+11   0.081000
5.524910E+11   0.081000
5.522830E+11   0.081000
5.521510E+11   0.081000
5.519990E+11   0.085000
5.511860E+11   0.087000
5.497500E+11   0.092000
5.494850E+11   0.081000
5.494660E+11   0.085000
5.491820E+11   0.081000
5.490120E+11   0.081000
5.475190E+11   0.081000
5.470270E+11   0.089000
5.454010E+11   0.087000
5.442670E+11   0.081000
5.436430E+11   0.081000
5.433410E+11   0.081000
5.426790E+11   0.081000
5.417900E+11   0.081000
5.415820E+11   0.083000
5.411480E+11   0.081000
5.410720E+11   0.081000
5.397680E+11   0.089000
5.389170E+11   0.081000
5.373290E+11   0.081000
5.373100E+11   0.081000
5.372340E+11   0.081000
5.361940E+11   0.089000
5.357970E+11   0.083000
5.355520E+11   0.081000
5.346820E+11   0.081000
5.346060E+11   0.085000
5.344740E+11   0.081000
5.343040E+11   0.081000
5.339640E+11   0.081000
5.333960E+11   0.091000
5.325460E+11   0.081000
5.319600E+11   0.081000
5.318460E+11   0.081000
5.316950E+11   0.081000
5.312030E+11   0.081000
5.305980E+11   0.081000
5.302390E+11   0.081000
5.294830E+11   0.111000
5.290670E+11   0.089000
5.288780E+11   0.098000
5.288780E+11   0.081000
5.286700E+11   0.085000
5.274790E+11   0.083000
5.272140E+11   0.081000
5.271580E+11   0.081000
5.269120E+11   0.081000
5.267980E+11   0.087000
5.259100E+11   0.081000
5.251730E+11   0.081000
5.250780E+11   0.953000
5.248700E+11   0.087000
5.242840E+11   0.081000
5.241900E+11   0.083000
5.239060E+11   0.083000
5.231120E+11   0.081000
5.229980E+11   0.081000
5.214670E+11   0.089000
5.201060E+11   0.085000
5.198030E+11   0.081000
5.191980E+11   0.081000
5.171570E+11   0.081000
5.170430E+11   0.081000
5.168540E+11   0.081000
5.165710E+11   0.081000
5.164760E+11   0.083000
5.164380E+11   0.091000
5.163250E+11   0.089000
5.163060E+11   0.085000
5.161740E+11   0.081000
5.158520E+11   0.087000
5.154740E+11   0.081000
5.150390E+11   0.081000
5.142260E+11   0.081000
5.140750E+11   0.081000
5.132430E+11   0.081000
5.132050E+11   0.081000
5.127710E+11   0.098000
5.127330E+11   0.081000
5.122220E+11   0.081000
5.114850E+11   0.085000
5.113910E+11   0.085000
5.112960E+11   0.081000
5.107290E+11   0.083000
5.105590E+11   0.081000
5.102940E+11   0.091000
5.102370E+11   0.081000
5.102000E+11   0.081000
5.100480E+11   0.081000
5.098780E+11   0.081000
5.093870E+11   0.081000
5.092160E+11   0.083000
5.090270E+11   0.081000
5.084980E+11   0.083000
5.083470E+11   0.087000
5.077040E+11   0.081000
5.067590E+11   0.081000
5.066080E+11   0.081000
5.065510E+11   0.081000
5.064370E+11   0.091000
5.064000E+11   0.081000
5.064000E+11   0.081000
5.057950E+11   0.085000
5.056240E+11   0.081000
5.054920E+11   0.085000
5.053410E+11   0.085000
5.051520E+11   0.087000
5.050950E+11   0.083000
5.047930E+11   0.085000
5.045660E+11   0.081000
5.043580E+11   0.081000
5.041310E+11   0.081000
5.040170E+11   0.085000
5.037910E+11   0.081000
5.036200E+11   0.092000
5.036200E+11   0.081000
5.033560E+11   0.081000
5.031860E+11   0.081000
5.031670E+11   0.081000
5.030530E+11   0.393000
5.026940E+11   0.081000
5.025240E+11   0.081000
5.024480E+11   0.083000
5.023350E+11   0.352000
5.021460E+11   0.085000
5.013900E+11   0.083000
5.012190E+11   0.081000
5.010490E+11   0.081000
5.007850E+11   0.085000
5.007660E+11   0.141000
5.006520E+11   0.081000
5.006520E+11   0.081000
5.006520E+11   0.098000
5.005010E+11   0.081000
4.997640E+11   0.087000
4.996500E+11   0.081000
4.989890E+11   0.087000
4.983840E+11   0.081000
4.976650E+11   0.091000
4.971740E+11   0.081000
4.969280E+11   0.081000
4.967770E+11   0.081000
4.961910E+11   0.081000
4.961720E+11   0.085000
4.958130E+11   0.085000
4.952080E+11   0.089000
4.952080E+11   0.081000
4.950000E+11   0.081000
4.949620E+11   0.098000
4.947540E+11   0.091000
4.937330E+11   0.081000
4.936190E+11   0.081000
4.933170E+11   0.081000
4.923720E+11   0.081000
4.918990E+11   0.081000
4.918420E+11   0.352000
4.918050E+11   0.081000
4.917860E+11   0.083000
4.913510E+11   0.081000
4.911240E+11   0.081000
4.907460E+11   0.081000
4.901220E+11   0.081000
4.899520E+11   0.081000
4.892900E+11   0.081000
4.889500E+11   0.081000
4.888550E+11   0.081000
4.885910E+11   0.087000
4.883640E+11   0.081000
4.882500E+11   0.081000
4.873620E+11   0.081000
4.872290E+11   0.081000
4.872110E+11   0.081000
4.871350E+11   0.081000
4.870780E+11   0.085000
4.868890E+11   0.081000
4.868700E+11   0.081000
4.865870E+11   0.083000
4.865870E+11   0.089000
4.860200E+11   0.081000
4.860010E+11   0.207000
4.859440E+11   0.089000
4.852630E+11   0.081000
4.846960E+11   0.081000
4.841100E+11   0.081000
4.837510E+11   0.081000
4.837320E+11   0.081000
4.836380E+11   0.081000
4.832970E+11   0.083000
4.832970E+11   0.081000
4.832400E+11   0.087000
4.829760E+11   0.081000
4.826920E+11   0.083000
4.825030E+11   0.081000
4.823140E+11   0.081000
4.822200E+11   0.081000
4.822010E+11   0.081000
4.821820E+11   0.081000
4.818230E+11   0.081000
4.815960E+11   0.083000
4.810470E+11   0.081000
4.806880E+11   0.081000
4.806690E+11   0.091000
4.806500E+11   0.081000
4.801400E+11   0.081000
4.796480E+11   0.081000
4.788920E+11   0.081000
4.787790E+11   0.081000
4.787600E+11   0.081000
4.784010E+11   0.085000
4.783250E+11   0.081000
4.780040E+11   0.081000
4.773230E+11   0.081000
4.770580E+11   0.083000
4.765670E+11   0.081000
4.764910E+11   0.081000
4.764160E+11   0.081000
4.762450E+11   0.081000
4.760000E+11   0.091000
4.759810E+11   0.081000
4.755460E+11   0.081000
4.748840E+11   0.083000
4.741090E+11   0.081000
4.724640E+11   0.087000
4.722750E+11   0.083000
4.720860E+11   0.091000
4.718030E+11   0.081000
4.701390E+11   0.081000
4.701390E+11   0.089000
4.701010E+11   0.085000
4.687020E+11   0.085000
4.684940E+11   0.087000
4.679460E+11   0.081000
4.673600E+11   0.081000
4.672650E+11   0.081000
4.672470E+11   0.081000
4.671330E+11   0.081000
4.662070E+11   0.081000
4.660740E+11   0.081000
4.657530E+11   0.087000
4.653180E+11   0.089000
4.652240E+11   0.081000
4.649400E+11   0.081000
4.648640E+11   0.081000
4.645810E+11   0.081000
4.638440E+11   0.085000
4.633330E+11   0.081000
4.631250E+11   0.081000
4.627280E+11   0.081000
4.620290E+11   0.087000
4.618580E+11   0.083000
4.617450E+11   0.081000
4.617070E+11   0.083000
4.614050E+11   0.081000
4.606490E+11   0.098000
4.605540E+11   0.081000
4.605160E+11   0.087000
4.603650E+11   0.081000
4.601000E+11   0.081000
4.598920E+11   0.092000
4.597220E+11   0.092000
4.595710E+11   0.081000
4.593250E+11   0.081000
4.593060E+11   0.083000
4.592310E+11   0.081000
4.590040E+11   0.081000
4.588340E+11   0.085000
4.578320E+11   0.081000
4.565840E+11   0.081000
4.563380E+11   0.089000
4.560360E+11   0.081000
4.558840E+11   0.085000
4.558650E+11   0.092000
4.556760E+11   0.081000
4.552610E+11   0.081000
4.547690E+11   0.089000
4.545990E+11   0.081000
4.544480E+11   0.081000
4.539750E+11   0.081000
4.539750E+11   0.087000
4.537670E+11   0.085000
4.537670E+11   0.085000
4.535210E+11   0.081000
4.530300E+11   0.081000
4.522920E+11   0.081000
4.522730E+11   0.081000
4.517250E+11   0.081000
4.517250E+11   0.087000
4.515740E+11   0.081000
4.514230E+11   0.081000
4.513850E+11   0.081000
4.506670E+11   0.085000
4.497970E+11   0.098000
4.492300E+11   0.098000
4.487190E+11   0.081000
4.486810E+11   0.081000
4.484360E+11   0.089000
4.483790E+11   0.081000
4.480950E+11   0.081000
4.479630E+11   0.081000
4.470370E+11   0.081000
4.468100E+11   0.081000
4.466020E+11   0.081000
4.461480E+11   0.081000
4.457890E+11   0.098000
4.452220E+11   0.081000
4.443330E+11   0.081000
4.434640E+11   0.081000
4.431990E+11   0.085000
4.426510E+11   0.081000
4.425560E+11   0.085000
4.424240E+11   0.089000
4.420080E+11   0.081000
4.413650E+11   0.081000
4.412330E+11   0.083000
4.411570E+11   0.081000
4.411380E+11   0.081000
4.404580E+11   0.081000
4.399280E+11   0.081000
4.396260E+11   0.081000
4.395880E+11   0.089000
4.393990E+11   0.089000
4.393610E+11   0.087000
4.391910E+11   0.087000
4.391530E+11   0.081000
4.377350E+11   0.081000
4.374330E+11   0.081000
4.368090E+11   0.087000
4.362230E+11   0.085000
4.361090E+11   0.098000
4.360340E+11   0.081000
4.359960E+11   0.081000
4.356370E+11   0.081000
4.349940E+11   0.083000
4.348810E+11   0.081000
4.345970E+11   0.091000
4.343510E+11   0.089000
4.343320E+11   0.081000
4.343130E+11   0.089000
4.342760E+11   0.081000
4.337460E+11   0.081000
4.337270E+11   0.085000
4.336330E+11   0.905000
4.336140E+11   0.081000
4.332360E+11   0.081000
4.323660E+11   0.081000
4.322150E+11   0.083000
4.319310E+11   0.087000
4.319310E+11   0.083000
4.318750E+11   0.081000
4.313830E+11   0.083000
4.311180E+11   0.089000
4.310050E+11   0.081000
4.308540E+11   0.092000
4.306650E+11   0.092000
4.304190E+11   0.081000
4.300030E+11   0.091000
4.298520E+11   0.081000
4.296630E+11   0.083000
4.295490E+11   0.081000
4.289820E+11   0.081000
4.289440E+11   0.083000
4.287930E+11   0.081000
4.274510E+11   0.091000
4.273370E+11   0.081000
4.273180E+11   0.081000
4.272240E+11   0.081000
4.269590E+11   0.087000
4.266380E+11   0.130000
4.265430E+11   0.081000
4.259570E+11   0.083000
4.256550E+11   0.085000
4.252390E+11   0.081000
4.249740E+11   0.083000
4.248980E+11   0.081000
4.248420E+11   0.081000
4.248040E+11   0.081000
4.247470E+11   0.087000
4.244070E+11   0.081000
4.243120E+11   0.081000
4.242370E+11   0.081000
4.239720E+11   0.081000
4.235370E+11   0.098000
4.233290E+11   0.081000
4.230080E+11   0.083000
4.228950E+11   0.081000
4.228000E+11   0.081000
4.227620E+11   0.081000
4.224970E+11   0.083000
4.224410E+11   0.081000
4.217220E+11   0.087000
4.212880E+11   0.081000
4.203420E+11   0.083000
4.202670E+11   0.089000
4.201150E+11   0.081000
4.194540E+11   0.081000
4.191130E+11   0.083000
4.190380E+11   0.081000
4.189620E+11   0.083000
4.187540E+11   0.081000
4.187350E+11   0.081000
4.186790E+11   0.081000
4.181680E+11   0.081000
4.175060E+11   0.081000
4.173360E+11   0.103000
4.169960E+11   0.081000
4.169020E+11   0.085000
4.166750E+11   0.081000
4.163910E+11   0.085000
4.156730E+11   0.083000
4.156350E+11   0.081000
4.156350E+11   0.081000
4.154840E+11   0.081000
4.150680E+11   0.092000
4.149540E+11   0.081000
4.148790E+11   0.081000
4.148600E+11   0.081000
4.148600E+11   0.083000
4.144820E+11   0.085000
4.134420E+11   0.089000
4.134230E+11   0.083000
4.129500E+11   0.081000
4.128750E+11   0.085000
4.125340E+11   0.089000
4.124970E+11   0.081000
4.122510E+11   0.087000
4.120810E+11   0.092000
4.119860E+11   0.081000
4.118730E+11   0.081000
4.117970E+11   0.092000
4.114570E+11   0.081000
4.114570E+11   0.081000
4.114190E+11   0.081000
4.111920E+11   0.083000
4.108330E+11   0.081000
4.106060E+11   0.081000
4.102850E+11   0.087000
4.101520E+11   0.081000
4.100010E+11   0.081000
4.099060E+11   0.081000
4.092830E+11   0.081000
4.082430E+11   0.089000
4.082050E+11   0.081000
4.080730E+11   0.081000
4.078650E+11   0.083000
4.077130E+11   0.091000
4.073350E+11   0.087000
4.070520E+11   0.085000
4.064660E+11   0.098000
4.062770E+11   0.081000
4.056150E+11   0.081000
4.054640E+11   0.081000
4.053880E+11   0.081000
4.052180E+11   0.081000
4.051990E+11   0.081000
4.051420E+11   0.083000
4.049340E+11   0.081000
4.047640E+11   0.081000
4.046510E+11   0.081000
4.045750E+11   0.085000
4.043860E+11   0.087000
4.042350E+11   0.081000
4.037810E+11   0.087000
4.037620E+11   0.089000
4.031380E+11   0.081000
4.027790E+11   0.091000
4.026660E+11   0.085000
4.025330E+11   0.081000
4.018340E+11   0.124000
4.011340E+11   0.098000
4.008130E+11   0.083000
4.008130E+11   0.089000
4.004730E+11   0.089000
4.004350E+11   0.081000
4.002460E+11   0.083000
4.001890E+11   0.081000
4.000380E+11   0.085000
3.998490E+11   0.085000
3.998490E+11   0.098000
3.997730E+11   0.081000
3.997540E+11   0.081000
3.995840E+11   0.081000
3.993950E+11   0.091000
3.987900E+11   0.098000
3.982230E+11   0.081000
3.980910E+11   0.087000
3.979770E+11   0.083000
3.968810E+11   0.081000
3.966920E+11   0.081000
3.965590E+11   0.081000
3.963700E+11   0.083000
3.958790E+11   0.087000
3.957650E+11   0.081000
3.951220E+11   0.091000
3.947820E+11   0.081000
3.947070E+11   0.089000
3.946500E+11   0.085000
3.940070E+11   0.089000
3.937610E+11   0.081000
3.935160E+11   0.081000
3.934210E+11   0.083000
3.926840E+11   0.081000
3.926270E+11   0.089000
3.926080E+11   0.081000
3.924950E+11   0.081000
3.923060E+11   0.089000
3.920980E+11   0.089000
3.918330E+11   0.098000
3.917010E+11   0.089000
3.916250E+11   0.083000
3.913600E+11   0.098000
3.911150E+11   0.081000
3.909630E+11   0.081000
3.908690E+11   0.081000
3.908500E+11   0.081000
3.906040E+11   0.081000
3.904720E+11   0.081000
3.902450E+11   0.083000
3.899420E+11   0.089000
3.897530E+11   0.083000
3.895260E+11   0.081000
3.894890E+11   0.092000
3.893560E+11   0.089000
3.892620E+11   0.081000
3.892430E+11   0.081000
3.892050E+11   0.081000
3.889590E+11   0.081000
3.885810E+11   0.083000
3.884110E+11   0.081000
3.883350E+11   0.081000
3.880900E+11   0.087000
3.877870E+11   0.087000
3.872200E+11   0.092000
3.871630E+11   0.081000
3.870500E+11   0.087000
3.868420E+11   0.161000
3.867850E+11   0.081000
3.864830E+11   0.081000
3.861610E+11   0.081000
3.860860E+11   0.838000
3.860480E+11   0.081000
3.856510E+11   0.081000
3.846300E+11   0.085000
3.843650E+11   0.083000
3.843280E+11   0.081000
3.841950E+11   0.098000
3.841570E+11   0.081000
3.836660E+11   0.081000
3.830040E+11   0.081000
3.829100E+11   0.081000
3.824750E+11   0.081000
3.824560E+11   0.207000
3.818700E+11   0.083000
3.818700E+11   0.081000
3.818510E+11   0.081000
3.818320E+11   0.083000
3.816240E+11   0.098000
3.813400E+11   0.081000
3.813400E+11   0.081000
3.813220E+11   0.081000
3.805840E+11   0.087000
3.805650E+11   0.081000
3.802820E+11   0.081000
3.799040E+11   0.091000
3.796580E+11   0.081000
3.796580E+11   0.081000
3.796580E+11   0.087000
3.793740E+11   0.083000
3.788830E+11   0.087000
3.788070E+11   0.081000
3.786940E+11   0.081000
3.785610E+11   0.098000
3.777300E+11   0.083000
3.773700E+11   0.083000
3.772000E+11   0.085000
3.769540E+11   0.083000
3.769170E+11   0.085000
3.767840E+11   0.081000
3.763870E+11   0.081000
3.763490E+11   0.081000
3.763310E+11   0.085000
3.762360E+11   0.081000
3.761980E+11   0.081000
3.759520E+11   0.081000
3.755550E+11   0.087000
3.752530E+11   0.089000
3.752150E+11   0.081000
3.749320E+11   0.083000
3.745350E+11   0.081000
3.745160E+11   0.091000
3.744970E+11   0.081000
3.741190E+11   0.098000
3.737780E+11   0.081000
3.737030E+11   0.091000
3.735890E+11   0.083000
3.735140E+11   0.081000
3.733810E+11   0.081000
3.733430E+11   0.081000
3.731540E+11   0.087000
3.727570E+11   0.081000
3.725680E+11   0.087000
3.721710E+11   0.092000
3.721340E+11   0.119000
3.713020E+11   0.083000
3.711500E+11   0.081000
3.710940E+11   0.087000
3.710750E+11   0.087000
3.706400E+11   0.207000
3.705270E+11   0.087000
3.702620E+11   0.081000
3.702430E+11   0.087000
3.699590E+11   0.091000
3.699410E+11   0.081000
3.695810E+11   0.081000
3.694680E+11   0.081000
3.694680E+11   0.081000
3.694490E+11   0.081000
3.693920E+11   0.087000
3.693730E+11   0.083000
3.692790E+11   0.081000
3.689390E+11   0.103000
3.687120E+11   0.081000
3.686740E+11   0.081000
3.685790E+11   0.092000
3.682200E+11   0.081000
3.678800E+11   0.081000
3.677290E+11   0.089000
3.675770E+11   0.081000
3.673320E+11   0.081000
3.672180E+11   0.081000
3.665940E+11   0.081000
3.662920E+11   0.081000
3.662920E+11   0.081000
3.658380E+11   0.089000
3.655730E+11   0.083000
3.652520E+11   0.081000
3.652520E+11   0.091000
3.650630E+11   0.081000
3.647420E+11   0.081000
3.646280E+11   0.092000
3.644770E+11   0.081000
3.641180E+11   0.081000
3.639850E+11   0.081000
3.638530E+11   0.081000
3.637210E+11   0.081000
3.630400E+11   0.081000
3.629460E+11   0.083000
3.628320E+11   0.083000
3.625480E+11   0.092000
3.623590E+11   0.081000
3.620190E+11   0.087000
3.614330E+11   0.085000
3.613010E+11   0.081000
3.611870E+11   0.081000
3.608470E+11   0.091000
3.608090E+11   0.137000
3.602990E+11   0.098000
3.602610E+11   0.081000
3.602610E+11   0.098000
3.601480E+11   0.878000
3.599210E+11   0.081000
3.596180E+11   0.081000
3.595240E+11   0.092000
3.592970E+11   0.081000
3.592400E+11   0.087000
3.587490E+11   0.081000
3.585970E+11   0.081000
3.584650E+11   0.081000
3.583330E+11   0.081000
3.582000E+11   0.087000
3.580680E+11   0.081000
3.579550E+11   0.081000
3.578790E+11   0.098000
3.578790E+11   0.103000
3.578410E+11   0.083000
3.577650E+11   0.098000
3.576520E+11   0.098000
3.575950E+11   0.081000
3.572740E+11   0.087000
3.572550E+11   0.085000
3.570280E+11   0.083000
3.569530E+11   0.081000
3.566880E+11   0.081000
3.566500E+11   0.087000
