0 0.1 0
0.1 0.2 7
0.2 0.3 203
0.3 0.4 2340
0.4 0.5 3553
0.5 0.6 10566
0.6 0.7 10393
0.7 0.8 224
0.8 0.9 200
0.9 1 186
1 1.1 165
1.1 1.2 160
1.2 1.3 127
1.3 1.4 117
1.4 1.5 105
1.5 1.6 99
1.6 1.7 78
1.7 1.8 98
1.8 1.9 82
1.9 2 79
2 2.1 76
2.1 2.2 60
2.2 2.3 37
2.3 2.4 35
2.4 2.5 23
2.5 2.6 19
2.6 2.7 7
2.7 2.8 1
2.8 2.9 0
2.9 3 0
3 3.1 0
3.1 3.2 0
3.2 3.3 0
3.3 3.4 0
3.4 3.5 0
3.5 3.6 0
3.6 3.7 0
3.7 3.8 1
3.8 3.9 0
3.9 4 0
4 4.1 0
4.1 4.2 0
4.2 4.3 0
4.3 4.4 0
4.4 4.5 0
4.5 4.6 0
4.6 4.7 0
4.7 4.8 0
4.8 4.9 0
4.9 5 0
