#1.diskStellarLuminosity:SDSS_g:observed:z0.1000 #2.diskStellarLuminosity:SDSS_i:observed:z0.1000 #3.diskStellarLuminosity:SDSS_r:observed:z0.1000 #4.diskStellarLuminosity:SDSS_z:observed:z0.1000 #5.spheroidStellarLuminosity:SDSS_g:observed:z0.1000 #6.spheroidStellarLuminosity:SDSS_i:observed:z0.1000 #7.spheroidStellarLuminosity:SDSS_r:observed:z0.1000 #8.spheroidStellarLuminosity:SDSS_z:observed:z0.1000
                                                                                                                
10462258897.793        7235470637.92048        13918807666.7833        6758649245.59219        7678414349.25147        5091559136.22932        10764571200.7154        5064967547.82949        
0        0        0        0        872150200.753808        600310631.135112        1165829009.42903        554105315.260773        
16216644.8686905        11919372.0441733        19902896.5717269        10584287.6922738        925950001.497671        632963493.199818        1268749587.71539        597038582.180338        
0        0        0        0        655337221.839325        439684146.661251        892081147.293921        421305349.81056        
0        0        0        0        824123837.161301        570570645.601247        1134505358.51948        536871316.419652        
3671159340.52421        2601433612.25129        4822606255.34394        2330618603.40089        2873374038.47389        1993575730.72818        3877382167.41044        1870408610.1468        
5592034579.55859        4369176459.66853        7597529001.65792        4008978124.36532        3569514414.52398        2539574237.25212        4807077526.33301        2296858176.82809        
930712399.096064        633118837.209488        1205747379.19331        596837082.778344        351861247.906339        239434644.083137        462426562.727828        224388252.257455        
3231218822.45234        2468616350.5222        4235616121.33099        2190755004.24622        1486314648.35309        996468285.702908        1961011250.57253        937212350.045126        
0        0        0        0        4445578763.29125        2934717113.16131        6235262169.91152        2880534819.9435        
0        0        0        0        541800326.927489        375791702.198101        739057910.447545        357562142.084976        
0        0        0        0        983543932.07317        694413492.013503        1330403812.57167        644452684.576358        
0        0        0        0        162852551.65672        137278481.78409        188505972.076638        115485077.976739        
0        0        0        0        861648822.481059        580374530.249591        1160766853.14627        559006532.300778        
0        0        0        0        419830164.633375        294630988.248926        567855926.433689        278613289.447734        
0        0        0        0        688989327.133558        473686583.091908        947351593.084486        448842843.378131        
2836681374.36141        2122619364.09576        3763924593.7926        1919160406.00067        1588421751.82525        1119884224.39951        2092410763.02498        1012051077.47681        
887658779.327542        618633654.827938        1191106543.03368        575237113.632557        452706262.303761        312832440.242435        608734634.567068        294867410.866813        
2033135446.55108        1636020998.32591        2685914552.73959        1437346680.57374        1318158883.41602        923992394.599186        1828110242.12582        857347491.45771        
0        0        0        0        193234614.685011        128786645.053559        266271963.991745        122614117.139332        
0        0        0        0        5119100377.15929        3516244268.20421        6915589678.63282        3244524988.69616        
0        0        0        0        280208977.328166        197189705.686091        381726863.260565        185615691.329571        
