#2.nodeMass    #3.spheroidStellarMass    #4.spheroidGasMass    #5.diskStellarMass      #6.diskGasMass
1258362430904.36    35927126732.8896    3.50933576453436e-13    14494967250.7343      2118595409.49107
1244906367366.27    35154479337.8216    1.53148426832073e-15    42978791524.4824      -4.22390581810761e-32
1258420191396.49    36538151755.1338    1.00579757291816e-12    2972121918.1181      112540166.75974
1256624291568.64    32576434450.9272    3.98129374776146e-08    11973894669.2904      3074694020.61029
1258747497229.21    23825673515.2737    1.3239469720322e-15    16785695009.0971      663073440.409097
1251189708232.39    20671588022.1639    75.3994039646    6978426061.26169      5899748952.9791
1261112737751.52    44356458946.2197    4.78683079713552e-16    29851540959.1186      23493.6906924397
1240841609716.63    52595682535.5115    1.41314313475239e-17    14436901316.9233      43666148.5597445
821406377074.093    19016078808.3143    2.53743458160565e-25    18047758007.6206      94510130.8536725
1253796494513.73    26282326031.5387    6.01625278252835e-32    25093031103.8087      -5.09545834294646e-32
956108364947.463    38971223032.5578    1877276.04746417    665524044.482946      2850096251.98816
1201138310787.21    33831265794.9899    5.10276426153489e-07    13509116587.3578      1710449964.58776
842599382770.936    10634263646.4555    274287978.378487    501590.176493354      174096333.876547
1241049578896.18    27460254257.681    3.8497008574674e-18    31066402511.8376      1.46150278892691e-09
1217716174917.46    12842819117.4046    6.43466846701597e-15    15984194188.5512      2881159991.01216
1233974765590.6    27028972064.8176    1.21444941781496e-14    13632449196.5723      891752348.893346
1219876567179.1    20941928579.8016    1.39854980596264e-22    25786610587.5625      -3.86072818362027e-31
1190720314331.08    26638632583.2737    6785.10412341051    34904571909.2434      69273959.6450121
1238905986163.44    26617515115.8285    2009.27321816628    36327306951.8138      83367611.0640835
1234013570918.85    23975465847.3985    4.73172399100256e-21    29227204285.566      1.20688197404074e-19
1234608390506.59    6030896967.24503    2.79512021260682e-18    13721992258.7745      2125815511.27265
1227923018510.78    15123673290.0791    5.79862546316765e-13    24865607043.5564      355137341.7009
1195840698981.98    68530407450.6801    3.93513300258816e-15    13510401599.9037      122218305.122965
1233093778768.72    24080594320.3338    9.08974938382826e-28    25320042792.0484      -2.86159780839588e-32
1225932813408.73    24604199563.6595    2.11919459621267e-18    29628179066.0023      1.27268283066092e-14
1231695999666.87    17476652080.3033    140183.255848211    26580940031.496      603187305.229876
1231106436090.53    25692219666.2847    28410.7525406879    34816439309.4147      123053384.649684
1225512477859.18    29436867759.6424    7219201.2640577    18626952.3415166      182646743.267657
1216091349943    0    0    165394223.903171      8561184092.56844
1224972401727.55    14116691201.3497    3.32983393779771e-29    16249130397.9002      -1.18873331969286e-30
1219519727755.32    22534105945.4891    7.8661785693679e-20    28273188878.9141      331.193113091904
1214638218814.92    26586086421.7621    2.47487007044494e-16    35852165000.7042      7.22190802382043
1218783887158.24    29066794894.7282    2.58562223760718e-16    20578409956.1012      124157059.176316
1219773548442.98    34353383608.5413    8.7308938771149e-22    36190180432.0097      -1.73809557869077e-32
1205154904249.53    13456278723.9288    5823.4891037583    1814854485.45464      4178815614.23319
1213213951616.82    12218174648.9989    3.87217279179769e-20    16622085494.1788      0.0840509313854881
1223085191082.29    36927815463.0293    1.92530367786089    6768550725.18476      1662931846.95449
1211934878417.28    29247683356.4643    34868.7414822574    2539159731.3394      4406417747.35964
1201398482644.1    21716632453.3869    1.24632462588694e-13    17157143865.5721      1301559038.03284
1212001132743.39    15428976652.0892    292599.09396702    20141401704.0636      786234484.544347
1187745197945.9    22638754428.2455    7.53332751463562e-18    22664750170.8072      289673286.015538
1218305055172.54    24528030269.9594    6.59406696909619e-17    32767534535.5461      174531.086107175
1171818755690.81    18492831500.129    6.50812641819875e-34    20198646463.0347      -4.00874347288291e-32
1200938054450.07    13263324618.0838    275626.623977883    22317695920.8777      812131892.015274
1209267525551.07    24907373327.9944    1.76384396644018e-19    32077728986.6042      279133133.905236
1215239261060.85    35752611150.9308    4.29330242070307e-21    28749960940.9931      3332503.25806254
1204440974258.68    21522229008.9342    7.84070539809964e-22    26718796081.2868      2.89230249297682e-17
1208706964339.68    67370677554.5675    4.37926777288337e-15    248432656.531241      1490326.78282316
1208869516555.06    3277856421.25844    0.353689513549217    12380555861.8935      5443206061.27541
1199224819461.82    23606294320.9798    8.2078619507198e-17    22770542027.2713      943287611.712444
1203096751699.36    18093502634.3139    1926750.62470497    1.87892298368948      0.00255997023563658
1199543473356.43    34830774665.1252    2.61187956738095e-11    3892575811.78918      327197970.606488
1195411941821.16    29449927809.0415    2.36195388885054e-16    5586232558.28164      7211263132.11764
1187361279101.99    24232706878.0369    1.49282089633799e-18    29720005509.762      3326.3208442812
1173339358565.32    6667978632.18864    7399914.53241032    11077624720.8334      1622347351.35003
1182584248455.37    21062206202.3179    2.1325921569335e-20    28774075736.363      -0.182219268061697
1129925771490.19    16316579442.4407    874414.562945922    21889092712.6001      555610386.090673
1190539704142.4    62292311574.0854    3.67339815641309e-12    6513458076.50711      686254361.472638
1179978333229.26    45595281172.0649    1.3204584627651e-06    9159798031.88277      680578730.069548
1194224805617.81    18273148286.25    3.62771941650871e-30    19767479426.0609      -2.26081299119249e-30
1202852270258.74    39682533205.5902    793.174170807125    4026279725.36733      1887294125.55391
1195762070348.29    361634623.667713    -1.24912167702577e-30    4814772756.69686      8623287029.62489
1185867823761.22    21170003253.2978    9.16334396914399e-13    26114270305.2226      132723239.051049
1188028953142.84    20484629365.6673    174273.021280952    34226172200.6101      591128899.330894
1181671189880.22    27515622825.2511    2.68878616463021e-22    30812437844.1436      -5.36559034162524e-31
1092274833648.58    9564204348.13447    5.62220262527241    19505776932.6604      1102123568.70061
1164082137953.21    38561474360.6544    9.72484735495185e-13    5284828439.90607      968022003.074965
1154856169982.66    48871422332.9605    3.21623871605312e-12    14762.8625924601      1.11832037330701e-14
