#1.diskOutflow  #2.haloMass  #3.gasFracMedian #4.gasFracQuartil1 #5.gasFracQuartil3 #6.gasFracSigma2#7.bulgeFracMedian #8.bulgeFracQuartil1 #9.bulgeFracQuartil3 #10.bulgeFracSigma2#11.starFracMedian #12.starFracQuartil1 #13.starFracQuartil3 #14.starFracSigma2
1.500000   1.070214e+12   0.014957   0.000002   0.074809   0.006454   0.449332   0.400310   0.492148   0.008881   0.051336   0.046668   0.054757   0.000048
1.575000   1.070214e+12   0.016713   0.000000   0.108752   0.007124   0.430401   0.364706   0.475375   0.010211   0.050985   0.045865   0.056199   0.000055
1.650000   1.070214e+12   0.026983   0.000166   0.128695   0.007869   0.420479   0.372484   0.461016   0.008744   0.049164   0.043495   0.054228   0.000064
1.725000   1.070214e+12   0.029124   0.000426   0.069509   0.010091   0.403332   0.355009   0.444623   0.008190   0.049119   0.043917   0.055643   0.000070
1.800000   1.070214e+12   0.027682   0.000002   0.139441   0.011960   0.410377   0.341976   0.438202   0.010836   0.049846   0.042036   0.057178   0.000090
1.875000   1.070214e+12   0.013110   0.000008   0.078300   0.005241   0.397848   0.348171   0.442315   0.008112   0.051240   0.043707   0.056649   0.000069
1.950000   1.070214e+12   0.016001   0.000000   0.090575   0.007351   0.415506   0.356186   0.448917   0.006988   0.052545   0.045459   0.057941   0.000068
2.025000   1.070214e+12   0.025178   0.000002   0.106946   0.007803   0.403021   0.349231   0.442232   0.007684   0.051048   0.044816   0.058325   0.000097
2.100000   1.070214e+12   0.026274   0.000332   0.143738   0.009727   0.391963   0.339056   0.435897   0.008675   0.049212   0.041635   0.058658   0.000108
2.175000   1.070214e+12   0.016514   0.000035   0.117750   0.008090   0.385966   0.332517   0.428319   0.006990   0.051093   0.041971   0.059299   0.000130
2.250000   1.070214e+12   0.046445   0.007921   0.146069   0.009637   0.372079   0.273016   0.428419   0.009839   0.048395   0.038998   0.057277   0.000125
2.325000   1.070214e+12   0.028027   0.002329   0.124478   0.011307   0.370110   0.278855   0.424150   0.010092   0.048439   0.039617   0.060099   0.000152
2.400000   1.070214e+12   0.043567   0.001273   0.139854   0.008693   0.358258   0.279208   0.410129   0.007766   0.047375   0.038878   0.056337   0.000136
2.475000   1.070214e+12   0.014074   0.000348   0.126816   0.010175   0.394523   0.328733   0.425870   0.008375   0.049876   0.040237   0.059862   0.000159
2.550000   1.070214e+12   0.036556   0.001649   0.115098   0.008791   0.355553   0.284804   0.410708   0.008466   0.051419   0.040566   0.058856   0.000157
2.625000   1.070214e+12   0.044351   0.003992   0.151269   0.011832   0.363843   0.301039   0.417366   0.009337   0.048435   0.038627   0.057766   0.000166
2.700000   1.070214e+12   0.074251   0.013291   0.185195   0.015311   0.334148   0.239140   0.396277   0.010363   0.047062   0.035606   0.059146   0.000204
2.775000   1.070214e+12   0.058362   0.002292   0.124295   0.015024   0.349681   0.260139   0.408859   0.010021   0.049860   0.038709   0.060838   0.000216
2.850000   1.070214e+12   0.067402   0.009614   0.138663   0.013329   0.347972   0.280153   0.409133   0.009042   0.047095   0.039655   0.061663   0.000207
2.925000   1.070214e+12   0.096756   0.005495   0.182348   0.015810   0.317646   0.230719   0.420543   0.012616   0.047375   0.034941   0.063056   0.000261
3.000000   1.070214e+12   0.083152   0.008078   0.225375   0.020590   0.333121   0.221964   0.413282   0.013748   0.046070   0.029034   0.060063   0.000277
