#2.diskStellarLuminosity:SDSS_g:observed:z0.1000    #4.diskStellarLuminosity:SDSS_r:observed:z0.1000   #6.spheroidStellarLuminosity:SDSS_g:observed:z0.1000    #8.spheroidStellarLuminosity:SDSS_r:observed:z0.1000
69689264.6521078    113932176.138333   16705349.1507739    38636913.4771593
46521171.4844584    54998528.0781221   49913361.6160948    121299582.852807
80109458.1213944    118799488.524783   17908560.6325966    40403196.9494042
74324404.1886747    115319453.080683   22690979.2062979    55024931.3724203
5689782.44759217    5197254.39731724   52382705.5106959    112213081.861341
133201.435739818    230710.696250516   38377203.3890673    88888140.2920009
77751.0403825386    147813.863844381   44147588.8585242    111710912.562938
8937007.99254682    14387274.384986   37560930.0749971    91678278.0690104
8582786.81866844    10896847.9243596   42028682.7100305    99725666.3174365
78098906.8359224    89089858.7773528   51215122.0139968    121552415.557528
75311666.334371    101368219.987715   57910247.6578631    142456094.15435
9274290.59707232    18801722.2583913   7400894.69118176    16311484.9734799
53803341.0218309    70459322.2869987   37134442.8501444    90295767.4581148
17174636.919391    46156882.535252   17451369.7492449    43915567.3446361
21542933.0454726    53461418.5209138   24598630.862285    59840553.716449
31009843.818573    81327278.6302895   26329373.682283    66048701.4824797
72715507.8459595    109430842.009967   23712203.3787958    57555831.4163633
64256225.9593469    113593988.640683   26148310.7839141    65103490.530464
71520756.3971284    109828587.860999   19419851.0890518    46601629.276947
109896.434598947    101502.894731216   48110731.8832639    106642757.998413
88857263.8651002    132872466.901204   22879788.0295583    54853087.5531421
34368375.4655217    67664066.8357531   53383040.5908167    129630958.135424
138.857736209159    146.806011890963   21939078.4344592    49360451.6856844
16908025.4731246    41821101.8827216   14297948.0374121    33458101.5207514
10319902.8737009    27342902.2399072   9279220.05558873    23806807.4300702
2979165.06761872    4205219.94873205   29030568.3415883    66788216.6187259
58774450.6941183    65321104.1529692   40699981.1414727    95100758.2932237
144109073.002356    175128887.029087   39547746.3095106    94602910.2493755
23990692.3311651    50087551.4361001   34204914.5468243    83698936.6643108
95138684.166335    106853284.869233   62066368.5958647    140162451.718253
20073060.0776767    44249635.6005648   43224825.2559279    107156083.097701
75773420.6468889    114592771.763805   32581409.9981175    82976082.8786094
145910.685114151    183781.518445335   49049157.6932051    111898285.189373
11232613.8337772    29865120.1320499   11747904.3693966    29161031.7885239
108702724.570073    158615552.617142   25055247.5800656    60251284.0833279
28028282.9273154    42429982.8244566   33119227.24169    80923628.5640484
65928770.1333971    118668386.902836   25859256.1648814    63676194.6574785
258452096.964554    323046798.992036   37073528.7337179    60448355.5984866
92176151.2378559    129321391.96579   34470228.2791373    83889149.9690913
1343182.71942951    2885437.49416426   43062525.6222716    101397517.926115
1968999.90841146    3928879.83244287   44164523.2920366    105330786.376868
50864894.4637998    89305808.2378299   18815750.4986629    46207604.6118422
43981209.3448117    71386534.2317656   19152412.6032795    42678422.6146982
78066240.2611391    85598064.8452237   21076776.9654095    47843051.3702647
26105782.9539677    66175642.758803   21701390.479229    52723599.3404944
141699409.696986    195943773.234239   20807443.2306073    48388378.2571749
1404634.15135663    2493192.10811814   52813768.8758239    123292399.439824
39391459.5743056    89159061.7595434   17818265.8949016    43158521.6644592
250290.581457298    465316.210443053   33499605.4467579    77200829.1918962
14298453.7780622    26825250.7263886   33326030.7997723    78036840.8682345
10867966.1679508    28705710.5577795   26148350.160126    66935794.6518054
18601311.1054134    26854444.5613355   33877049.3163507    83108134.1146673
94689555.6434664    134043591.366378   23381336.7336115    59653279.1774025
21163829.7013985    51655863.0145414   16567943.6267458    37769092.9162994
7403513.70427118    8177760.85486536   31339738.1373504    67647778.9966338
38019138.7464292    76265518.4715167   19911280.0698132    47100382.9683579
49112725.6689868    83556671.9923586   12401066.7622183    29353834.8707543
24475384.6228768    62231156.5501898   21163826.8017652    50295485.2670441
86209245.8305901    119454997.402124   37631099.0953079    92369917.3679477
497368.342036561    1026264.72816706   78502770.0044344    190752856.229182
16289401.4021882    37735275.0068468   23291882.3166462    55013878.7224464
2006180.3517357    4022462.18354626   48759850.5992619    121434629.02751
9823948.26768098    24504241.1758798   13130800.5407681    30517246.8309124
13888315.2249685    19628221.6730927   31862005.8767557    77917391.9849453
5428657.63601865    8667054.05804542   52319086.2946077    126131438.283599
16832817.7683498    24311882.3910263   66408332.5424549    157250079.57373
26782526.3895342    29645917.4940339   37507249.3874643    89779249.929809
29823242.3287893    67619981.4484633   14982157.9893913    35708100.1117986
1106413.87187142    1466433.19349986   28889959.5533012    66189269.1956352
11107943.0524588    22368119.3858281   42400870.4167081    103371673.275443
6914354.60092731    10010846.0687315   59077512.0492749    145911756.113073
84703767.4687672    101999595.575862   50470177.579752    122696475.001682
6575625.12849436    6016275.06236039   73197072.0505944    147333095.319233
25197.4886430046    45269.9031467741   23281186.6007951    53214289.3406148
9954629.64881402    16694893.4389628   47165115.393167    118069108.250354
74774484.0683614    107561258.385996   11037338.5019008    27997069.6647449
0    0   141142412.35495    261306499.545167
0    0   67658540.2924891    136706014.918291
70828183.7825888    85726241.7547376   35828575.0757092    88005832.693101
26038028.1168887    30590759.1990334   56461047.401307    127517629.645046
2744699.33736005    2555351.44657487   56574086.0694899    120607757.777489
19040422.5091696    25642776.7676266   61320859.7798675    145547219.11751
23284635.4936552    46315299.5153287   14690452.9522943    35508759.7506485
15306136.2921953    38340953.5332856   16850725.6194813    39452990.1076303
138055.767022747    143729.282352178   71880945.4071182    163428205.979065
21923811.4659704    40059284.6517529   12856202.6686582    29990047.8532439
1770640.56248092    3163363.09965567   55305102.2653842    131626223.09246
100314754.42649    123685759.023264   35830425.7966622    86303693.948666
10124178.9376007    24120842.3800511   38653639.8523842    94235312.2878234
0    0   39227428.8603362    74004804.1538693
102713254.032741    139393740.681649   20878117.9831957    37987660.7406408
5579654.6352207    6686441.94008374   45216435.0968522    106304927.854383
38001452.0152527    92730243.1683327   22611929.5883147    54178705.4017502
38368196.9765784    50842153.4642284   18733897.1298514    43885831.5505391
26125.7371262608    29813.2049400843   19846055.3637538    42710396.7886258
38938786.7121851    91139785.7530148   19368433.5442488    48536944.6856588
41961463.2043918    79363626.5594878   11835409.4901333    27228605.7803929
0    0   35250128.4452921    77550253.3213899
13925798.4955629    35600132.2167192   12373332.0947427    29683111.6475394
127045736.974584    197123029.498272   28982950.7677421    72293357.6580812
99838671.1734314    135236026.624338   21537454.0310036    50908190.7266827
20645294.0163117    36042130.0391922   51645152.3090977    131711029.756599
115461761.234098    160735843.284548   14485744.5968484    34110780.3442957
70908.8403544022    74472.6004555555   0    0
58989697.7175674    96862604.0885872   14461260.9460411    36493636.9147716
18879303.4143995    35870903.3553486   7978472.29007045    18280468.6167991
111785763.534814    154622882.099929   19959437.8048552    49783828.2954571
28901032.7170587    41702609.4776892   16633788.7080825    38717604.0455592
108914.564259925    141558.898157795   25320443.0717668    57265629.9793768
8392051.16052151    17694337.412234   45207150.2041624    110534152.875749
42929002.7987277    79524463.8011992   17465647.898787    42411601.1531333
1272778.93871334    1352456.17534834   41025219.4046982    87428121.2261051
94507118.7739782    162636366.696157   25730918.8461709    61984484.442122
0    0   0    0
12663374.2645242    15730131.9265133   38408307.1558984    90691937.0880216
18001152.6907727    38704465.139643   18320039.2995003    40512407.4764185
5610021.34887943    14041826.5513807   31255738.6138836    77697245.6832049
15630762.8945055    14465035.1102561   87373005.5392077    165136566.418967
921156.286754427    1331598.52442347   35284469.7381091    82686510.4536236
61936009.8139643    98161732.5669634   10168653.4309747    22350161.418592
15162091.2968064    15912553.2890319   89960252.2259661    208280150.674033
50740040.6686696    55010993.9056174   93729408.101428    224253096.542892
61083034.4012756    87613917.8105013   36128635.0840549    87081739.0701923
13873267.6532883    20388770.1319015   46899599.9461822    115298306.568981
33465355.0395181    76259673.8747853   21567855.4655084    51871011.3698338
4294.24458554325    7856.2606451804   25197786.671591    58694436.5378723
78353898.912971    125766155.687697   15051255.7344412    33772821.6658233
17116165.8392246    44595061.3413263   13205549.8767588    32215196.5862251
1053412.87984166    1208525.26365479   40762079.0990883    93282369.495782
12817713.5089707    23287724.0569699   22676564.8429908    53854276.120224
12562513.2566157    29116953.0383876   27281570.2097963    66180955.0473111
97415552.3688904    128660017.681248   21061252.6115579    51557917.1381592
12556591.3303474    16640837.6747228   17625650.9504298    40959245.7841049
6357114.80554902    7680056.75578223   54568028.6038659    139157570.61366
96283506.8455794    150656687.432673   32411976.6393447    79848978.3611592
15960253.4447551    22787751.5844532   26729241.6969591    61951679.0888049
24217751.0920008    57549300.3869549   35094317.6366478    87143549.9848078
4391743.40512936    9028262.06119782   35950919.3065018    89737589.263981
27951901.5953934    33907920.1225546   20318688.6660003    47853723.9519683
78309.7483950095    100311.146571621   34235685.8317847    72130974.319903
8835552.11580646    12780629.8355029   3051911.2505563    6904666.15412885
1188565.28193533    1686651.86806058   27558599.8098414    63870809.8791432
15286726.5132208    16645036.6949463   58849132.7381176    132265325.380671
9356361.62088666    9741475.6721163   32307186.4600158    74571807.6632276
16441695.2936588    24282261.160807   56053399.3316381    141235252.526373
15868870.3391761    26768681.8196973   34681156.5429264    84938506.0218542
67039.1193811145    113469.66421128   26924567.8917444    61936350.4637661
872313.124293653    1378158.57055706   29226159.4769789    68723571.9834359
5859120.13585642    6018206.7808454   98853390.9252307    222250771.939157
5030397.23008687    6666476.15215607   8558255.19383054    19332165.4860681
1686661.14589933    3820608.9457529   41724810.9307273    103962996.455392
62069487.1887107    84566929.5217876   28798047.9331669    37566424.5440464
58103667.2775483    81742417.8062512   19772200.1960499    48668407.9286898
14765128.1371769    22251579.9877015   24639639.4503771    59424540.0990765
3926047.02948859    7857992.47328934   38407271.8439626    92115066.0507642
42329089.2232462    86262647.5641785   19565373.7951413    45790262.4351903
6710.37400304587    8621.78103401039   0    0
52685269.3504615    70612753.8265288   40492949.7663019    101460827.592216
29432127.6665528    74566479.2658638   17637500.1673716    43492699.9586775
16256150.0325312    43109347.2553977   14502378.9449039    36095917.5173406
118771745.704317    162848505.631041   29165425.4073391    70416926.9143764
8067620.4431743    20298525.708495   33004619.778464    85387269.4094737
19959724.2508535    52996885.3282186   20333474.5556076    51367867.5917364
15986221.3842576    37538144.3538247   11655118.5332843    27419477.3968268
0    0   75752065.8427891    173326537.018221
0    0   34101598.8114081    80948439.6814478
18123320.228816    45399995.351117   13150142.9964339    31550217.4502188
29604376.7381858    47800632.4777047   10220287.5055311    16563171.6569942
64728657.0113209    99918066.4967084   16204871.8104384    37743396.2996585
13814095.3382386    34267531.9273066   10984733.143193    25899581.6716881
7833219.16900176    6951922.70498666   0    0
43604212.9931608    75308060.6628157   45683521.2413501    106832042.144821
0    0   50058088.0227067    115012125.935882
66793924.078505    100373006.216763   33850974.472593    78976469.8147662
89792130.2085926    98654117.6447434   6926509.790751    16077564.346902
16936861.48001    43975238.6093367   19776692.3044298    48341273.0260091
17170813.8152504    17913350.8983766   44290808.637027    106836077.402651
47696959.6309945    88923744.0001902   33157461.7576526    84497806.1884623
31134816.292967    48026064.025384   14735711.3108579    34837140.198894
22242948.6197058    44361437.9777379   11902305.0328283    28038149.8992725
13597845.4091424    16599133.2928008   52704917.5760794    129167474.53232
18917720.4150185    32069998.8198705   44890522.9562668    109894372.581828
45495939.7312734    51352981.0442419   54171695.7486846    127110224.305217
77380.583305221    116200.41086386   40369803.7945565    95759666.233026
38851253.3142624    55418517.638227   42177088.2358292    100293411.760557
732493.552690432    751009.501749544   43176125.1257403    101695208.623863
14365320.4224365    16334394.5866923   33608890.5756324    80746772.4337822
27778999.0219792    54823052.7321469   19797500.9504315    48728914.6282739
2459206.0343304    2300902.37952806   28167017.6199291    61894321.8986594
27306415.8282587    36004099.824082   40799401.1901533    101197761.641093
21426150.1186607    53197566.879104   13323372.3181231    32870491.6615795
37772388.6841338    38528265.5198041   90828670.300191    212292257.28823
84442079.9723015    140689845.643944   22434935.8504017    55012053.0023872
50777995.5796053    86500902.5515146   16598769.9056437    39135566.9645392
999775.918113293    2050154.92012364   46120610.7253318    109258051.173421
86600493.1866437    123633473.625202   36732640.583442    92407142.8446168
18040793.8366513    35230974.65874   19892664.8682836    46830318.7519372
51145.7521959294    53559.4682783378   54582901.2761808    122698019.116603
20255686.263407    45688451.6933737   16955371.1833338    38915163.7012378
1904252.90253345    3418527.71940729   28475575.5226239    67525489.1387642
12049078.1389267    27824328.6024245   23750453.6265541    55481458.0352655
53489.3500712009    67728.5036484542   83155164.9916586    190085468.290769
28349998.2665804    46751790.7122549   4693198.8411925    11054940.4408477
63246898.9129177    74470932.6816332   25372999.1991585    62797925.6111703
33290840.907237    85473051.6755628   25335289.0891266    62112656.9963182
60876512.2757132    110522151.574816   14987767.8554177    36236215.6094854
417484.918634702    382183.479132918   48331482.1722375    106457839.834949
340607.675560111    543072.117534508   38309892.7024556    88978866.5245345
147086.515948084    300233.434908929   38503736.1411032    95087468.1788354
61975818.5498595    100438142.553763   13181080.6330293    31252700.3411659
46710641.7836187    59980759.8222616   43168220.4055656    107253353.57191
31120156.6363025    48254132.138421   40820078.9552348    95308588.8009876
774386.756810423    1387226.37125452   30734079.4068693    71838372.5434178
27771277.2869844    72065530.2409612   24088404.2258816    60982641.449085
3900.53873493703    6034.25374252257   34435019.8590796    78323854.5320749
16487666.2573823    43835037.1987885   14593597.5988219    36524231.4327008
6040645.85933914    7852566.8202101   59221005.977558    141857656.288319
21599208.2563395    26779404.1776017   23125731.8691855    53761238.6822528
6768313.85124037    9614955.46950726   32767936.4788898    76876558.5904055
33167980.709686    52040142.7793877   16825299.2462552    41122692.9501109
17839150.9358712    47321094.7703537   17254040.2393823    42671290.1918147
15259889.9788349    38466623.1979845   10670618.6831474    25956991.4563824
0    0   126555385.940078    198213566.478659
57214997.723556    71222797.5958363   39159632.0749978    93875319.3020581
24752106.6633582    64506861.8366861   15792005.0885726    40734634.5266117
5397893.08889077    5005077.87671804   0    0
18461271.792765    48401372.3404462   16745080.7223081    41604407.798229
21763742.3576565    26942427.5197031   20510842.275549    46250880.9226412
77449061.9166097    140312369.142937   23959592.9041248    58988583.7934823
20400516.2210552    54016276.6427156   19602755.5943244    49140738.2856946
29112045.7361326    35127241.2657896   38683443.5440624    89681538.5086147
14516266.6720531    20948594.2694811   59946949.4193643    142903124.407238
89710443.5518146    98417763.8111565   0    0
49129309.27974    77502050.4370605   37899127.6665658    92529291.8086668
23893255.9992896    59830951.0915129   19686878.4213246    46971413.8555925
77287474.7299538    110244469.990619   31392568.7160171    78227685.9443082
782590.824528469    1169974.17224082   60209569.8396695    137813058.097768
19913.83917138    35923.4507700096   39766886.8091525    97158940.0769865
2722001.79862028    3918266.92085873   51147073.0343453    113738060.07364
25921637.282275    57881875.2971413   14382278.1912949    32958560.987649
0    0   114224051.428905    247747996.828631
138093566.632242    189294113.60389   31257049.2559254    77960849.5163989
644008.517305708    1100668.1533633   14058720.9622094    32926159.180082
16760667.0932592    42534147.9097037   12783136.3988613    31021936.7206671
26283630.474937    66775465.0517934   15176140.4404161    38598335.8277102
23403015.4788687    44203061.4284275   36648683.9175742    88133375.1342663
14545276.0184855    24890975.7948073   58120098.7166215    142018499.267355
11186439.4533587    21166600.961016   21899741.3493866    50330540.3701003
16691468.1957362    26113573.2611008   49848437.4615179    123710458.809487
26592724.3964745    56980151.5787209   13186608.2028908    29971177.0664401
38355379.4817766    77513680.7958702   22002998.779391    56380125.4193412
476753.416142682    454622.150290778   0    0
8375923.5984108    14988044.3195847   10258454.4884852    24631111.7613732
8635840.36031066    21717970.5243973   22370449.6144689    54243045.2781554
65236133.0537603    87581441.1639055   40352974.8947331    103235886.335551
26411546.6433639    68264266.2760328   20493139.348234    50015129.9560913
0    0   41672149.2801875    96503131.8529329
10198063.954068    23897557.0672727   39935635.2754449    99700930.1557986
78068453.0014161    114401940.568009   22280742.4825476    51877325.6287995
2811478.16196643    3414602.26141925   39203599.9625144    88973567.3895978
25418637.775154    63161561.097282   20431826.4220791    48266632.3202819
31103993.6520258    64085989.0213345   15360614.8783404    36337860.208307
310377.535391185    534930.050494455   34433651.2908124    81429793.3186505
47702518.4153139    58308621.4284065   22601195.9853797    56874854.2326884
83568868.8313319    118594190.616843   13700311.2166538    32034370.3110649
51963922.2984391    73101868.107114   42616558.5212625    106197309.518835
0    0   76420797.7977441    177082502.865184
96931283.9624963    153049945.34646   13469062.1326825    30917023.9666028
13075935.7502172    29024107.5600839   32572431.2531192    81444837.6394095
3868601.62056411    6588220.64796713   43204116.3735618    106864444.352342
76307272.3979605    97138527.5113211   36643231.434129    92277033.5425564
1223002.0972988    2101960.3000069   52965586.8618679    128970333.673837
1051000.54883832    1218547.55316676   44320998.0756656    100637391.152651
19939943.8311672    39516867.5334934   38777164.8045579    93761792.3311208
19852978.2227662    23287839.0481278   76204484.4475112    170931047.653668
1330403.62980239    1935115.01006242   28572257.6279574    64333312.0295604
93593542.7254106    110389274.712521   49444862.3819641    127755001.136586
15935901.9165682    19237639.8269572   32235773.3494958    78652001.686814
24350157.5172078    60357461.2156332   17954622.7744209    43033819.7907624
29393248.8957222    76171631.8592283   25312627.5795198    61412864.2676367
80162200.8488965    99997222.7255991   39130457.6380037    93048815.3270899
34254612.9446035    44072007.4751561   52653474.2772627    129304515.508077
0    0   0    0
28073059.5222793    36713151.0483498   49138472.9371952    121839954.009493
17030915.1400028    43039624.3330082   12356415.880557    29974923.6053641
20416874.6743833    50486176.1561435   20107189.85091    48985357.8378248
5481231.1272844    5735549.17397522   84189513.3760795    180088118.792464
2800858.27875047    5472566.05812532   50968730.8541323    128156379.740617
5648071.87099789    5477675.27438897   98618953.9748988    213510132.492955
93883174.0837299    130619796.839703   26259521.0130496    65842430.6041483
4790786.03629444    7183962.06809303   33543094.4675394    77804544.474607
1112044.86383653    1068940.22326771   0    0
24310289.392648    41886756.5386577   27369811.7049285    66045556.0157036
8038852.20624973    8120476.87064276   65918261.3224734    138684698.191971
29260822.3061517    70458520.6953186   21960711.4860331    51786320.185053
7955553.45144221    11079195.3059924   13676776.6769807    30022519.4017007
64093182.9391103    96161260.3826801   7038394.43491984    16952857.1704637
17763810.2667998    44994377.4655428   24261967.9732902    60311095.409754
275565.682487521    249093.850821906   72593930.0483701    154809978.878049
20949414.959916    54771655.7854233   22692260.9075936    55268740.7164814
22993210.7385157    32779383.1833966   17051090.1419728    39906412.8531574
7203667.48108198    9353600.87011644   19649324.5730445    44030679.6033946
45902804.0559877    55881900.5490843   68771365.1234648    166460281.019922
82898872.9820559    105054234.943589   22879907.509375    54218690.4686489
