#1.ID #2.diskStellarLuminosity:SDSS_g:observed:z0.1000 #3.diskStellarLuminosity:SDSS_i:observed:z0.1000 #4.diskStellarLuminosity:SDSS_r:observed:z0.1000 #5.diskStellarLuminosity:SDSS_z:observed:z0.1000 #6.spheroidStellarLuminosity:SDSS_g:observed:z0.1000 #7.spheroidStellarLuminosity:SDSS_i:observed:z0.1000 #8.spheroidStellarLuminosity:SDSS_r:observed:z0.1000 #9.spheroidStellarLuminosity:SDSS_z:observed:z0.1000
1000             137302591.146393        213073973.872732        183874765.87864        254704460.637649        62933200.0432662        210723345.594493        149327670.973069        278768708.949373        
1001             60010476.8670976        197165387.323545        139492595.103252        268691224.5342        35329946.0563554        132696275.814325        91170342.9515149        182054928.933644        
1002             88563310.3886541        134512792.1436        118773944.185578        154359973.892475        57601226.8706776        186624055.560319        133300867.202007        245681690.66595        
1003             236018630.432785        364349468.021575        314035007.008883        435658978.277351        49020151.2577895        159671316.47717        114000542.739507        208129426.428246        
1004             149117351.977356        230082241.225804        198477197.670162        274144275.950032        34175425.0591928        107548711.37946        77430689.8650604        137407451.464975        
1005             66995567.8163904        109336714.70637        92906378.1020348        129635538.30025        35747384.2186696        109900927.851468        79668344.6884392        138918102.226616        
1006             35745838.1011542        132971590.714781        91732210.4237735        183624719.74516        47019727.717176        158690634.473412        112106792.200667        208936889.949102        
1007             38245015.9410952        96795316.8738564        72148036.8817295        127857485.45399        55457326.3979591        205095709.401339        141544090.485106        280473113.649993        
1008             49071000.9838441        119105894.979949        90026935.160982        155882356.680562        20652294.3556397        67907004.608778        48344876.5480468        88472729.726946        
1009             116931841.817325        265497544.440582        204310006.530809        343903605.420843        41332758.9503194        143401939.567603        100593961.623891        191039153.474445        
1010             53797691.2439519        56978329.9751282        56626450.6921875        60902625.0748694        68910038.6732588        206802180.217971        151008594.338223        262844145.619181        
1011             159078952.629634        248633315.804847        214581874.471429        293931449.638274        51306103.7080192        165017870.780585        118194817.41419        214135360.390206        
1012             84967465.3325317        122146263.161897        108806824.359637        131687648.794381        1279876.81152712        3017227.76563103        2352415.18202015        3463953.63773044        
1013             38990530.932987        144870150.363751        99999158.759983        199620134.556754        37212133.7409463        123145654.477602        87464321.2183302        160875758.890927        
1014             128091038.683563        200709350.19531        171936931.477948        239062872.035124        17529703.4536708        53473564.097708        38857523.3607616        66850799.651073        
1015             75404609.9172866        138492181.79123        113415712.785219        171245642.55386        40224523.9146031        128986953.517332        92475175.7024953        166095213.037489        
1016             33127643.3928826        122928585.509898        84903582.8038661        169104765.398443        25459793.6366609        89764506.839638        62709200.3217283        120894083.388872        
1017             168047949.237546        309557263.798197        253690602.571989        383392159.813551        30652714.5739299        110935225.903042        76953866.8629198        151017431.610944        
