#2.diskStellarLuminosity:SDSS_g:observed:z0.1000    #4.diskStellarLuminosity:SDSS_r:observed:z0.1000   #6.spheroidStellarLuminosity:SDSS_g:observed:z0.1000    #8.spheroidStellarLuminosity:SDSS_r:observed:z0.1000
23976266.546023    30800477.6937708   1011628.44867629    1939810.41994469
74172398.7701981    125382850.763848   10822609.2411226    24081044.3918541
1611752.34385591    1707575.16880857   10764736.024006    20186105.0281933
82171801.4050972    119166075.953054   14559428.124229    32642226.0163983
48321602.2896666    82100756.5241315   25826164.8679189    62060017.2044497
15567793.8908554    31871746.5902256   9189352.75038851    19268586.7970177
8958971.12789919    12804324.357351   819963.668297695    1368537.07282997
62088630.7959139    123947828.086119   23663820.8648723    59241314.3909483
231553843.467303    296978452.858372   45613435.1323486    85799197.0529676
239328920.979379    341708200.807006   42327331.0743514    97614412.5135015
83905798.3397985    106615040.01364   37324263.7389999    80071421.240784
221241848.545116    333869139.700073   46497468.2233219    112943085.230801
41588097.5983508    46494034.6228606   9344417.6332735    18960129.8138407
27903544.4074831    31044915.8925789   44122.5658895258    79505.9484074587
200941845.351284    260584189.497421   43936779.5652561    80127066.5024679
110352041.076438    171834587.554501   24277803.7933507    47700771.8802745
151669802.489309    239720861.547494   34826681.3884325    85670217.8279361
30741937.857967    44878231.246716   3709138.84110372    7962339.97271509
72355144.3641227    89537297.5103382   18910567.0632147    40060351.7994636
90567902.8401574    132883790.065393   13806627.6185161    29547438.6025411
39291761.4083671    52431094.0794113   12899113.5912731    27426932.2161315
98701229.5373721    174079751.376851   24589815.7322539    58363624.7733046
130120976.514022    196221355.225523   24432359.6957543    53846212.5688122
38092217.8801238    56222958.8403454   5635257.9130318    12962676.0480838
18872282.7225865    26616341.8974674   2784487.59506866    5417371.15955058
116520494.870416    149102223.494929   13365122.1349258    26856247.1578676
21782115.0478042    30216715.1729199   2543961.83990285    5187371.4965543
27013291.3553374    37891193.4601367   3340996.5746784    6541202.56102177
38978341.8721082    56018338.4905226   5279000.17452516    10885414.1658767
19470288.9082298    22771281.0453577   15558896.8582947    31658442.413342
46962213.5756028    69556775.4463585   6287125.15431371    14389177.9986635
47802723.3708734    113741042.319846   29175934.121841    77166535.1606345
12221635.6636673    16181951.1312582   1550415.57695866    2976426.17534514
156834023.825696    210977119.902983   31963957.3809394    62736773.9377809
46929009.4740591    62821461.4689043   5214019.76578019    10982314.2505341
37919208.6519568    100986690.974133   31741676.3355706    82227467.8370258
19590117.9809833    29772337.7820843   2069501.81674721    4254049.30918414
74369894.7219261    97710006.2093366   8678406.44954297    17915473.0612992
127374624.963636    185224199.476052   20639814.8202657    46236933.5431559
32203593.4560273    43925196.0123462   4744297.03238686    9559426.3918833
44352667.8661262    69051712.3582429   5053071.04625907    10772459.43152
33618716.1006565    43967172.2515688   10702954.4398409    21715165.8285016
107325919.063675    153726212.187316   27604537.8491978    47482374.7506554
26578658.1145876    38748674.1765481   2249660.46999131    4667604.47709954
61958502.7132774    82088221.1319755   14302621.4794178    24423938.324008
53622734.2211365    74149590.0515039   4609533.87731345    10258669.2309546
6990798.40883989    9786721.45647709   1382013.41708419    2544088.65408202
78310983.8057477    130023967.453313   14890202.4737852    33152945.7493672
158550462.026883    242959947.321188   28726197.3443319    71038643.4943044
22694175.0574621    33535048.1037891   3291288.8324999    6690120.61979994
15812261.3652044    24598166.3544994   4515464.7080887    9030296.05063335
9837776.7370304    15094829.3827414   22961567.9194701    48771790.8310603
61041134.7707512    103936746.395837   16639595.2585861    37068954.345615
61662791.4652359    97737130.4308697   8763625.3332001    19474128.0940126
143636482.181063    205945894.458693   36160836.9747374    60967828.3500235
85087934.7283577    170008452.045935   31053375.2930412    80451725.1169633
0    0   0    0
41097719.807702    93784927.4282678   25012415.3024496    59378557.4752485
174948037.859871    240380581.053073   33504706.4656047    73048493.886692
106895941.268619    159328499.61974   17645705.2140648    39776129.2237766
97343044.6229669    135581904.28143   33412208.9562252    52271896.8918597
28538536.228886    32696612.0084347   8782999.48732411    17636044.3767087
104433948.811173    155771836.084846   16830797.34506    37970165.9668276
22260386.475738    26084216.5694141   8935393.65180898    18369409.8315221
4615623.38541241    5034232.10639241   7851810.71125888    15338188.4366741
67571207.3745424    145114856.773313   30363095.7869512    79273856.8325978
34062859.5113189    50443153.4582157   4539798.38064137    9791732.00027232
60279808.647658    109813110.979964   24183584.0936707    57222490.7458917
1858158.13227745    2153970.6465687   24622601.7483913    51885256.7160173
61099782.1312908    98467692.9901797   8733407.26600046    20022135.6637355
64694151.4055898    130726412.603083   25893460.4430422    64592449.6502448
22304081.9018622    26321447.6207522   3265617.8027047    6729513.09729135
22881570.6524021    31024311.139775   2346895.01003732    4774887.02624508
83827534.2661365    136810887.687361   14890039.1936447    32866876.3672187
45695363.5557997    96411216.0239659   21973864.0678238    58046142.1113247
87878469.9921618    164120998.805748   29371295.5558527    75280078.109934
91918303.4012384    144215471.383034   17384211.6505226    35099373.8710735
147292795.991493    228228475.921974   33619866.4737298    83110310.4089829
21275580.9952915    55867361.7013253   18627887.263962    46153442.9892252
36686412.2924786    80369110.317874   22802588.4342768    50754277.9871986
73021392.4554012    128693848.721304   15543467.025113    35061476.520473
75488851.27545    111342092.168548   40533527.9019014    107036712.665474
20411840.8001253    33589692.2745015   2883928.15594653    6203614.70869273
82713486.6415588    117399390.644852   7513103.69818271    15998388.5094207
11259956.0302334    15306116.577926   704831.578092368    1392942.33947165
6842435.16164122    6438920.02549351   0    0
91203747.982899    161702599.315794   26153261.7035224    64935310.1485364
58221118.0936292    99214538.8746267   12037442.9484219    26959815.5422648
118511263.025779    161667543.565146   22287557.1420801    41232395.0507727
27717065.4184282    34674745.8547105   1777133.864693    3416044.23193142
7018617.66351567    6244483.96406173   0    0
150806055.305008    233349502.554408   36098686.7944003    85065860.1350218
21486991.4660773    32400351.8050804   3247336.80991122    6608099.07299246
71865334.5128711    84894358.2592325   119467434.041475    265787088.307581
49104027.9733752    113969553.756303   23399941.7031434    61534242.0832491
102243541.234563    182887825.178576   28855058.3146547    73723549.6980738
127420873.329757    166402271.674275   11406142.0605653    24042289.5672131
128933692.38852    185095708.472923   25718631.6844732    45859306.5124455
62697749.3150886    95696583.2759154   7697198.49919178    16933489.3785833
17928994.0007892    26015176.7046208   24956075.8315584    54585958.0445068
78279994.7166541    107838579.720499   7726028.04179157    17768014.319035
51991857.8506467    73945590.0424597   8496402.0994704    17688281.5409669
46508022.5590257    52822047.2417036   15893378.2135321    32467317.7187382
26366364.6540904    34458641.0958171   7006681.09481091    11613972.3533535
46669505.0213062    61755317.2487116   5058353.53859452    10478657.9832554
71496828.0183669    92858804.9405432   8718907.09926577    18877902.9241776
85599508.2878143    121138412.08039   10628079.4698449    22798749.7758929
21370081.366535    26556851.8311605   2447056.05311669    4837808.11224549
13281124.3945251    15379443.4790141   12778357.8899148    25799815.7574708
220047220.581778    326165447.448188   35719451.3012402    88700624.5509839
271029373.003332    366344477.03897   49450168.407913    107909396.54374
15168399.8957525    21350001.0446556   1901609.46757337    3580165.50918225
52115672.4144766    60044708.5490941   12435907.636611    24959161.9720331
145151302.214743    246435362.081763   32128127.9491494    79481788.3967712
6210618.4033325    8461466.77692677   368704.98157482    679731.722507018
114660410.69282    175717625.713195   23408377.3280469    55276154.8844617
110384888.748765    182788949.17564   28737204.7810125    76112278.2863646
198813588.29328    257649185.552965   43492694.5858694    79893311.5073732
66925861.7725772    132643009.561088   29648654.9793397    77046903.4116305
83759562.8662942    125762306.254653   16256027.3626085    32073602.01959
110099672.411576    189910312.403782   33798717.7442168    85174124.513773
58394097.6047031    79398266.2255189   4702551.61133478    9570215.18961436
3048351.84140912    2837186.48228192   32837687.7322776    64589098.9173301
43310028.8236002    60987679.341999   4535014.2247397    9397568.25643517
93230979.0109847    155826079.317138   17665943.6363137    39897401.607882
6695695.05944867    11362758.8082823   1441196.04180769    2856876.89803589
30950405.14719    81311052.8977042   27189464.7010512    67956631.0211008
48707257.3453341    92405272.0427141   15921765.1013324    40136677.0957942
9994693.87250545    13011921.8762541   1432773.98341964    2655136.06031798
46822351.7650433    60747027.6292974   6699967.3779975    13895650.8932907
36814346.42249    43410242.5970516   3670285.04414485    7344233.40613193
67059218.1567307    89930581.0222065   6384307.23004266    13395499.4224172
9273177.26601633    8541101.71397489   15767659.4659569    28975964.7820756
158448727.72058    223018612.458002   17296218.9908816    39889767.397484
140552282.279616    212528036.88596   25574985.825607    65579188.5694479
25758815.41139    26524406.7027878   18459819.3893837    36452848.3897909
32249767.6619635    46446624.0838699   2832992.41932989    6423428.16305118
232101691.222634    326897313.582143   40717889.4744162    96196664.4714951
193903536.836606    283597179.974962   36147620.2542356    83786380.4189174
75955785.9734604    143952375.710259   28026398.7438642    71782250.3109054
349949575.512434    408166048.698461   67020210.1672834    113727164.885779
94424718.3920239    128643275.030685   23685145.5270684    41047652.3190159
66379431.7125411    87401763.2095355   8361877.67181332    17036591.4813111
148243055.552481    195954593.952168   40644069.8430741    94182921.5827571
44439238.4391852    112032364.323138   29230553.8390223    73176065.4406459
20606454.3628643    28327924.2226789   2556322.65865541    4921579.69341008
48429187.7488175    59404007.6844977   3556837.72516513    7386508.91077652
52828500.4871538    101939323.293406   19336963.4030522    45569827.4694711
49915537.7852592    65589551.7958215   12615092.1856525    22621518.1927297
25045753.3902095    31728826.9495911   18688821.840021    38420291.479128
132498327.528678    198450692.134001   27270984.4878116    68714018.5286559
115636630.785463    174705760.528559   31317509.743741    54475501.2063914
17540933.8644052    35519573.5098283   6221030.55822295    13237019.7082239
55903721.4437316    104293473.785625   21644211.4059306    57178752.4556838
43310038.7418606    60611699.3043027   8270731.51024005    17767718.4025993
162223539.720403    217478381.95196   34850388.4709617    71554506.6630645
84085563.8806595    123008778.537328   23336914.0503544    40275782.7912155
5906417.22668495    5541607.75933954   13637920.5136443    27333712.0404584
50772060.9879066    75835081.2017418   6199135.54401753    13906933.3620803
39464041.8221164    54658797.1258626   5573459.07279686    11738223.4095816
129445572.38277    184507457.204242   27736658.5513555    61569808.4842724
184938182.727463    266429838.301894   34864743.0659809    71163772.1625156
49966523.8196343    59295995.8610377   26515506.0805624    54519309.7175603
152714052.760519    214223502.397884   27595695.0936768    58401164.991169
57157166.4336012    68017076.2771455   18330908.6503934    39093161.767521
47496624.7882352    64322812.2989344   4261074.46278906    9356893.82700999
131898249.833695    182215039.931887   21354009.3485382    46069880.1920307
92677200.158184    120131068.384866   17127765.9111367    29001046.5853541
200078041.492489    298320399.667641   33047265.3990651    75174404.6338271
27743633.782968    37672016.5202137   3597921.16548877    7380769.11213951
20154290.8087818    31249614.9089591   3445220.9149958    6882469.4697906
9768032.25100821    12618350.9525941   1538155.4115716    2844183.69782299
30925939.1187244    41570922.1103652   5960567.16373835    9895913.27219575
18519500.8035201    18661620.3257711   24765571.2673198    50096403.4783492
60471402.1437685    75961463.5390169   6106349.6633925    12687421.7647345
7391464.44389039    6545070.29367042   22136144.9633541    38201207.5297956
7266556.84708012    6384485.89408167   33740711.7746769    63505451.9964086
37296344.8151639    88626706.5850736   21042134.9422996    53076861.0504142
136390798.808365    172375103.805516   17601766.003032    40574719.8097117
66220306.691877    75417639.8093645   40024956.9140719    85171377.1817799
8739074.4989727    8207017.00356903   15932500.3788513    30314845.4629533
19969767.4996397    26433387.0498422   2594269.39234454    5129054.62995454
20184185.9103814    27688168.2152294   4237753.93305125    8335480.16892364
15603116.4560769    20287890.4575928   1925669.82476898    3702578.07534051
17492561.1816007    21339142.3559739   21858217.767109    44265128.7798183
64586204.2210137    86591330.1714819   12638602.2750528    21280395.4888147
116409072.075853    189411817.16396   24684114.8730403    59363396.1661818
28291715.8213545    38777040.1934713   4456065.26249553    8563498.88763764
15540029.175891    22678237.296593   3187229.06647597    6771478.82496735
85585204.9292186    123701485.192179   23832270.0954122    37328676.8672169
24450002.0620239    30321952.866489   2822332.39420281    5552076.17489067
46006591.059937    68381554.0025732   4485228.68579429    9324859.39660721
12935248.1764571    17273916.2160589   4312422.770007    8870459.63063709
25480715.3444711    31089536.8050702   3550925.2293751    6454536.68918155
30075555.2313634    40832414.6220167   7983875.80687128    16017310.9883881
92029251.2481783    146406290.715228   12897868.1348405    28933812.5616708
90513840.6562524    136629760.460764   17149530.8170841    34485582.7480608
3015687.74277994    4409220.08258955   662904.437747178    1187059.92597865
129830187.492851    217324337.708005   27576586.2917333    66804196.0096153
24237079.9448829    28580941.3723698   2185349.00364016    4107676.0010604
10914054.7118683    14612702.122941   1463489.37784616    2732996.02875539
62677013.7564899    83825381.5062659   16244460.9305539    27324994.7277399
135906379.90656    221010497.547374   36586218.1034679    91607975.8104729
36431631.4559331    50120175.8361101   3195558.75992449    6458572.55608313
81567938.8084891    152080067.831894   27473392.0026586    70581180.9712582
33634705.8131155    42022099.3663154   2116486.60768625    4340233.92720215
71345.9319007063    74594.6742442808   0    0
86210281.932352    151540385.669943   23879393.8570468    61718665.8137975
6637084.50205254    9584202.77679013   343359.777494522    633830.103278969
67913180.2375886    133306219.479692   27746378.5967419    71667186.4684775
17938607.5628681    23614720.3493297   4912690.36392068    10176521.1520255
15918588.9630916    17612622.4327681   7479664.96465998    15159745.9926225
18711887.7972405    25490023.3977223   22420349.8213983    48413920.7244702
80456810.6834467    127636330.056696   15116594.7568846    35445697.6587385
85546.3603840368    70297.1225946501   18543676.8341905    29307325.9011109
189332812.875003    267688264.677559   39921984.2623171    84633412.5778581
0    0   0    0
45629324.0637171    67777118.8204483   4903306.85853475    10887711.0495773
52376313.8742711    73037212.4194874   9593977.10520553    16795730.1678819
23017131.2188703    32495548.9702267   4986317.40185482    10314289.1820723
30431094.6265382    39116601.7188671   4687549.80854238    7177228.84297214
54241303.0892704    75878130.4725729   5169817.69138469    10791109.4861541
27305805.4997893    43167512.4100772   2972762.30237154    6305262.6400653
22857719.8090215    24717660.4473383   13568713.2709453    26442095.6636118
21814711.2902337    20705842.296794   73498367.074931    149503458.168154
121476870.043139    187937960.86675   15957335.2345779    36744242.5173434
21105575.6939716    33330062.4794327   3586420.07079205    7242530.72147428
28591144.3002137    41901217.2795273   3342176.17403115    6957539.56383532
24029866.6854345    31607884.6939466   4455669.41400006    9108729.59829563
6627391.36321503    9189378.39623606   841161.866089465    1500245.78759116
29041575.3867084    57100955.6974129   8088823.59081038    18779522.199008
9540900.76067373    10110354.7217407   18109603.9003916    36345130.6354911
31001866.6989797    47276253.9179666   4475548.97996284    9388912.78318305
40457063.1221179    59721424.6492405   3846467.11533932    8118973.97777413
93558905.967769    125590757.231927   19377289.0122749    34408624.3768534
6952147.45582731    9178178.15612594   567770.125967904    1045214.24580418
40934185.4947718    59311030.4856941   5528446.36572109    11688954.1433443
87531867.218718    135412809.919433   10141142.3603893    22271432.8266494
32344130.2892072    48802585.6376642   15439716.3192041    35806722.559533
47547251.1016812    64276891.0391777   9790201.79965952    20575455.2960968
50153022.9159807    84607696.6797979   12405361.7339769    27282996.3702056
19579929.7336744    28514823.7114646   2039136.91699438    4269704.50710578
13292792.3040179    17418605.079115   1230370.80270117    2257912.8717904
7218880.31694955    7394318.94129276   23103.1741705204    40782.3725754014
26268001.8036356    39294560.3695711   2961810.24065467    5897922.67866247
13436050.7086578    13731596.0763115   17878165.5634708    34835405.1103135
11533636.929271    15111697.8429546   5089103.66506854    10341967.6064293
38979642.8684122    53008566.097622   43481117.500634    101467530.502496
60052795.6748414    143055755.798081   28987520.9497797    72481678.7988835
10827674.461585    15440617.8628824   1741413.22083016    3338664.52301561
76920045.2640935    108783144.118024   10972093.5560182    22978315.1496784
17833068.7009128    21895901.6396329   7070432.87939165    14231415.7400987
16459775.6396205    21142944.3194418   823355.759229219    1561641.51278774
55779687.6742921    73870606.8831877   8238147.62448117    16940617.0747534
36686299.627981    44431674.5574448   3869205.98610231    7868059.98475491
149777774.693469    217899024.619913   29608137.0887669    67576094.1625862
7785017.32814574    10166531.4209311   1157436.8470243    2286597.16408499
9738911.68197687    17857432.2027408   4375501.07233302    8728402.85512265
81586594.1004065    129120329.552733   13308366.2096987    29550211.9741783
578.976759152458    809.43099724038   0    0
45821466.3571449    63260524.7939983   4979014.55880128    10411634.8503141
33424070.4264239    58318116.9260235   6606046.68721253    14680878.0941448
80286325.0517969    126736720.470129   15233576.9876821    30978224.8727235
67635631.3705453    86932488.4220394   8703349.38976439    18377804.1094926
52640773.5151107    112629382.526337   21808966.9112772    56978735.2920863
59464743.5515707    112313995.167186   21849574.7756379    57256921.1113161
28540101.3465941    40715522.5295773   4871918.90868789    7742181.06746791
55369826.636399    103829702.527253   13314397.8669631    31268088.0645861
31202711.5711735    42351109.4925111   5225412.37176807    9801948.91996493
40475326.2415333    59362639.0980375   5835175.11113775    12979909.1566307
2729532.4612253    4053200.74235036   112513.745213691    209601.315745283
14200097.8636912    19719067.5557851   1766947.91754278    3550267.67677414
37550770.6178113    51817129.6673073   4864087.68593259    10140344.9560042
5873358.23650309    5520994.11589147   0    0
53896923.3629587    73224580.0858724   5088942.46409403    10495260.9288698
21019769.674724    27969087.1284409   6791092.80770354    13664405.4195426
46063274.3264339    64702780.6305879   5330762.75102768    11047405.0471302
14361264.683248    16981963.6265528   661365.674774381    1334729.76074227
56112255.4685488    79040418.3710234   5384558.82043587    11601854.3182275
19927697.3962636    28220112.6902205   3659587.04434054    7675689.62517425
75938903.0787118    145694822.960515   24816091.2174155    63083681.9298086
26944687.1233663    33667419.1123906   3754244.08958838    7920416.40992772
11943507.4154207    17269907.7572012   2182614.36488891    4562668.44890553
181476465.84864    250553558.321541   31176600.8687505    74189357.0204727
50552129.5391542    66455440.8439699   14019160.1562473    30044724.4826219
37330510.2258068    46704342.7488456   14702267.3377115    30667001.3956888
11620781.1270141    19606797.2102477   2314229.1489219    4676819.34171736
28538999.722599    40460540.4983023   3156636.70287303    6133177.24149183
11360509.0675086    16916147.2690647   3187706.98593274    6035688.52439047
19013098.254983    22962249.1320563   10902943.7929589    22988622.8179165
15693848.8111265    24878201.0341198   1994282.80139696    4154522.17804556
9703365.98593673    11742955.4832492   2662346.51995722    5375761.57844657
17742388.2669194    19868146.9681753   13196472.00728    26442013.1892833
33428972.0716569    46659372.9396311   4546657.87151765    9752652.77383277
41327317.8497189    44238012.6416261   29973494.1110299    61396271.8622487
49038802.0299459    65831256.9859909   5620540.01143519    11980966.4936163
35457247.3851568    54636728.6494729   4400920.4501756    9258824.72107212
20333881.7080932    51180539.9448953   17733164.4918571    41801132.8493526
28821086.5239461    76140325.2123261   24453181.1474375    61916686.5883742
22137871.0060494    32954737.2019607   4995011.57527433    10567153.8254619
5629086.45809022    6348110.08409935   21114294.3189432    45452111.2262035
150130015.161893    224813534.730935   22356675.9619663    51257710.2749462
87284952.5515011    125887186.26403   23760713.8437093    43089797.5750917
55955404.4423054    97113597.9644925   14559695.1220805    33197469.0586697
2519197.0697614    2256319.85677876   74149346.7451315    141895068.547888
2921343.12081926    4483616.53158591   105161.851516367    191069.430824575
45523098.2899287    61565138.8786061   5809155.51448716    12176397.8536594
27209134.5589552    35897167.5428156   2399480.95785905    4590895.82275312
22195725.3556688    33450597.7394611   1792254.8642623    3588782.50107577
13559931.460201    19482852.380809   1996844.70901258    4010948.34492449
6944426.14037834    7222023.76223866   11339797.1725736    22123653.4239148
16253235.9719149    24910090.101888   2518307.32354442    5118446.65064771
20514612.4235019    27056602.4157575   1979445.82243916    4089976.4402873
89232567.825295    119042895.843319   17077044.3599944    32764621.1404309
28824781.6318234    35613435.5525649   15751391.0487976    32193999.7784576
28479278.2892678    48389369.5745736   5659074.85078364    12084517.6695807
53967487.8260373    127724521.780349   25726369.0028453    67726413.3909528
120171.292571217    100984.011615514   10165107.871363    16807480.523108
117773264.162952    189592436.099759   31827821.1599067    77425760.0552912
47911743.1006318    84505999.0558105   9527015.92409737    20780338.4054462
14913826.595913    17492899.7515264   6491208.8794699    13445972.8396301
8387122.89261118    10727548.2233509   9304082.8751464    19278834.4456594
35674993.1538286    48812197.7552412   4186979.21393549    9091358.46205711
116256181.988979    201160181.057293   34353795.0950665    84354153.0133583
72482089.4127323    100315432.718637   6681688.37019422    15002853.0094143
24841463.4551936    25009856.4149698   18919401.1801043    37338877.8047818
51997709.102424    67310373.1105396   13683213.3626466    29475195.6107941
42866925.6195254    84925723.9978144   18709365.3611682    48049443.6288093
3991796.86669579    3845601.58649406   0    0
77782090.0214245    133033044.550752   20786323.0914106    53454224.7649885
5393738.16057004    7261753.73541063   746483.40862135    1428585.76062668
165748199.955715    251432334.153767   34768313.5520602    82080738.0000762
53914691.0913217    104499722.369346   21921249.0320556    56726805.2277743
12308560.0221519    12124537.7898151   17152383.2734103    34781462.1654523
38280260.0371544    55553285.6928183   9719472.79218951    19960105.3695714
37114056.2580437    41114668.8456007   0    0
77147145.9389359    105866749.060363   9167645.41840235    19395278.7516574
59178477.9828012    80070845.5999837   12966769.5455711    22783399.451063
64520842.392349    122471707.800251   25093776.0493083    64335767.0049153
22175370.9718911    27415363.3142022   2859449.74918751    5522447.61895523
107175242.485232    158500237.442123   23849052.7902676    42640151.3220654
12798007.0127296    14075399.6427273   11773643.0467539    23044253.9783718
38132137.0273761    54069226.3450095   5476198.11423838    9577359.89071837
3903041.68537057    3443050.01973118   41390060.2248012    71848481.667543
206416351.095977    295353850.527701   32679467.102115    79991590.7045747
27107384.9203629    36835047.9304402   5292555.67073443    11273009.1150034
19777772.8442118    28552518.8924402   2983262.26810478    5934876.73092407
85080165.3894496    157589342.618674   26830919.1142605    67804738.6304955
38264999.4703086    69342929.0892437   9088708.77613679    20077512.2554044
40413335.0350214    55381097.8203547   5502447.9715002    11412214.0516204
44527390.13377    80081289.5307484   9212586.47963115    20788557.2990803
19465884.7424504    21763668.101528   13072243.8286669    26315949.3398532
14799434.4853383    30729084.818262   4425632.93912431    9912985.32941612
54057759.4278176    108018697.932541   24654127.9283095    64552497.8530259
437191.952657795    416756.960740791   0    0
4233086.87695833    6118356.73824962   715961.847884635    1376540.22624832
12984266.1122371    18364968.7393471   1784573.34040809    3659538.61425688
171830855.534192    230251178.247297   29570274.326627    58266167.199993
40146873.5372955    71276701.2553881   6506220.06583133    14641718.7270361
83522959.9590597    134538615.403802   12332268.9223571    28307510.0089307
87686890.6436538    138353472.58852   14875905.1183854    30208932.4642791
16785355.3821981    24187887.8032769   2340193.22772735    4702059.14796322
7525176.22595216    8260905.39683838   6879095.63942015    13175498.3987561
34364212.8070301    51092846.2679844   4163468.32312518    8289826.75544971
77154794.0685917    120936464.573421   23517925.6743286    41989415.9815241
62606678.4416791    83453040.9036617   9010683.95073507    18812165.7004685
30486605.6850261    40846793.9178513   3248440.20071314    7034945.9503991
9557278.21457895    12588320.7720987   445377.798091899    824899.244497175
78493034.7052551    107383502.437693   17224125.1568118    29853898.2413961
111070.976723019    109184.678592885   20640277.1801644    39047376.3850759
19669575.1627802    24344089.4753965   1155300.67785685    2246037.71375698
50373882.8427782    116853651.525777   27035405.0540621    67900595.4975728
36797223.7191683    91409950.9547443   24268736.1952475    60087157.1901276
191465551.36023    252011695.668898   34459338.249299    66079802.6877517
63778794.6034864    109510222.64816   16521232.5033897    40472853.9243793
2297504.23227102    2483510.2332327   15151451.0925055    31220035.7967763
37663749.035083    46983337.5428592   10724712.2299689    22301645.2728969
42003858.1832884    56204165.0149845   7489289.41610085    15055130.005423
12070875.479224    15905866.4320234   3588635.37042833    7517393.39869053
187389412.455351    260965720.617413   28006732.4112847    70198430.4687974
48704566.4628517    69764964.8423044   4828530.79002638    10438162.3921705
111196826.040253    189242696.152254   30628092.4178222    77781848.8452055
100622028.192509    170372255.768946   28838859.0982127    72066896.9222847
55393883.1498135    73640293.6843642   7330248.18516938    15345247.2328938
55433476.7918046    75546038.3525247   34768684.105632    79450574.7850299
0    0   0    0
84545080.2789055    123123776.239916   13145787.5960754    29390572.1602255
21152062.1980756    28541486.5297345   3298523.25239088    6242507.20629552
42390879.0407538    70938479.0856647   7215614.80813392    15826629.4984114
4677903.66410446    3936003.0833213   57976472.0991367    104260815.056229
62976479.0675366    99718306.4431167   6639837.6786494    14696513.4729804
5823692.57085931    5812698.02129422   15189864.8829297    29810500.9992118
81273617.6840489    115719319.962127   15873502.7884565    28106606.7828254
36650865.1518848    49190130.4974075   9996696.20211034    20777531.092319
1004430.17818757    964592.997324498   0    0
37268244.3166269    60825855.1444409   6604511.98803481    14342859.3089545
19665587.3114517    25940914.4443177   4288516.85503294    8173239.18745315
33824347.0145229    56490224.1362087   5849742.90110067    12840925.2706067
3487189.5029651    4434625.03426973   175688.294653204    311425.811888018
6787227.75634368    9145829.4023204   309662.264870497    644549.266232043
