#2.nodeMass    #3.spheroidStellarMass    #4.spheroidGasMass    #5.diskStellarMass      #6.diskGasMass
1258362430904.36    2419444397.9863    1.25872884315613e-23    5019013235.3525      6979739560.00452
1244906367366.27    30167561075.4024    7.78399212183105e-15    36570174902.5931      49403838.5062461
1258420191396.49    28870204260.6111    4.76883551267891e-14    3774783740.03083      181558658.459307
1256624291568.64    8561287598.46355    2.70353707592096e-18    12415974298.8062      9201429781.85485
1258747497229.21    8283865866.75642    3.69047468653603e-18    8835778518.40462      4068069494.3305
1251189708232.39    6404021849.65818    3.27181314695278e-12    3073096944.16861      8691679537.92497
1261112737751.52    23724848974.3945    1.82779374380195e-18    38958636091.6871      142015070.36785
1240841609716.63    8925969940.21123    4077018.79296832    16776212496.9428      4695858828.49629
821406377074.093    3587381946.51022    2.25361642471279e-23    7406043402.51491      3949401477.50683
1253796494513.72    32645648593.2749    2966.50690009237    41900607587.2439      99287914.6221987
956108364947.463    11863891514.9987    4670.72678572098    401647544.429892      6593861827.1057
1201138310787.21    15608796548.1506    2.7854866222423e-13    10483760971.7955      5849665839.09179
842599382770.935    318012695.247599    0    1665795131.88283      7970684534.98987
1241049578896.18    23900294831.3901    4.03890271615278e-20    31062097760.1616      0.00486135443680531
1217716174917.46    3130876014.20831    1.41789158847668e-20    3722174403.47818      7517680791.03863
1233974765590.6    13565809897.5593    2.07071307292601e-17    10450607933.7141      3457717377.3116
1219876567179.1    1990899181.74009    3.38648496712228e-27    4265284054.36431      2425748595.405
1190720314331.08    27604585084.7845    4826.20338467096    33294141161.6078      63977969.6756513
1238905986163.44    27304170120.4127    11680.1089023887    35695327328.1347      177942026.806476
1234013570918.85    9078617514.7586    1.47126004547786e-12    17786405729.6008      3292623161.87251
1234608390506.59    619201415.960025    -9.94597312412051e-31    1573329075.33063      3288133778.53019
1227923018510.78    13110287740.6231    2.66863240157154e-12    20679376763.032      1618120694.6467
1195840698981.98    28924810453.1313    1.1032546796228e-15    43527992316.2506      435796838.109369
1233093778768.72    27984600391.111    37429.7840040392    36062637493.3054      227602797.257311
1225932813408.73    25742179255.9245    3.14731683096447e-19    31830319218.7198      0.000239521789206999
1231695999666.87    2264624506.38834    2.47113999775435e-08    4150417169.33401      5039063840.25363
1231106436090.53    27637550105.1999    86919.0859163513    34774823183.718      331051679.720503
1225512477859.18    8668459700.1127    43930613.6237282    6170768.8162971      815533602.107229
1216091349943    0    0    47844096.2357303      8749419625.8675
1224972401727.55    31009750647.9734    47931.2030436662    32280431748.6042      162227873.490163
1219519727755.32    7776627966.53603    1.86879508002014e-18    15725032849.3889      2569541236.75997
1214638218814.92    2766305303.75603    6.4763783757406e-24    6226065220.32316      7997388895.42427
1218783887158.24    6906257742.64442    2101335.11415352    11903069186.0881      3027569496.37347
1219773548442.98    32415505067.1701    1.16431219804488e-16    40891493178.9986      26686738.829408
1205154904249.53    642948808.145609    -1.35803880543299e-30    987016207.605019      4699612934.93889
1213213951616.82    3709653719.57623    12009466.5684323    6852568949.88718      4989101863.53408
1223085191082.29    7717814084.67666    0.0176044276679372    1592171537.02505      5154048236.05172
1211934878417.28    8249790675.06524    207096.05902904    202252474.241763      6012950979.02401
1201398482644.1    6786895603.59916    8.15989818198748e-15    4807352080.26477      4702001474.24499
1212001132743.39    2512107756.04306    20.7795414166087    3643541292.65996      3424498517.82304
1187745197945.9    5557485674.51241    2.04991696072395e-22    7438431227.30305      3642519941.19896
1218305055172.54    25385510213.8507    5.53246384984055e-15    32175052946.4344      1294576.10180707
1171818755690.81    25915707150.5584    1.22956481619589e-15    35839518320.3298      106054344.951617
1200938054450.06    1978557467.02247    1.50062967492618e-07    5326485181.80326      5355323684.67326
1209267525551.07    20141697276.454    2.11568241735188e-20    32480647172.4544      1387411751.13756
