0 0.8 903
0.8 1.6 7491
1.6 2.4 377
2.4 3.2 130
3.2 4 58
4 4.8 21
4.8 5.6 11
5.6 6.4 2
6.4 7.2 2
7.2 8 0
8 8.8 0
8.8 9.6 1
9.6 10.4 0
10.4 11.2 1
11.2 12 0
12 12.8 0
12.8 13.6 0
13.6 14.4 0
14.4 15.2 0
15.2 16 0
16 16.8 0
16.8 17.6 0
17.6 18.4 0
18.4 19.2 0
19.2 20 0
